flow_id,signal_time,passage_time,side,signal_close,entry,atr14,frozen_residual12_atr,time_only_net_atr,post_mae_atr,post_mfe_atr,time_to_mae_h,time_to_mfe_h,fp_fav05_time,fp_fav10_time,fp_fav15_time,mae_ge_05,mae_ge_10,mae_ge_15,mae_ge_20,wick_origin_any,origin_close1_trigger,origin_close1_time,origin_close1_net_atr,origin_close2_trigger,origin_close2_time,origin_close2_net_atr,entry_close2_trigger,entry_close2_time,entry_close2_net_atr,hard_sl15_trigger,hard_sl15_time,hard_sl15_net_atr
119,2021-03-03 08:30:00+00:00,2021-03-03 08:45:00+00:00,1,50723.83,50890.62642857143,333.5928571428573,0.0505213797828951,-0.025755173115205594,1.8064728175920144,5.36847097616856,10.5,4.25,2021-03-03 09:15:00+00:00,2021-03-03 09:15:00+00:00,2021-03-03 09:15:00+00:00,True,True,True,False,True,True,2021-03-03 15:00:00+00:00,-0.6903077714493664,False,2021-03-03 20:30:00+00:00,-0.025755173115205594,True,2021-03-03 14:45:00+00:00,-0.20834301543797895,True,2021-03-03 19:15:00+00:00,-1.576276552898099
120,2021-03-03 22:15:00+00:00,2021-03-03 22:30:00+00:00,-1,51052.01,50833.39142857143,437.2371428571428,4.135928198493128,4.0777979684120345,2.210719256630926,5.222318062117318,3.5,11.0,2021-03-03 22:30:00+00:00,2021-03-03 23:45:00+00:00,2021-03-04 00:00:00+00:00,True,True,True,True,True,True,2021-03-04 01:00:00+00:00,-1.3764047198970206,True,2021-03-04 01:15:00+00:00,-1.669815291473088,True,2021-03-04 01:00:00+00:00,-1.3764047198970206,True,2021-03-04 01:15:00+00:00,-1.5581302300811002
123,2021-03-05 11:45:00+00:00,2021-03-05 12:00:00+00:00,1,47492.7,47637.43535714285,289.470714285713,3.9145052916777057,3.8322216045788378,2.5145388504635107,6.330742808919778,4.5,8.0,2021-03-05 12:00:00+00:00,2021-03-05 13:00:00+00:00,2021-03-05 13:00:00+00:00,True,True,True,True,True,True,2021-03-05 12:00:00+00:00,-0.7066831452231522,True,2021-03-05 12:15:00+00:00,-1.39189926627169,True,2021-03-05 12:15:00+00:00,-1.39189926627169,True,2021-03-05 12:15:00+00:00,-1.5822836870988661
124,2021-03-05 23:45:00+00:00,2021-03-06 00:00:00+00:00,1,48770.57,48926.19571428571,311.25142857142885,-2.381180120802645,-2.4597760584001773,3.19097560080045,0.7961546934953841,10.75,0.5,2021-03-06 00:00:00+00:00,,,True,True,True,True,True,True,2021-03-06 01:00:00+00:00,-0.9093896000477287,True,2021-03-06 01:15:00+00:00,-1.0087305095558836,True,2021-03-06 01:00:00+00:00,-0.9093896000477287,True,2021-03-06 02:00:00+00:00,-1.5785959375975276
126,2021-03-07 02:00:00+00:00,2021-03-07 02:15:00+00:00,1,49222.98,49347.93178571429,249.9035714285705,5.880300973232552,5.781567026567409,0.8720635102110966,7.917446729452801,2.75,11.75,2021-03-07 02:15:00+00:00,2021-03-07 02:15:00+00:00,2021-03-07 02:15:00+00:00,True,False,False,False,True,True,2021-03-07 05:00:00+00:00,-0.6105785152844939,False,2021-03-07 14:00:00+00:00,5.781567026567409,True,2021-03-07 05:15:00+00:00,-0.1585241514584404,False,2021-03-07 14:00:00+00:00,5.781567026567409
127,2021-03-07 16:15:00+00:00,2021-03-07 16:30:00+00:00,1,50794.91,50944.582500000004,299.34499999999906,-1.6248559354590966,-1.7099493602699338,3.82362324408294,3.0926773455377554,3.5,8.5,2021-03-07 16:30:00+00:00,2021-03-07 16:45:00+00:00,2021-03-07 16:45:00+00:00,True,True,True,True,True,True,2021-03-07 18:15:00+00:00,-0.9292448220281131,True,2021-03-07 18:30:00+00:00,-0.9764478820424692,True,2021-03-07 18:15:00+00:00,-0.9292448220281131,True,2021-03-07 18:45:00+00:00,-1.5850934248108477
131,2021-03-09 16:30:00+00:00,2021-03-09 16:45:00+00:00,-1,54295.6,54126.57928571429,338.0414285714272,1.360127034302646,1.2800679428556967,5.216581653136359,2.6545245933507955,8.25,11.0,2021-03-09 17:30:00+00:00,2021-03-09 18:00:00+00:00,2021-03-10 02:00:00+00:00,True,True,True,True,True,True,2021-03-09 20:15:00+00:00,-1.0311576465690895,True,2021-03-09 20:30:00+00:00,-1.0965638309336452,True,2021-03-09 17:00:00+00:00,-0.2723453285522907,True,2021-03-09 22:45:00+00:00,-1.5800590914469448
133,2021-03-10 20:30:00+00:00,2021-03-10 20:45:00+00:00,1,56125.11,56355.15678571429,460.0935714285718,-3.206645076855479,-3.26788822421215,4.344152819845648,2.0905382600744207,11.5,1.25,2021-03-10 21:30:00+00:00,2021-03-10 21:30:00+00:00,2021-03-10 21:45:00+00:00,True,True,True,True,True,True,2021-03-10 21:00:00+00:00,-1.4089185425790771,True,2021-03-11 01:00:00+00:00,-2.0124262141551963,True,2021-03-10 21:00:00+00:00,-1.4089185425790771,True,2021-03-10 21:00:00+00:00,-1.5612431473566764
137,2021-03-13 01:30:00+00:00,2021-03-13 01:45:00+00:00,-1,56386.04,56206.46857142857,359.1428571428566,-9.991933174224354,-10.070184025457449,12.007621320604622,0.15723150357995783,10.5,0.25,,,,True,True,True,True,True,True,2021-03-13 01:45:00+00:00,-0.7313097215592695,True,2021-03-13 02:30:00+00:00,-1.0969859347653008,True,2021-03-13 02:00:00+00:00,-0.45181091487667857,True,2021-03-13 03:15:00+00:00,-1.5782508512330884
139,2021-03-14 10:45:00+00:00,2021-03-14 11:00:00+00:00,-1,60413.43,60274.51392857143,277.83214285714195,0.0006980062473628,-0.10777488912882822,1.3514853521524988,3.3490506857943725,1.25,5.0,2021-03-14 11:00:00+00:00,2021-03-14 11:15:00+00:00,2021-03-14 11:15:00+00:00,True,True,False,False,True,True,2021-03-14 11:45:00+00:00,-0.6240218522231967,True,2021-03-14 12:30:00+00:00,-0.7400991342408594,True,2021-03-14 12:00:00+00:00,-0.5412380541950963,False,2021-03-14 22:45:00+00:00,-0.10777488912882822
143,2021-03-16 12:30:00+00:00,2021-03-16 12:45:00+00:00,1,54890.79,55094.96464285714,408.34928571428566,3.502039570465752,3.4345789839405607,0.9672225633167694,5.2480448285693795,0.0,11.25,2021-03-16 13:00:00+00:00,2021-03-16 13:15:00+00:00,2021-03-16 13:15:00+00:00,True,False,False,False,True,False,2021-03-17 00:30:00+00:00,3.4345789839405607,False,2021-03-17 00:30:00+00:00,3.4345789839405607,False,2021-03-17 00:30:00+00:00,3.4345789839405607,False,2021-03-17 00:30:00+00:00,3.4345789839405607
144,2021-03-17 00:45:00+00:00,2021-03-17 01:00:00+00:00,-1,56554.34,56383.307857142856,342.0642857142853,3.50094384931821,3.4185276044603095,0.5495813234772204,6.514500198375414,0.0,11.25,2021-03-17 01:15:00+00:00,2021-03-17 02:00:00+00:00,2021-03-17 02:15:00+00:00,True,False,False,False,True,False,2021-03-17 12:45:00+00:00,3.4185276044603095,False,2021-03-17 12:45:00+00:00,3.4185276044603095,True,2021-03-17 01:15:00+00:00,-0.3007732788323036,False,2021-03-17 12:45:00+00:00,3.4185276044603095
145,2021-03-17 12:45:00+00:00,2021-03-17 13:15:00+00:00,1,55185.76,55431.70892857143,491.8978571428576,7.196008317638528,7.139663582523659,2.179027440365821,8.504389703437255,1.75,10.75,2021-03-17 16:15:00+00:00,2021-03-17 18:00:00+00:00,2021-03-17 18:00:00+00:00,True,True,True,True,True,True,2021-03-17 13:30:00+00:00,-0.8941790996824277,True,2021-03-17 13:45:00+00:00,-0.6542715695186561,True,2021-03-17 13:30:00+00:00,-0.8941790996824277,True,2021-03-17 13:45:00+00:00,-1.556344735114875
146,2021-03-18 00:45:00+00:00,2021-03-18 01:00:00+00:00,1,58971.41,59206.431071428575,470.0421428571426,-2.368279288027378,-2.4312592058614935,3.311258564961509,0.4018127553912332,11.5,0.25,,,,True,True,True,True,True,True,2021-03-18 01:30:00+00:00,-0.5812336002546923,True,2021-03-18 03:15:00+00:00,-1.1519271094993044,True,2021-03-18 01:15:00+00:00,-0.37452873032662376,True,2021-03-18 07:15:00+00:00,-1.5629799178341153
148,2021-03-19 01:00:00+00:00,2021-03-19 01:45:00+00:00,1,57073.6,57286.48142857143,425.7628571428582,2.9464490628585898,2.8791739583403135,0.22942684391713533,4.729202037351426,0.0,10.25,2021-03-19 02:15:00+00:00,2021-03-19 02:30:00+00:00,2021-03-19 03:45:00+00:00,False,False,False,False,False,False,2021-03-19 13:00:00+00:00,2.8791739583403135,False,2021-03-19 13:00:00+00:00,2.8791739583403135,False,2021-03-19 13:00:00+00:00,2.8791739583403135,False,2021-03-19 13:00:00+00:00,2.8791739583403135
150,2021-03-20 04:30:00+00:00,2021-03-20 04:45:00+00:00,-1,58358.75,58243.14821428571,231.20357142857185,-4.609538594621308,-4.735495014443049,7.373812502896326,0.947858257256276,8.5,1.25,2021-03-20 05:30:00+00:00,,,True,True,True,True,True,True,2021-03-20 06:30:00+00:00,-0.8000454261087206,True,2021-03-20 06:45:00+00:00,-0.8136697831224904,True,2021-03-20 05:00:00+00:00,-0.5628518582881701,True,2021-03-20 07:15:00+00:00,-1.6259564198217535
151,2021-03-20 16:30:00+00:00,2021-03-20 16:45:00+00:00,-1,59308.89,59111.934642857144,393.9107142857143,4.985811686839839,4.91077953805703,1.0861480574822,5.164557776871129,1.75,11.75,2021-03-20 20:00:00+00:00,2021-03-20 20:00:00+00:00,2021-03-20 20:15:00+00:00,True,True,False,False,True,True,2021-03-20 18:15:00+00:00,-0.8388990511809246,True,2021-03-20 19:15:00+00:00,-0.66218387823564,True,2021-03-20 17:15:00+00:00,-0.3919957464073605,False,2021-03-21 04:30:00+00:00,4.91077953805703
152,2021-03-21 05:00:00+00:00,2021-03-21 05:15:00+00:00,-1,57148.01,56997.63321428571,300.7535714285711,-0.4403498355321769,-0.5351078677369958,2.0716854092695676,5.3002968733300815,10.0,4.25,2021-03-21 06:15:00+00:00,2021-03-21 09:30:00+00:00,2021-03-21 09:30:00+00:00,True,True,True,True,True,True,2021-03-21 05:15:00+00:00,-0.6537764502262272,True,2021-03-21 05:30:00+00:00,-0.6013747449858123,True,2021-03-21 05:30:00+00:00,-0.6013747449858123,True,2021-03-21 06:30:00+00:00,-1.5947580322048234
153,2021-03-21 17:15:00+00:00,2021-03-21 17:30:00+00:00,1,57192.15,57331.75607142857,279.21214285714296,0.352899868763384,0.2502328509812062,3.5878671363556016,3.059444047920542,7.5,4.5,2021-03-21 18:00:00+00:00,2021-03-21 19:00:00+00:00,2021-03-21 20:00:00+00:00,True,True,True,True,True,True,2021-03-22 00:15:00+00:00,-0.6735450240088815,True,2021-03-22 00:30:00+00:00,-2.368815133526235,True,2021-03-21 18:00:00+00:00,-0.1312691815235346,True,2021-03-22 00:30:00+00:00,-1.6026670177821665
154,2021-03-22 05:15:00+00:00,2021-03-22 05:30:00+00:00,1,57430.29,57559.50785714286,258.4357142857147,-2.580053066526625,-2.691414431607745,5.094140571017942,3.6391724938503454,11.0,4.75,2021-03-22 05:45:00+00:00,2021-03-22 05:45:00+00:00,2021-03-22 06:45:00+00:00,True,True,True,True,True,True,2021-03-22 08:30:00+00:00,-0.988360342444938,True,2021-03-22 08:45:00+00:00,-1.2085698446698758,True,2021-03-22 08:30:00+00:00,-0.988360342444938,True,2021-03-22 08:45:00+00:00,-1.6113613650811158
159,2021-03-24 19:45:00+00:00,2021-03-24 20:00:00+00:00,-1,54789.04,54607.871785714284,362.33642857142905,6.373998316481718,6.298643111374389,0.5187670889918752,8.577309761448992,0.0,6.0,2021-03-24 20:00:00+00:00,2021-03-24 20:15:00+00:00,2021-03-24 20:15:00+00:00,True,False,False,False,True,False,2021-03-25 07:45:00+00:00,6.298643111374389,False,2021-03-25 07:45:00+00:00,6.298643111374389,False,2021-03-25 07:45:00+00:00,6.298643111374389,False,2021-03-25 07:45:00+00:00,6.298643111374389
160,2021-03-25 08:15:00+00:00,2021-03-25 08:30:00+00:00,1,52385.01,52548.81821428572,327.6164285714289,-0.917317289600435,-0.9975159817774799,6.399978851575122,1.866151182894607,4.75,2.5,2021-03-25 08:30:00+00:00,2021-03-25 09:45:00+00:00,2021-03-25 09:45:00+00:00,True,True,True,True,True,True,2021-03-25 11:45:00+00:00,-1.1519343673895857,True,2021-03-25 12:00:00+00:00,-3.999044337018684,True,2021-03-25 11:45:00+00:00,-1.1519343673895857,True,2021-03-25 12:00:00+00:00,-1.580198692177042
161,2021-03-25 20:15:00+00:00,2021-03-25 20:30:00+00:00,-1,52248.29,52028.72535714286,439.129285714285,-3.6803845597050007,-3.7396253426016743,4.1474679601354,1.77333961199192,11.5,3.25,2021-03-25 22:45:00+00:00,2021-03-25 23:30:00+00:00,2021-03-25 23:30:00+00:00,True,True,True,True,True,True,2021-03-25 21:30:00+00:00,-0.6095904195965716,True,2021-03-25 21:45:00+00:00,-1.0597084290991345,True,2021-03-25 20:45:00+00:00,-0.06266720628972228,True,2021-03-25 22:15:00+00:00,-1.5592407828966686
162,2021-03-26 13:00:00+00:00,2021-03-26 13:15:00+00:00,-1,53115.0,52957.62464285714,314.7507142857144,-6.416364651390793,-6.5004909491865535,8.25391409528177,0.6596478846070815,11.0,0.0,2021-03-26 13:15:00+00:00,,,True,True,True,True,True,True,2021-03-26 13:30:00+00:00,-0.9215044042791413,True,2021-03-26 13:45:00+00:00,-1.2668253044926732,True,2021-03-26 13:45:00+00:00,-1.2668253044926732,True,2021-03-26 14:00:00+00:00,-1.5841262977957704
164,2021-03-27 13:00:00+00:00,2021-03-27 13:15:00+00:00,1,54276.77,54409.977857142854,266.41571428571376,5.631432616051194,5.529317810242871,1.1222230563405116,8.440876503423793,0.5,8.5,2021-03-27 13:45:00+00:00,2021-03-27 13:45:00+00:00,2021-03-27 13:45:00+00:00,True,True,False,False,True,True,2021-03-27 13:15:00+00:00,-0.7551463193934196,True,2021-03-27 13:30:00+00:00,-1.1267460212557086,True,2021-03-27 13:30:00+00:00,-1.1267460212557086,False,2021-03-28 01:00:00+00:00,5.529317810242871
167,2021-03-29 17:30:00+00:00,2021-03-29 18:00:00+00:00,-1,57902.71,57710.88285714286,383.6542857142849,0.1548343374615541,0.07962224547397588,0.9615613759411336,1.5740287014350833,0.0,2.75,2021-03-29 19:45:00+00:00,2021-03-29 20:45:00+00:00,2021-03-29 20:45:00+00:00,True,False,False,False,True,True,2021-03-29 22:00:00+00:00,-0.6937041868050736,False,2021-03-30 05:30:00+00:00,0.07962224547397588,True,2021-03-29 18:15:00+00:00,-0.4861996626426933,False,2021-03-30 05:30:00+00:00,0.07962224547397588
168,2021-03-30 05:30:00+00:00,2021-03-30 05:45:00+00:00,-1,57651.48,57538.66,225.64000000000047,-5.84430951958871,-5.971810538911525,8.958252082963979,0.15617798262721666,4.5,0.0,,,,True,True,True,True,True,True,2021-03-30 05:45:00+00:00,-0.879805575252613,True,2021-03-30 06:00:00+00:00,-0.7218991756780492,True,2021-03-30 06:00:00+00:00,-0.7218991756780492,True,2021-03-30 06:15:00+00:00,-1.6275010193228079
169,2021-03-30 17:30:00+00:00,2021-03-30 17:45:00+00:00,-1,58857.37,58758.319285714286,198.10142857142844,0.7707126940744679,0.6224090707501966,2.378583121200524,1.8065961880998913,0.25,2.75,2021-03-30 20:00:00+00:00,2021-03-30 20:15:00+00:00,2021-03-30 20:30:00+00:00,True,True,True,True,True,True,2021-03-30 18:00:00+00:00,-2.099630865501787,True,2021-03-30 18:15:00+00:00,-1.8299710231411002,True,2021-03-30 18:00:00+00:00,-2.099630865501787,True,2021-03-30 18:00:00+00:00,-1.6483036233242738
171,2021-03-31 18:00:00+00:00,2021-03-31 18:15:00+00:00,1,59261.59,59440.59214285714,358.004285714285,-1.1328695187208435,-1.2158861116985813,2.8192459786993673,0.7112145505041958,1.75,1.0,2021-03-31 18:30:00+00:00,,,True,True,True,True,True,True,2021-03-31 19:30:00+00:00,-0.8417844449188526,True,2021-03-31 19:45:00+00:00,-2.3074093576293895,True,2021-03-31 18:45:00+00:00,-0.18402695598215768,True,2021-03-31 19:30:00+00:00,-1.5830165929777313
173,2021-04-01 19:00:00+00:00,2021-04-01 19:15:00+00:00,-1,58931.24,58788.08892857143,286.30214285714254,-3.2463643553388875,-3.349032271725921,5.62259526025203,0.9363846386060715,7.25,5.5,2021-04-01 21:30:00+00:00,,,True,True,True,True,True,True,2021-04-01 19:45:00+00:00,-0.8145419854898581,True,2021-04-01 20:00:00+00:00,-0.9722075885116389,True,2021-04-01 19:45:00+00:00,-0.8145419854898581,True,2021-04-02 02:00:00+00:00,-1.602667916387032
176,2021-04-03 08:45:00+00:00,2021-04-03 09:00:00+00:00,-1,59113.87,58995.82607142857,236.08785714285736,3.7309249280685433,3.6059802850331115,3.408197008982726,5.065173981840896,1.25,9.0,2021-04-03 15:45:00+00:00,2021-04-03 16:00:00+00:00,2021-04-03 17:00:00+00:00,True,True,True,True,True,True,2021-04-03 09:00:00+00:00,-0.9897664557383282,True,2021-04-03 09:15:00+00:00,-1.2824117481990496,True,2021-04-03 09:15:00+00:00,-1.2824117481990496,True,2021-04-03 09:45:00+00:00,-1.6249446430354304
179,2021-04-05 01:45:00+00:00,2021-04-05 02:00:00+00:00,-1,57863.97,57776.93642857143,174.0671428571425,-2.306831518215466,-2.472793156581614,2.3507226275575066,5.561051975017873,10.75,6.25,2021-04-05 02:00:00+00:00,2021-04-05 02:00:00+00:00,2021-04-05 02:00:00+00:00,True,True,True,True,True,True,2021-04-05 12:00:00+00:00,-1.5839981924051902,True,2021-04-05 12:15:00+00:00,-0.8327938131427011,True,2021-04-05 12:00:00+00:00,-1.5839981924051902,True,2021-04-05 12:00:00+00:00,-1.6659616383661406
180,2021-04-05 13:45:00+00:00,2021-04-05 14:00:00+00:00,1,58178.48,58281.12857142858,205.2971428571441,2.917047067664933,2.775103717259946,0.5226500960280716,6.551729896734981,0.0,10.0,2021-04-05 14:00:00+00:00,2021-04-05 14:15:00+00:00,2021-04-05 14:15:00+00:00,True,False,False,False,True,False,2021-04-06 01:45:00+00:00,2.775103717259946,False,2021-04-06 01:45:00+00:00,2.775103717259946,False,2021-04-06 01:45:00+00:00,2.775103717259946,False,2021-04-06 01:45:00+00:00,2.775103717259946
183,2021-04-07 05:45:00+00:00,2021-04-07 06:00:00+00:00,1,58332.31,58464.28357142857,263.94714285714247,-8.879973263045082,-8.990723246808065,10.589103337789497,0.9688168085601684,6.25,0.0,2021-04-07 06:00:00+00:00,,,True,True,True,True,True,True,2021-04-07 06:00:00+00:00,-0.6593960871494684,True,2021-04-07 06:15:00+00:00,-1.3923837524287777,True,2021-04-07 06:15:00+00:00,-1.3923837524287777,True,2021-04-07 06:15:00+00:00,-1.6107499837629773
184,2021-04-07 18:30:00+00:00,2021-04-07 18:45:00+00:00,-1,56220.26,56038.30464285715,363.9107142857128,-3.0036635752490395,-3.08065815447275,3.588724667549929,1.3801040286569686,11.25,0.5,2021-04-07 19:00:00+00:00,2021-04-07 19:00:00+00:00,,True,True,True,True,True,True,2021-04-07 20:45:00+00:00,-0.7960867819814378,True,2021-04-07 21:30:00+00:00,-1.0699726448795355,True,2021-04-07 20:00:00+00:00,-0.20487033367680413,True,2021-04-07 22:30:00+00:00,-1.5769945792237199
187,2021-04-10 02:45:00+00:00,2021-04-10 03:00:00+00:00,1,58766.29,58856.66785714286,180.75571428571288,9.127136861905235,8.964329649724625,0.6248093322479269,16.28348046692866,0.0,1.25,2021-04-10 03:00:00+00:00,2021-04-10 03:00:00+00:00,2021-04-10 03:00:00+00:00,True,False,False,False,True,False,2021-04-10 14:45:00+00:00,8.964329649724625,False,2021-04-10 14:45:00+00:00,8.964329649724625,False,2021-04-10 14:45:00+00:00,8.964329649724625,False,2021-04-10 14:45:00+00:00,8.964329649724625
189,2021-04-11 06:45:00+00:00,2021-04-11 07:00:00+00:00,-1,59802.99,59658.555714285714,288.8685714285712,-1.0142130875138444,-1.1174755425106793,2.038000474758655,1.2273253283747545,1.25,7.0,2021-04-11 07:00:00+00:00,2021-04-11 13:30:00+00:00,,True,True,True,True,True,True,2021-04-11 08:00:00+00:00,-0.9231311050996983,True,2021-04-11 08:15:00+00:00,-1.7833146784499236,True,2021-04-11 07:30:00+00:00,-0.5023861296288926,True,2021-04-11 08:15:00+00:00,-1.603262454996841
190,2021-04-11 20:30:00+00:00,2021-04-11 20:45:00+00:00,-1,59712.56,59603.28,218.55999999999972,-4.912792825768664,-5.049147327964858,8.449075768667676,0.3088854319180185,10.75,1.25,,,,True,True,True,True,True,True,2021-04-11 20:45:00+00:00,-1.0501081625182989,True,2021-04-11 22:30:00+00:00,-1.6691143850658878,True,2021-04-11 21:00:00+00:00,-0.5866656295753954,True,2021-04-11 22:15:00+00:00,-1.6363545021961794
191,2021-04-12 08:30:00+00:00,2021-04-12 08:45:00+00:00,1,60677.02,60806.786785714285,259.5335714285705,-2.2878997212031518,-2.40504600492092,5.03513583434019,0.7444632816563849,1.75,0.25,2021-04-12 09:00:00+00:00,,,True,True,True,True,True,True,2021-04-12 09:30:00+00:00,-2.3537231647708716,True,2021-04-12 09:45:00+00:00,-2.782685011160144,True,2021-04-12 09:45:00+00:00,-2.782685011160144,True,2021-04-12 09:30:00+00:00,-1.6171462837177706
195,2021-04-14 17:00:00+00:00,2021-04-14 17:15:00+00:00,-1,63493.94,63234.58285714286,518.7142857142857,0.316210410355279,0.2552572183971408,1.1925392453869421,3.5290773891489957,0.25,2.25,2021-04-14 17:30:00+00:00,2021-04-14 17:30:00+00:00,2021-04-14 17:45:00+00:00,True,True,False,False,True,True,2021-04-14 17:15:00+00:00,-0.6497303883227717,False,2021-04-15 05:00:00+00:00,0.2552572183971408,True,2021-04-15 00:15:00+00:00,-0.06742523822638793,False,2021-04-15 05:00:00+00:00,0.2552572183971408
196,2021-04-15 07:00:00+00:00,2021-04-15 07:15:00+00:00,-1,63208.88,63079.223928571424,259.31214285714304,0.5317295482278622,0.41010156884835003,0.5786311037167058,3.552991843806536,0.0,3.75,2021-04-15 07:15:00+00:00,2021-04-15 08:15:00+00:00,2021-04-15 08:15:00+00:00,True,False,False,False,True,False,2021-04-15 19:00:00+00:00,0.41010156884835003,False,2021-04-15 19:00:00+00:00,0.41010156884835003,False,2021-04-15 19:00:00+00:00,0.41010156884835003,False,2021-04-15 19:00:00+00:00,0.41010156884835003
197,2021-04-15 19:30:00+00:00,2021-04-15 19:45:00+00:00,1,63393.43,63503.51357142857,220.1671428571421,-8.438241725442378,-8.58245832549299,10.866805738497414,1.8273227483016286,11.5,1.75,2021-04-15 19:45:00+00:00,2021-04-15 21:30:00+00:00,2021-04-15 21:30:00+00:00,True,True,True,True,True,True,2021-04-15 20:00:00+00:00,-0.9564793614591539,True,2021-04-15 23:00:00+00:00,-0.7776152517243533,True,2021-04-15 20:00:00+00:00,-0.9564793614591539,True,2021-04-15 23:15:00+00:00,-1.6442166000506149
198,2021-04-16 07:30:00+00:00,2021-04-16 07:45:00+00:00,-1,61645.69,61408.470714285715,474.43857142857087,-0.7890363647860466,-0.853753352835079,1.1574296838067215,2.757934942654029,11.25,3.5,2021-04-16 09:00:00+00:00,2021-04-16 09:00:00+00:00,2021-04-16 09:15:00+00:00,True,True,False,False,True,True,2021-04-16 16:45:00+00:00,-0.8892479374117446,True,2021-04-16 17:00:00+00:00,-0.8520039166593849,True,2021-04-16 08:00:00+00:00,-0.3226203143866308,False,2021-04-16 19:30:00+00:00,-0.853753352835079
199,2021-04-16 21:15:00+00:00,2021-04-16 21:30:00+00:00,1,61828.39,61961.56357142857,266.3471428571419,-0.4585878794054944,-0.5749051841581538,2.854821580858479,2.4345537241945507,3.0,6.0,2021-04-17 02:00:00+00:00,2021-04-17 02:15:00+00:00,2021-04-17 02:30:00+00:00,True,True,True,True,True,True,2021-04-16 21:45:00+00:00,-0.766422162537586,True,2021-04-16 22:00:00+00:00,-0.9998768913286931,True,2021-04-16 21:45:00+00:00,-0.766422162537586,True,2021-04-16 23:00:00+00:00,-1.6163173047526513
