period,year,event_id,signal_ts,confirm_ts,side,method,cost_model,filled,R,reason,entry_improve_atr,entry_fill,exit_fill,exit_ts
forward_2026,2026,386,1783572600,1783573200,1,RETRACE_LIMIT_5,GETLEVERAGED,True,2.0,TP,0.3206970452868864,62363.44276194784,62973.36419051926,1783580400.0
forward_2026,2026,386,1783572600,1783573200,1,RETRACE_LIMIT_10,GROSS,True,2.0,TP,0.3206970452868864,62355.2,62965.12142857142,1783580400.0
forward_2026,2026,386,1783572600,1783573200,1,RETRACE_LIMIT_10,IC,True,2.0,TP,0.3206970452868864,62357.06247499776,62966.983903569184,1783580400.0
forward_2026,2026,386,1783572600,1783573200,1,RETRACE_LIMIT_10,GETLEVERAGED,True,2.0,TP,0.3206970452868864,62363.44276194784,62973.36419051926,1783580400.0
forward_2026,2026,386,1783572600,1783573200,1,RETRACE_LIMIT_15,GROSS,True,2.0,TP,0.3206970452868864,62355.2,62965.12142857142,1783580400.0
forward_2026,2026,386,1783572600,1783573200,1,RETRACE_LIMIT_15,IC,True,2.0,TP,0.3206970452868864,62357.06247499776,62966.983903569184,1783580400.0
forward_2026,2026,386,1783572600,1783573200,1,RETRACE_LIMIT_15,GETLEVERAGED,True,2.0,TP,0.3206970452868864,62363.44276194784,62973.36419051926,1783580400.0
forward_2026,2026,387,1783581300,1783581600,1,MARKET_SIGNAL,GROSS,True,-0.9999999999999896,SL,0.6512589869012705,62918.4,62592.03214285715,1783596900.0
forward_2026,2026,387,1783581300,1783581600,1,MARKET_SIGNAL,IC,True,-1.013123250573579,SL,0.6512589869012705,62920.279297105924,62589.62843279462,1783596900.0
forward_2026,2026,387,1783581300,1783581600,1,MARKET_SIGNAL,GETLEVERAGED,True,-1.0055938460497247,SL,0.6512589869012705,62926.717211609284,62598.52370291799,1783596900.0
forward_2026,2026,387,1783581300,1783581600,1,CONFIRM_MARKET,GROSS,True,-0.9999999999999896,SL,0.0,63060.0,62733.63214285715,1783594320.0
forward_2026,2026,387,1783581300,1783581600,1,CONFIRM_MARKET,IC,True,-1.0131529388889666,SL,0.0,63061.883526528,62731.22297290482,1783594320.0
forward_2026,2026,387,1783581300,1783581600,1,CONFIRM_MARKET,GETLEVERAGED,True,-1.0056065008242467,SL,0.0,63068.335929777,62740.138290974064,1783594320.0
forward_2026,2026,387,1783581300,1783581600,1,RETRACE_LIMIT_5,GROSS,True,-0.9999999999999896,SL,0.3258592954926039,62989.2,62662.83214285714,1783594320.0
forward_2026,2026,387,1783581300,1783581600,1,RETRACE_LIMIT_5,IC,True,-1.013138094731273,SL,0.3258592954926039,62991.08141181696,62660.425702849716,1783594320.0
forward_2026,2026,387,1783581300,1783581600,1,RETRACE_LIMIT_5,GETLEVERAGED,True,-1.0056001734369857,SL,0.3258592954926039,62997.52657069314,62669.330996946024,1783594320.0
forward_2026,2026,387,1783581300,1783581600,1,RETRACE_LIMIT_10,GROSS,True,-0.9999999999999896,SL,0.3258592954926039,62989.2,62662.83214285714,1783594320.0
forward_2026,2026,387,1783581300,1783581600,1,RETRACE_LIMIT_10,IC,True,-1.013138094731273,SL,0.3258592954926039,62991.08141181696,62660.425702849716,1783594320.0
forward_2026,2026,387,1783581300,1783581600,1,RETRACE_LIMIT_10,GETLEVERAGED,True,-1.0056001734369857,SL,0.3258592954926039,62997.52657069314,62669.330996946024,1783594320.0
forward_2026,2026,387,1783581300,1783581600,1,RETRACE_LIMIT_15,GROSS,True,-0.9999999999999896,SL,0.3258592954926039,62989.2,62662.83214285714,1783594320.0
forward_2026,2026,387,1783581300,1783581600,1,RETRACE_LIMIT_15,IC,True,-1.013138094731273,SL,0.3258592954926039,62991.08141181696,62660.425702849716,1783594320.0
forward_2026,2026,387,1783581300,1783581600,1,RETRACE_LIMIT_15,GETLEVERAGED,True,-1.0056001734369857,SL,0.3258592954926039,62997.52657069314,62669.330996946024,1783594320.0
forward_2026,2026,388,1783629300,1783631100,1,MARKET_SIGNAL,GROSS,True,-0.9999999999999951,SL,0.3355990829747328,63291.2,63024.81071428571,1783643580.0
forward_2026,2026,388,1783629300,1783631100,1,MARKET_SIGNAL,IC,True,-1.0161891681280966,SL,0.3355990829747328,63293.090432194556,63022.38852554632,1783643580.0
forward_2026,2026,388,1783629300,1783631100,1,MARKET_SIGNAL,GETLEVERAGED,True,-1.0069007068428153,SL,0.3355990829747328,63299.56649220904,63031.33893212797,1783639260.0
forward_2026,2026,388,1783629300,1783631100,1,CONFIRM_MARKET,GROSS,True,-0.9999999999999951,SL,0.0,63350.8,63084.41071428572,1783638960.0
forward_2026,2026,388,1783629300,1783631100,1,CONFIRM_MARKET,IC,True,-1.0162044775639765,SL,0.0,63352.69221237504,63081.98622745711,1783638960.0
forward_2026,2026,388,1783629300,1783631100,1,CONFIRM_MARKET,GETLEVERAGED,True,-1.0069072325569528,SL,0.0,63359.174370759865,63090.94507229847,1783638960.0
forward_2026,2026,388,1783629300,1783631100,1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
forward_2026,2026,388,1783629300,1783631100,1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
forward_2026,2026,388,1783629300,1783631100,1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
forward_2026,2026,388,1783629300,1783631100,1,RETRACE_LIMIT_10,GROSS,True,-0.9999999999999951,SL,0.1677995414873664,63321.0,63054.610714285714,1783639200.0
forward_2026,2026,388,1783629300,1783631100,1,RETRACE_LIMIT_10,IC,True,-1.0161968228460365,SL,0.1677995414873664,63322.8913222848,63052.187376501715,1783639080.0
forward_2026,2026,388,1783629300,1783631100,1,RETRACE_LIMIT_10,GETLEVERAGED,True,-1.0069039696998705,SL,0.1677995414873664,63329.37043148445,63061.14200221322,1783639080.0
forward_2026,2026,388,1783629300,1783631100,1,RETRACE_LIMIT_15,GROSS,True,-0.9999999999999951,SL,0.1677995414873664,63321.0,63054.610714285714,1783639200.0
forward_2026,2026,388,1783629300,1783631100,1,RETRACE_LIMIT_15,IC,True,-1.0161968228460365,SL,0.1677995414873664,63322.8913222848,63052.187376501715,1783639080.0
forward_2026,2026,388,1783629300,1783631100,1,RETRACE_LIMIT_15,GETLEVERAGED,True,-1.0069039696998705,SL,0.1677995414873664,63329.37043148445,63061.14200221322,1783639080.0
forward_2026,2026,389,1783644300,1783645200,1,MARKET_SIGNAL,GROSS,True,2.0000000000000147,TP,0.4476983349657367,63020.0,63457.571428571435,1783648080.0
forward_2026,2026,389,1783644300,1783645200,1,MARKET_SIGNAL,IC,True,2.0000000000000147,TP,0.4476983349657367,63021.882331776,63459.45376034744,1783648080.0
forward_2026,2026,389,1783644300,1783645200,1,MARKET_SIGNAL,GETLEVERAGED,True,2.0000000000000147,TP,0.4476983349657367,63028.330642159,63465.90207073044,1783648080.0
forward_2026,2026,389,1783644300,1783645200,1,CONFIRM_MARKET,GROSS,True,2.0000000000000147,TP,0.0,63085.3,63522.87142857144,1783648080.0
forward_2026,2026,389,1783644300,1783645200,1,CONFIRM_MARKET,IC,True,2.0000000000000147,TP,0.0,63087.18428220864,63524.755710780075,1783648080.0
forward_2026,2026,389,1783644300,1783645200,1,CONFIRM_MARKET,GETLEVERAGED,True,2.0000000000000147,TP,0.0,63093.63927419539,63531.210702766824,1783648080.0
forward_2026,2026,389,1783644300,1783645200,1,RETRACE_LIMIT_5,GROSS,True,2.0000000000000147,TP,0.22350636630757995,63052.7,63490.27142857143,1783648080.0
forward_2026,2026,389,1783644300,1783645200,1,RETRACE_LIMIT_5,IC,True,2.0000000000000147,TP,0.22350636630757995,63054.58330848576,63492.15473705719,1783648080.0
forward_2026,2026,389,1783644300,1783645200,1,RETRACE_LIMIT_5,GETLEVERAGED,True,2.0000000000000147,TP,0.22350636630757995,63061.03496478671,63498.606393358146,1783648080.0
forward_2026,2026,389,1783644300,1783645200,1,RETRACE_LIMIT_10,GROSS,True,2.0000000000000147,TP,0.22350636630757995,63052.7,63490.27142857143,1783648080.0
forward_2026,2026,389,1783644300,1783645200,1,RETRACE_LIMIT_10,IC,True,2.0000000000000147,TP,0.22350636630757995,63054.58330848576,63492.15473705719,1783648080.0
forward_2026,2026,389,1783644300,1783645200,1,RETRACE_LIMIT_10,GETLEVERAGED,True,2.0000000000000147,TP,0.22350636630757995,63061.03496478671,63498.606393358146,1783648080.0
forward_2026,2026,389,1783644300,1783645200,1,RETRACE_LIMIT_15,GROSS,True,2.0000000000000147,TP,0.22350636630757995,63052.7,63490.27142857143,1783648080.0
forward_2026,2026,389,1783644300,1783645200,1,RETRACE_LIMIT_15,IC,True,2.0000000000000147,TP,0.22350636630757995,63054.58330848576,63492.15473705719,1783648080.0
forward_2026,2026,389,1783644300,1783645200,1,RETRACE_LIMIT_15,GETLEVERAGED,True,2.0000000000000147,TP,0.22350636630757995,63061.03496478671,63498.606393358146,1783648080.0
forward_2026,2026,390,1783648800,1783649700,1,MARKET_SIGNAL,GROSS,True,0.7564002920464501,TIME,0.5846110365293796,63726.7,63956.1,1783670400.0
forward_2026,2026,390,1783648800,1783649700,1,MARKET_SIGNAL,IC,True,0.7438252789201653,TIME,0.5846110365293796,63728.603440056955,63954.18970804032,1783670400.0
forward_2026,2026,390,1783648800,1783649700,1,MARKET_SIGNAL,GETLEVERAGED,True,0.700747013577888,TIME,0.5846110365293796,63735.12406115001,63947.64561436075,1783670400.0
forward_2026,2026,390,1783648800,1783649700,1,CONFIRM_MARKET,GROSS,True,0.5110812784097604,TIME,0.0,63844.9,63999.9,1783671300.0
forward_2026,2026,390,1783648800,1783649700,1,CONFIRM_MARKET,IC,True,0.4984903104945113,TIME,0.0,63846.80697054912,63997.98839978688,1783671300.0
forward_2026,2026,390,1783648800,1783649700,1,CONFIRM_MARKET,GETLEVERAGED,True,0.45535738877735416,TIME,0.0,63853.339686061205,63991.439824419045,1783671300.0
forward_2026,2026,390,1783648800,1783649700,1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
forward_2026,2026,390,1783648800,1783649700,1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
forward_2026,2026,390,1783648800,1783649700,1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
forward_2026,2026,390,1783648800,1783649700,1,RETRACE_LIMIT_10,GROSS,False,,NO_FILL,,,,
forward_2026,2026,390,1783648800,1783649700,1,RETRACE_LIMIT_10,IC,False,,NO_FILL,,,,
forward_2026,2026,390,1783648800,1783649700,1,RETRACE_LIMIT_10,GETLEVERAGED,False,,NO_FILL,,,,
forward_2026,2026,390,1783648800,1783649700,1,RETRACE_LIMIT_15,GROSS,True,1.4977978755976362,TIME,0.29255281565746516,63785.75,64240.0,1783671960.0
forward_2026,2026,390,1783648800,1783649700,1,RETRACE_LIMIT_15,IC,True,1.4851890865770812,TIME,0.29255281565746516,63787.6552038096,64238.081228288,1783671960.0
forward_2026,2026,390,1783648800,1783649700,1,RETRACE_LIMIT_15,GETLEVERAGED,True,1.441995115038705,TIME,0.29255281565746516,63794.181866996085,64231.508085492,1783671960.0
forward_2026,2026,391,1783673100,1783675200,1,MARKET_SIGNAL,GROSS,True,2.000000000000005,TP,0.7496671761747327,64173.8,64608.39285714286,1783691520.0
forward_2026,2026,391,1783673100,1783675200,1,MARKET_SIGNAL,IC,True,2.000000000000005,TP,0.7496671761747327,64175.71679439744,64610.3096515403,1783691520.0
forward_2026,2026,391,1783673100,1783675200,1,MARKET_SIGNAL,GETLEVERAGED,True,2.000000000000005,TP,0.7496671761747327,64182.283163500215,64616.876020643074,1783691520.0
forward_2026,2026,391,1783673100,1783675200,1,CONFIRM_MARKET,GROSS,True,-0.9999999999999856,SL,0.0,64282.4,64065.103571428575,1783693140.0
forward_2026,2026,391,1783673100,1783675200,1,CONFIRM_MARKET,IC,True,-1.0201743090735718,SL,0.0,64284.32003814912,64062.639804267106,1783693080.0
forward_2026,2026,391,1783673100,1783675200,1,CONFIRM_MARKET,GETLEVERAGED,True,-1.0085993906345097,SL,0.0,64290.897519383085,64071.732473938886,1783693080.0
forward_2026,2026,391,1783673100,1783675200,1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
forward_2026,2026,391,1783673100,1783675200,1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
forward_2026,2026,391,1783673100,1783675200,1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
forward_2026,2026,391,1783673100,1783675200,1,RETRACE_LIMIT_10,GROSS,False,,NO_FILL,,,,
forward_2026,2026,391,1783673100,1783675200,1,RETRACE_LIMIT_10,IC,False,,NO_FILL,,,,
forward_2026,2026,391,1783673100,1783675200,1,RETRACE_LIMIT_10,GETLEVERAGED,False,,NO_FILL,,,,
forward_2026,2026,391,1783673100,1783675200,1,RETRACE_LIMIT_15,GROSS,False,,NO_FILL,,,,
forward_2026,2026,391,1783673100,1783675200,1,RETRACE_LIMIT_15,IC,False,,NO_FILL,,,,
forward_2026,2026,391,1783673100,1783675200,1,RETRACE_LIMIT_15,GETLEVERAGED,False,,NO_FILL,,,,
forward_2026,2026,392,1783728000,1783728300,-1,MARKET_SIGNAL,GROSS,True,-1.0000000000000238,SL,0.6689743396794333,64129.5,64271.88214285715,1783732980.0
forward_2026,2026,392,1783728000,1783728300,-1,MARKET_SIGNAL,IC,True,-1.030886539999012,SL,0.6689743396794333,64127.5845287904,64274.36436339805,1783732980.0
forward_2026,2026,392,1783728000,1783728300,-1,MARKET_SIGNAL,GETLEVERAGED,True,-1.0131628320494352,SL,0.6689743396794333,64121.022692536724,64265.278987627134,1783732980.0
forward_2026,2026,392,1783728000,1783728300,-1,CONFIRM_MARKET,GROSS,True,-1.0000000000000238,SL,0.0,64065.9,64208.28214285715,1783732860.0
forward_2026,2026,392,1783728000,1783728300,-1,CONFIRM_MARKET,IC,True,-1.0308559763411957,SL,0.0,64063.98642844608,64210.76191133463,1783732860.0
forward_2026,2026,392,1783728000,1783728300,-1,CONFIRM_MARKET,GETLEVERAGED,True,-1.0131498068221103,SL,0.0,64057.431099849346,64201.68554037998,1783732860.0
forward_2026,2026,392,1783728000,1783728300,-1,RETRACE_LIMIT_5,GROSS,True,-1.0000000000000238,SL,0.33448716983971666,64097.75,64240.13214285715,1783732860.0
forward_2026,2026,392,1783728000,1783728300,-1,RETRACE_LIMIT_5,IC,True,-1.030871282198135,SL,0.33448716983971666,64095.8354771248,64242.61313929406,1783732860.0
forward_2026,2026,392,1783728000,1783728300,-1,RETRACE_LIMIT_5,GETLEVERAGED,True,-1.0131563296757446,SL,0.33448716983971666,64089.27688958351,64233.53225885202,1783732860.0
forward_2026,2026,392,1783728000,1783728300,-1,RETRACE_LIMIT_10,GROSS,True,-1.0000000000000238,SL,0.33448716983971666,64097.75,64240.13214285715,1783732860.0
forward_2026,2026,392,1783728000,1783728300,-1,RETRACE_LIMIT_10,IC,True,-1.030871282198135,SL,0.33448716983971666,64095.8354771248,64242.61313929406,1783732860.0
forward_2026,2026,392,1783728000,1783728300,-1,RETRACE_LIMIT_10,GETLEVERAGED,True,-1.0131563296757446,SL,0.33448716983971666,64089.27688958351,64233.53225885202,1783732860.0
forward_2026,2026,392,1783728000,1783728300,-1,RETRACE_LIMIT_15,GROSS,True,-1.0000000000000238,SL,0.33448716983971666,64097.75,64240.13214285715,1783732860.0
forward_2026,2026,392,1783728000,1783728300,-1,RETRACE_LIMIT_15,IC,True,-1.030871282198135,SL,0.33448716983971666,64095.8354771248,64242.61313929406,1783732860.0
forward_2026,2026,392,1783728000,1783728300,-1,RETRACE_LIMIT_15,GETLEVERAGED,True,-1.0131563296757446,SL,0.33448716983971666,64089.27688958351,64233.53225885202,1783732860.0
forward_2026,2026,393,1783757700,1783758000,1,MARKET_SIGNAL,GROSS,True,0.36801314332649976,TIME,0.33001178613521553,64201.3,64238.1,1783779300.0
forward_2026,2026,393,1783757700,1783758000,1,MARKET_SIGNAL,IC,True,0.32964846565227013,TIME,0.33001178613521553,64203.21761578944,64236.18128503872,1783779300.0
forward_2026,2026,393,1783757700,1783758000,1,MARKET_SIGNAL,GETLEVERAGED,True,-1.0186973905883459,SL,0.33001178613521553,64209.78679873759,64107.92069788372,1783766280.0
forward_2026,2026,393,1783757700,1783758000,1,CONFIRM_MARKET,GROSS,True,-1.000000000000008,SL,0.0,64223.2,64123.20357142857,1783765920.0
forward_2026,2026,393,1783757700,1783758000,1,CONFIRM_MARKET,IC,True,-1.0438793741158086,SL,0.0,64225.11826991616,64120.7340606452,1783765140.0
forward_2026,2026,393,1783757700,1783758000,1,CONFIRM_MARKET,GETLEVERAGED,True,-1.0187037784891777,SL,0.0,64231.68969370844,64129.8229540873,1783763160.0
forward_2026,2026,393,1783757700,1783758000,1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
forward_2026,2026,393,1783757700,1783758000,1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
forward_2026,2026,393,1783757700,1783758000,1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
forward_2026,2026,393,1783757700,1783758000,1,RETRACE_LIMIT_10,GROSS,False,,NO_FILL,,,,
forward_2026,2026,393,1783757700,1783758000,1,RETRACE_LIMIT_10,IC,False,,NO_FILL,,,,
forward_2026,2026,393,1783757700,1783758000,1,RETRACE_LIMIT_10,GETLEVERAGED,False,,NO_FILL,,,,
forward_2026,2026,393,1783757700,1783758000,1,RETRACE_LIMIT_15,GROSS,True,-1.000000000000008,SL,0.16575591985432236,64212.25,64112.25357142857,1783766280.0
forward_2026,2026,393,1783757700,1783758000,1,RETRACE_LIMIT_15,IC,True,-1.0438718810540242,SL,0.16575591985432236,64214.1679428528,64109.78448286126,1783766280.0
forward_2026,2026,393,1783757700,1783758000,1,RETRACE_LIMIT_15,GETLEVERAGED,True,-1.0187005845387982,SL,0.16575591985432236,64220.738246223016,64118.87182598551,1783763940.0
forward_2026,2026,394,1783773300,1783774200,1,MARKET_SIGNAL,GROSS,True,1.9999999999999618,TP,0.453092243186656,64120.2,64283.74285714285,1783779840.0
forward_2026,2026,394,1783773300,1783774200,1,MARKET_SIGNAL,IC,True,1.9999999999999618,TP,0.453092243186656,64122.11519342976,64285.658050572616,1783779840.0
forward_2026,2026,394,1783773300,1783774200,1,MARKET_SIGNAL,GETLEVERAGED,True,1.9999999999999618,TP,0.453092243186656,64128.67607809209,64292.218935234945,1783779840.0
forward_2026,2026,394,1783773300,1783774200,1,CONFIRM_MARKET,GROSS,True,1.9999999999999618,TP,0.0,64144.8,64308.34285714286,1783779840.0
forward_2026,2026,394,1783773300,1783774200,1,CONFIRM_MARKET,IC,True,1.9999999999999618,TP,0.0,64146.71592820224,64310.2587853451,1783779840.0
forward_2026,2026,394,1783773300,1783774200,1,CONFIRM_MARKET,GETLEVERAGED,True,1.9999999999999618,TP,0.0,64153.279329977166,64316.82218712002,1783779840.0
forward_2026,2026,394,1783773300,1783774200,1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
forward_2026,2026,394,1783773300,1783774200,1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
forward_2026,2026,394,1783773300,1783774200,1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
forward_2026,2026,394,1783773300,1783774200,1,RETRACE_LIMIT_10,GROSS,False,,NO_FILL,,,,
forward_2026,2026,394,1783773300,1783774200,1,RETRACE_LIMIT_10,IC,False,,NO_FILL,,,,
forward_2026,2026,394,1783773300,1783774200,1,RETRACE_LIMIT_10,GETLEVERAGED,False,,NO_FILL,,,,
forward_2026,2026,394,1783773300,1783774200,1,RETRACE_LIMIT_15,GROSS,False,,NO_FILL,,,,
forward_2026,2026,394,1783773300,1783774200,1,RETRACE_LIMIT_15,IC,False,,NO_FILL,,,,
forward_2026,2026,394,1783773300,1783774200,1,RETRACE_LIMIT_15,GETLEVERAGED,False,,NO_FILL,,,,
forward_2026,2026,395,1783816200,1783816800,-1,MARKET_SIGNAL,GROSS,True,-0.9999999999999885,SL,0.6096319083483545,63802.2,64004.207142857136,1783820100.0
forward_2026,2026,395,1783816200,1783816800,-1,MARKET_SIGNAL,IC,True,-1.0216793159653037,SL,0.6096319083483545,63800.294304848634,64006.680824383024,1783820100.0
forward_2026,2026,395,1783816200,1783816800,-1,MARKET_SIGNAL,GETLEVERAGED,True,-1.0092390155220454,SL,0.6096319083483545,63793.765958471005,63997.63944845657,1783820100.0
forward_2026,2026,395,1783816200,1783816800,-1,CONFIRM_MARKET,GROSS,True,-0.9999999999999885,SL,0.0,63720.1,63922.10714285714,1783818540.0
forward_2026,2026,395,1783816200,1783816800,-1,CONFIRM_MARKET,IC,True,-1.0216515072984882,SL,0.0,63718.196757077116,63924.577659062175,1783818540.0
forward_2026,2026,395,1783816200,1783816800,-1,CONFIRM_MARKET,GETLEVERAGED,True,-1.0092271643814228,SL,0.0,63711.676811306956,63915.54790727746,1783818120.0
forward_2026,2026,395,1783816200,1783816800,-1,RETRACE_LIMIT_5,GROSS,True,-0.9999999999999885,SL,0.30444468017397047,63761.1,63963.10714285714,1783819140.0
forward_2026,2026,395,1783816200,1783816800,-1,RETRACE_LIMIT_5,IC,True,-1.0216653946960645,SL,0.30444468017397047,63759.19553245632,63965.57923979488,1783819140.0
forward_2026,2026,395,1783816200,1783816800,-1,RETRACE_LIMIT_5,GETLEVERAGED,True,-1.0092330827342393,SL,0.30444468017397047,63752.6713914985,63956.54368301855,1783818600.0
forward_2026,2026,395,1783816200,1783816800,-1,RETRACE_LIMIT_10,GROSS,True,-0.9999999999999885,SL,0.30444468017397047,63761.1,63963.10714285714,1783819140.0
forward_2026,2026,395,1783816200,1783816800,-1,RETRACE_LIMIT_10,IC,True,-1.0216653946960645,SL,0.30444468017397047,63759.19553245632,63965.57923979488,1783819140.0
forward_2026,2026,395,1783816200,1783816800,-1,RETRACE_LIMIT_10,GETLEVERAGED,True,-1.0092330827342393,SL,0.30444468017397047,63752.6713914985,63956.54368301855,1783818600.0
forward_2026,2026,395,1783816200,1783816800,-1,RETRACE_LIMIT_15,GROSS,True,-0.9999999999999885,SL,0.30444468017397047,63761.1,63963.10714285714,1783819140.0
forward_2026,2026,395,1783816200,1783816800,-1,RETRACE_LIMIT_15,IC,True,-1.0216653946960645,SL,0.30444468017397047,63759.19553245632,63965.57923979488,1783819140.0
forward_2026,2026,395,1783816200,1783816800,-1,RETRACE_LIMIT_15,GETLEVERAGED,True,-1.0092330827342393,SL,0.30444468017397047,63752.6713914985,63956.54368301855,1783818600.0
forward_2026,2026,396,1783820700,1783821900,-1,MARKET_SIGNAL,GROSS,True,2.000000000000014,TP,0.47475464606388085,64128.0,63614.892857142855,1783837740.0
forward_2026,2026,396,1783820700,1783821900,-1,MARKET_SIGNAL,IC,True,2.000000000000014,TP,0.47475464606388085,64126.0845735936,63612.97743073646,1783837740.0
forward_2026,2026,396,1783820700,1783821900,-1,MARKET_SIGNAL,GETLEVERAGED,True,1.0570262740970877,TIME,0.47475464606388085,64119.5228908224,63848.33902510896,1783842300.0
forward_2026,2026,396,1783820700,1783821900,-1,CONFIRM_MARKET,GROSS,True,0.5940279807893163,TIME,0.0,64046.8,63894.4,1783843500.0
forward_2026,2026,396,1783820700,1783821900,-1,CONFIRM_MARKET,IC,True,0.5791326507680785,TIME,0.0,64044.886998940165,63896.30844905472,1783843500.0
forward_2026,2026,396,1783820700,1783821900,-1,CONFIRM_MARKET,GETLEVERAGED,True,0.5281056679274684,TIME,0.0,64038.333624686944,63902.84622948848,1783843500.0
forward_2026,2026,396,1783820700,1783821900,-1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
forward_2026,2026,396,1783820700,1783821900,-1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
forward_2026,2026,396,1783820700,1783821900,-1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
forward_2026,2026,396,1783820700,1783821900,-1,RETRACE_LIMIT_10,GROSS,False,,NO_FILL,,,,
forward_2026,2026,396,1783820700,1783821900,-1,RETRACE_LIMIT_10,IC,False,,NO_FILL,,,,
forward_2026,2026,396,1783820700,1783821900,-1,RETRACE_LIMIT_10,GETLEVERAGED,False,,NO_FILL,,,,
forward_2026,2026,396,1783820700,1783821900,-1,RETRACE_LIMIT_15,GROSS,False,,NO_FILL,,,,
forward_2026,2026,396,1783820700,1783821900,-1,RETRACE_LIMIT_15,IC,False,,NO_FILL,,,,
forward_2026,2026,396,1783820700,1783821900,-1,RETRACE_LIMIT_15,GETLEVERAGED,False,,NO_FILL,,,,
forward_2026,2026,397,1783894500,1783894800,-1,MARKET_SIGNAL,GROSS,True,-1.0000000000000178,SL,1.095762155059097,63756.1,63886.55714285714,1783897020.0
forward_2026,2026,397,1783894500,1783894800,-1,MARKET_SIGNAL,IC,True,-1.033507759247173,SL,1.095762155059097,63754.19568180032,63889.02415119239,1783897020.0
forward_2026,2026,397,1783894500,1783894800,-1,MARKET_SIGNAL,GETLEVERAGED,True,-1.0142799096147788,SL,1.095762155059097,63747.672052450755,63879.9921115165,1783897020.0
forward_2026,2026,397,1783894500,1783894800,-1,CONFIRM_MARKET,GROSS,True,-1.0000000000000178,SL,0.0,63660.8,63791.25714285715,1783894980.0
forward_2026,2026,397,1783894500,1783894800,-1,CONFIRM_MARKET,IC,True,-1.0334577755040106,SL,0.0,63658.898528296966,63793.720476952716,1783894980.0
forward_2026,2026,397,1783894500,1783894800,-1,CONFIRM_MARKET,GETLEVERAGED,True,-1.0142586081849259,SL,0.0,63652.38465020064,63784.70193034271,1783894920.0
forward_2026,2026,397,1783894500,1783894800,-1,RETRACE_LIMIT_5,GROSS,True,-1.0000000000000178,SL,0.5473061760840904,63708.4,63838.857142857145,1783895400.0
forward_2026,2026,397,1783894500,1783894800,-1,RETRACE_LIMIT_5,IC,True,-1.0334827411511747,SL,0.5473061760840904,63706.49710654208,63841.32231214483,1783895400.0
forward_2026,2026,397,1783894500,1783894800,-1,RETRACE_LIMIT_5,GETLEVERAGED,True,-1.0142692477238793,SL,0.5473061760840904,63699.97835793522,63832.29702608114,1783895400.0
forward_2026,2026,397,1783894500,1783894800,-1,RETRACE_LIMIT_10,GROSS,True,-1.0000000000000178,SL,0.5473061760840904,63708.4,63838.857142857145,1783895400.0
forward_2026,2026,397,1783894500,1783894800,-1,RETRACE_LIMIT_10,IC,True,-1.0334827411511747,SL,0.5473061760840904,63706.49710654208,63841.32231214483,1783895400.0
forward_2026,2026,397,1783894500,1783894800,-1,RETRACE_LIMIT_10,GETLEVERAGED,True,-1.0142692477238793,SL,0.5473061760840904,63699.97835793522,63832.29702608114,1783895400.0
forward_2026,2026,397,1783894500,1783894800,-1,RETRACE_LIMIT_15,GROSS,True,-1.0000000000000178,SL,0.5473061760840904,63708.4,63838.857142857145,1783895400.0
forward_2026,2026,397,1783894500,1783894800,-1,RETRACE_LIMIT_15,IC,True,-1.0334827411511747,SL,0.5473061760840904,63706.49710654208,63841.32231214483,1783895400.0
forward_2026,2026,397,1783894500,1783894800,-1,RETRACE_LIMIT_15,GETLEVERAGED,True,-1.0142692477238793,SL,0.5473061760840904,63699.97835793522,63832.29702608114,1783895400.0
forward_2026,2026,398,1783906500,1783908000,-1,MARKET_SIGNAL,GROSS,True,1.999999999999996,TP,0.6794474499711208,63566.9,62750.94285714286,1783912740.0
forward_2026,2026,398,1783906500,1783908000,-1,MARKET_SIGNAL,IC,True,1.999999999999996,TP,0.6794474499711208,63565.001332977285,62749.04419012014,1783912740.0
forward_2026,2026,398,1783906500,1783908000,-1,MARKET_SIGNAL,GETLEVERAGED,True,1.999999999999996,TP,0.6794474499711208,63558.49706288389,62742.53992002675,1783913640.0
