impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,raw_24h,cont_24h,rev_24h,tail_cont,tail_rev,p_cont,p_rev,router_conf,router_side,selected_top20,selected_rev,bucket,is_fresh_aug,signal_id,aligned_ret30d,eff30d,rv30d,oriented_pos30d,aligned_ret60d,eff60d,rv60d,oriented_pos60d,aligned_ret90d,eff90d,rv90d,oriented_pos90d,rv30_90_ratio,accept_rate_10,accept_rate_20,mean_cont_10,mean_cont_20,same_dir_accept_rate_10,same_dir_mean_cont_10,accept_ewm20,accept_streak_signed,known_impulses_30d,filled,signal_net_R,gross_R,cost_R,outcome,fill_time,stop_frac,d7_aligned_ret30d,d30_aligned_ret30d,d7_aligned_ret60d,d30_aligned_ret60d,d7_aligned_ret90d,d30_aligned_ret90d,curve_ret30_60,curve_ret60_90,d7_eff30d,d30_eff30d,d7_eff60d,d30_eff60d,d7_eff90d,d30_eff90d,d7_rv30d,d30_rv30d,d7_rv60d,d30_rv60d,d7_rv90d,d30_rv90d,d7_rv30_90_ratio,d30_rv30_90_ratio,d7_oriented_pos30d,d30_oriented_pos30d,d7_oriented_pos90d,d30_oriented_pos90d
1.0,5.051104185708621,2.9009976144918097,1.6737435275171213,0.2504408542253097,1.1343427009812872,3.4864932109706896,0.016719635983511397,1.0,6.123233995736766e-17,12945,2021-05-16 06:00:00+00:00,DEV_2021_2024,48165.86,49333.0,48135.39,49313.71,45002.78,-0.0874184886920899,-0.0874184886920899,0.0874184886920899,0,1,0.22152256061291814,0.3450923297479774,0.3450923297479774,REV,True,True,2021,False,89,-0.27815203173748343,0.029597951310449306,0.004681108672369123,0.11696967171805076,-0.1633377826558199,0.01009214453356095,0.004051561028183064,0.10869735865068407,-0.018875503927441493,0.0006877750662856897,0.004588236797158728,0.23105060858424076,1.020241299504835,0.3,0.4,-0.010008042225403802,-0.00533227174253933,0.5,-0.0008620062117274619,-0.5886164316008867,-4.0,40.0,False,0.0,0.0,0.0,NO_FILL,,,-0.28798135452714696,-0.39296628081914686,-0.23101474428146201,-0.42261431046586173,-0.4361232503270164,-0.5910030552111752,-0.11481424908166352,-0.1444622787283784,0.02839652720368985,0.012681079910152389,0.005805999925109006,-0.004274896742726606,-0.014507447273922856,-0.018229036843264452,0.0005949079947991957,0.0013783512960427544,0.00015331969240156042,-0.0004887917355605479,-4.010494363046284e-05,-0.0005514288709556076,0.13737635425704142,0.3776397005689067,-0.5147950013459974,-0.7862767286412896,-0.5262309448138175,-0.7301811989926952
1.0,4.171237757057885,2.9811422082960575,-1.956281944285962,-1.3122224432683869,1.5991169443558355,3.9509387148450115,0.004784741701796131,-0.6087614290087209,0.7933533402912349,13007,2021-05-16 21:30:00+00:00,DEV_2021_2024,44569.71,45497.51,44258.0,45459.81,44011.71,-0.03185451061058109,-0.03185451061058109,0.03185451061058109,0,1,0.2577141316828811,0.36403582949815294,0.36403582949815294,REV,True,True,2021,False,91,-0.3192466095702689,0.03351285660338386,0.004765271618653217,0.013158399550417404,-0.21710544743098184,0.013338527609138274,0.004092397019764368,0.011676896518653593,-0.07366782690563023,0.002679249480543782,0.004602307889532794,0.05690079619291672,1.0354091323379424,0.3,0.35,-0.015410088590478044,-0.011525187699183431,0.4,-0.010587799767894857,-0.4213799915108628,-1.0,42.0,True,1.4814121850569983,1.5,0.01858781494300164,TP,2021-05-16 22:15:00+00:00,0.02689934247426168,-0.30344948730550203,-0.4213877717095559,-0.24761098268218742,-0.46268423009562043,-0.4559337296832527,-0.5606674399605132,-0.10214116213928706,-0.1434376205253516,0.031595063785490166,0.018381895249053842,0.0114011481153741,-0.00032781788593196776,-0.011255353174430166,-0.013511314288148347,0.0006562129637471287,0.00148245132711227,0.00020537334911108337,-0.00042535657525335103,-2.463819417332369e-05,-0.0005119823578775664,0.147337695893887,0.3935174655121858,-0.5917361552364604,-0.7115886620947287,-0.6681817834198858,-0.8328081250380576
-1.0,-0.10378755189989089,-2.7688297999984637,-0.440901528273654,-1.2451015026147336,0.7639995107969059,0.6486873836902253,-0.005164111099609887,0.3826834323650898,0.9238795325112867,13023,2021-05-17 01:30:00+00:00,DEV_2021_2024,45045.5,45243.0,44776.56,45025.19,44913.1,-0.002489495324728308,0.002489495324728308,-0.002489495324728308,0,0,0.17939247617714704,0.34434552200928115,0.34434552200928115,REV,True,True,2021,False,92,0.2882593241033476,0.030054946268744453,0.004801751840581707,0.8716533570013052,0.18328745632241666,0.011231212290744285,0.0041102589488030625,0.8859839047849574,0.040374991475674804,0.0014651352369565147,0.004614856715100096,0.8525217351514598,1.0404985760164727,0.3,0.35,-0.015410088590478044,-0.011525187699183431,0.4,-0.007585302168769991,-0.4213799915108628,-1.0,42.0,True,-1.0480147178629617,-1.0,0.04801471786296178,SL,2021-05-17 01:45:00+00:00,0.010413473665034208,0.2927119732667797,0.39323119188427846,0.21780510808119594,0.43117178895008934,0.33563427958448966,0.5449378992590338,0.10497186778093093,0.14291246484674186,0.029514664981871597,0.01445362147338274,0.009035974185227039,-0.0025661248014278177,-0.009369719499632665,-0.0153440461045654,0.0006917391027801995,0.0015272572050502942,0.0002264269785467619,-0.00040749658658225437,7.533986681387828e-05,-0.0004890228739748235,0.13511307461600075,0.39892884883470037,0.5182752048031353,0.6506868538307378,0.5688999268175519,0.7639826839349282
-1.0,-1.2071091466392694,-2.5078488152669345,-2.759848113248109,-1.9087103956997276,1.184818949155659,1.2193179976290884,0.007433656644750799,-0.8314696123025452,-0.5555702330196022,13080,2021-05-17 15:45:00+00:00,DEV_2021_2024,43629.19,43749.99,43156.0,43362.75,42969.47,-0.008938118412251783,0.008938118412251783,-0.008938118412251783,0,0,0.19517433825813135,0.3457132282150012,0.3457132282150012,REV,True,True,2021,False,95,0.33482532794041486,0.03395016275237712,0.004961540922357235,0.8892465492112799,0.27238559860133377,0.016462311376491578,0.004192299702454803,0.9009574511751981,0.09252512926537501,0.0033288558368911644,0.004665375919620164,0.9009574511751981,1.0634814874170275,0.3,0.3,-0.0203034460875857,-0.0173443260874873,0.4,-0.007585302168769991,-0.5417694684949854,-2.0,43.0,True,-1.0362512458122193,-1.0,0.03625124581221919,SL,2021-05-17 16:00:00+00:00,0.0137926294337577,0.27259831543258084,0.3972650572794959,0.30452312153405064,0.5146857972763734,0.28690200855179104,0.6417296728271384,0.062439729339081096,0.17986046933595876,0.026443610773396315,0.024608144992756577,0.014411389083396913,0.0029506061607511656,-0.0038442524942384395,-0.015034676564672009,0.0008463691393790261,0.0017174152085467054,0.00032172090524849655,-0.0003167799113976402,0.00015238586389361344,-0.0004251210426711883,0.15163108842125494,0.42619091680243026,0.441667325823643,0.6993861262656328,0.533866300813708,0.8248822928594554
-1.0,-2.1016766307128005,-3.042500970324148,-1.416494491118393,-1.3069272276093316,0.7384950915878893,1.0874885943527965,-0.006078442547724121,0.25881904510252074,0.9659258262890683,13213,2021-05-19 01:00:00+00:00,DEV_2021_2024,42610.25,42699.44,42168.0,42168.16,36038.12,-0.1456077466409893,0.1456077466409893,-0.1456077466409893,1,0,0.18435263214806785,0.3444947760607996,0.3444947760607996,REV,True,True,2021,False,98,0.2434217655644051,0.024328199554336377,0.004915928686965712,0.9190268015315163,0.3036134033115072,0.017945065598227786,0.0042863797988955355,0.9379971994924081,0.16330305561762543,0.0058116362742450635,0.004715669644934067,0.9379971994924081,1.042466724157995,0.6,0.45,-0.00677022955176314,-0.008389135888583471,0.7,0.015674334122676558,0.29959858516491555,2.0,47.0,True,-1.0394234908926687,-1.0,0.039423490892668805,SL,2021-05-19 01:15:00+00:00,0.012682793651157362,0.20000975823891368,0.1832301278173029,0.29502372921022785,0.3837321132582869,0.3914581816390551,0.5718279521956176,-0.06019163774710212,0.1403103476938818,0.019221167413121083,0.015621558101271051,0.017398419028058443,0.013517046853232715,-0.0026611697345373967,-0.007837967405417024,0.0007161831161079952,0.0013694198609221523,0.00040382541479900766,-0.0003255507428923379,0.00023169499932807012,-0.0004083888752545624,0.10585447659027203,0.35033785559210606,0.48084168660181315,0.2626084474538646,0.5786108171367753,0.6749769795168499
1.0,1.3267509183212178,2.6237347726775133,-0.184596756563424,-2.357211113402654,1.7080116451535994,0.8504181634331244,0.0041765326533853495,0.8968727415326884,-0.44228869021900113,13240,2021-05-19 07:45:00+00:00,DEV_2021_2024,40110.63,40575.25,40105.28,40371.44,39959.68,-0.009795569220948708,-0.009795569220948708,0.009795569220948708,0,0,0.33279896725190056,0.3466425374755512,0.3466425374755512,REV,True,True,2021,False,99,-0.35480586141231535,0.035002780909741876,0.004989991179610516,0.03702356584591488,-0.3877392926606507,0.022739926214029788,0.004326721043957835,0.02947190129021716,-0.28150223709366257,0.009965277418087767,0.004743137232754335,0.02947190129021716,1.052044445425593,0.6,0.45,-0.00677022955176314,-0.008389135888583471,0.1,-0.032735019213144465,0.29959858516491555,2.0,46.0,True,1.4567989180160437,1.5,0.04320108198395632,TP,2021-05-19 08:45:00+00:00,0.011573784197944073,-0.30363959767061194,-0.32187243016397993,-0.3840245437309729,-0.46104291697930344,-0.5286255125848391,-0.7217663976407663,0.032933431248335365,-0.10623705556698815,0.028991768444399175,0.030239850122254122,0.02250317190909588,0.018692641718311143,0.0007692173544262028,-0.004757602670637075,0.0007884542653236069,0.001449543083367204,0.0004477558931180988,-0.00028737278805956133,0.0002660009699763108,-0.00037747377693480005,0.11360150608117114,0.36063318814708956,-0.5253257981353394,-0.35964047601056554,-0.6115800800404319,-0.7287774598918738
-1.0,-0.7192678935332145,-2.4566296135940044,-1.5176936574184121,-2.3744215145368974,1.1709702751023645,1.584601354640001,0.015923987115945865,-0.7518398074789772,0.6593458151000691,13292,2021-05-19 20:45:00+00:00,DEV_2021_2024,38393.96,38737.37,37962.91,38217.41,39992.87,0.04632569553819521,-0.04632569553819521,0.04632569553819521,0,1,0.20864156426556316,0.33828514350167616,0.33828514350167616,REV,True,True,2021,False,102,0.36220218656879694,0.033248013001741225,0.006204070119411377,0.6832905084745763,0.4076679893820925,0.022784289547454442,0.005061032009637627,0.7319409536925461,0.26771091274836506,0.00921209819525579,0.005202746376663506,0.7319409536925461,1.192460610272918,0.6,0.45,0.010343997790902736,0.0001922293571685163,0.8,0.036272992870793476,0.4396788681319324,3.0,46.0,True,-1.0244235854660022,-1.0,0.024423585466002148,SL,2021-05-19 21:00:00+00:00,0.02047201467188364,0.2578109386725298,0.31673638375550134,0.3117507184372923,0.5021592632025244,0.43042808945849004,0.6846877852388585,-0.04546580281329554,0.13995707663372742,0.021088592416871426,0.026751556361061784,0.016682726700106607,0.017582986608223102,0.0031591444765621327,-0.00473477871035851,0.001979084948876487,0.0026359394620330367,0.0011877347395557354,0.00044033137134627184,0.0007269893807102541,8.435791427583925e-05,0.24848952910052569,0.4953406703545926,0.10185723465176888,0.10530314638108673,0.25506669726351705,0.500347241882747
-1.0,0.9869920853954323,-3.9973333684011685,-1.9222162693726597,-3.008646312770008,2.5591354972298923,4.740507676206917,0.002157162894690475,0.25881904510252074,0.9659258262890683,13309,2021-05-20 01:00:00+00:00,DEV_2021_2024,35825.8,37172.4,35519.99,36038.12,41602.5,0.15505260726351167,-0.15505260726351167,0.15505260726351167,0,1,0.23549091375921058,0.35147809170334604,0.35147809170334604,REV,True,True,2021,False,103,0.378496417440075,0.03424239262264222,0.006321321606762422,0.7351172881355932,0.44635602703265526,0.02469048759584813,0.005139159243739254,0.7758065071440867,0.3116422459274515,0.010656531190524177,0.005253036275079635,0.7758065071440867,1.2033653064134973,0.6,0.45,0.010343997790902736,0.0001922293571685163,0.8,0.036272992870793476,0.4396788681319324,3.0,45.0,False,0.0,0.0,0.0,NO_FILL,,,0.16177234630825305,0.31063680784749464,0.23172166103606232,0.5132101985452787,0.32215952493030653,0.7068542406458673,-0.06785960959258025,0.13471378110520377,0.009398684121676076,0.024582126771646836,0.011160034727997153,0.02101532431187365,0.010266650655162357,-0.002553689546414358,0.0019444229524776691,0.0027356568540553745,0.0011819205660292985,0.000512582470879085,0.0007372270393122271,0.00013191112394461517,0.23412625627435846,0.5031940262969903,-0.14386913384382782,0.06674796070623423,0.0174826305082304,0.5079976525723724
-1.0,-1.1114948652399974,-2.6694010292801105,-1.9599254058561455,-1.562954748450757,0.9571512266647411,0.5614321960530527,-0.02201568486204422,0.659345815100069,-0.7518398074789773,14110,2021-05-28 09:15:00+00:00,DEV_2021_2024,35712.1,35890.0,35360.0,35404.73,35080.0,-0.009171938325754914,0.009171938325754914,-0.009171938325754914,0,0,0.18690818188751132,0.37501443578938637,0.37501443578938637,REV,True,True,2021,False,115,0.39326452556905356,0.02890385890908075,0.007631374712202922,0.7705918644067796,0.40615279723164177,0.01925415529474754,0.006040376635118624,0.8058317553222012,0.23002687752288803,0.007572640110365109,0.005538720791440951,0.8058317553222012,1.377822605536602,0.2,0.3,-0.05575395377943847,-0.031238261872793126,0.3,-0.059434223781156884,-0.7924035465959087,-5.0,47.0,False,0.0,0.0,0.0,NO_FILL,,,0.07366913754851945,0.3803762539064654,0.06359511652567423,0.5693904452778074,-0.10219393628034701,0.8110142284593795,-0.012888271662588213,0.17612591970875374,0.0017361320288259464,0.027182747140608875,0.0011529602158447776,0.0095203020437264,-0.0034932752555701845,-0.012462770333032214,0.0008476393842292386,0.0037939670096428938,0.0005969786351962469,0.001930858524738491,8.910880329904367e-05,0.0005713192888698619,0.13301190291506426,0.6053044789922075,0.11306610169491516,0.19195539933201933,0.09569776783152573,0.5096044725983272
1.0,1.9068816841335352,2.9714210979815157,-0.6413516409677172,-0.34330543922962065,1.2711520495483128,1.6561163068723188,0.05736743383493164,-0.06540312923014287,-0.9978589232386035,16426,2021-06-21 12:15:00+00:00,DEV_2021_2024,32427.16,32821.47,32246.67,32777.95,29832.2,-0.08987014445072228,-0.08987014445072228,0.08987014445072228,0,1,0.2742119834999249,0.32563170971916333,0.32563170971916333,REV,True,True,2021,False,123,-0.1843302804713807,0.016207005693816185,0.005662825691305803,0.07150919651500472,-0.5398834050176856,0.022753197997709813,0.0064328579072470745,0.058938644067796565,-0.5357280605547367,0.01733843856640454,0.0056582118120243954,0.04988494864291039,1.0008154306404018,0.6,0.4,-0.015474903674355233,-0.03442446420643856,0.2,-0.02049115324683066,0.37650358726026084,2.0,12.0,False,0.0,0.0,0.0,NO_FILL,,,0.03323857739998923,0.1712228440749243,-0.06028737798312128,-0.18848562493432952,-0.20154999873071716,-0.14657916207120525,0.35555312454630494,-0.004155344462948962,0.001184508096195162,-0.012572678794281474,0.002532907414879739,0.004755682305507901,0.006407998819773232,0.004608220723940909,-0.0022189188020764273,-0.0014571433821536101,-2.3301470447523696e-05,0.0007769547109823111,4.615534079028833e-05,7.346190461111207e-05,-0.4036152862958824,-0.27407945122498956,-0.3932337374980657,-0.2052030068748259,-0.21407327709875484,-0.18432088139094516
-1.0,-0.9375918835754313,-2.731690032544272,-1.3767292904203279,-1.5114959021717456,0.7445670730048897,0.531038328069737,-0.02181624777641861,0.8660254037844387,-0.4999999999999998,18041,2021-07-08 08:00:00+00:00,DEV_2021_2024,32487.56,32550.0,32231.92,32338.05,32710.42,0.011514918184615253,-0.011514918184615253,0.011514918184615253,0,0,0.17884028309495054,0.3811189230351363,0.3811189230351363,REV,True,True,2021,False,134,-0.009962669396928218,0.0009994266383212005,0.004908144876570787,0.6467536926147701,0.5594373156367538,0.02269015847200201,0.006611931269226738,0.8558589346799153,0.5609821883519658,0.017083260347907196,0.005891792228765765,0.877266775777414,0.8330478547100708,0.3,0.45,-0.03718445165035731,-0.020513929951042488,0.4,-0.02311365447012702,-0.2709128678537517,-1.0,16.0,False,0.0,0.0,0.0,NO_FILL,,,-0.1064804343678792,-0.5793626544306102,0.031160890504681182,-0.011507542112140112,-0.001276697965044593,0.04419358824625308,-0.569399985033682,-0.0015448727152119757,-0.008244457698517041,-0.03776923465680786,0.0014623940606200217,-0.0022749232700098113,-0.00023221813485119203,0.00011903316913940143,-0.00021611387153955448,-0.0030495652142309574,-2.7915900265725567e-05,0.0002856865085478855,3.36853489597928e-05,0.00030278407026362256,-0.041681619034195094,-0.5907665082545408,0.022481437125748016,-0.25494122263946717,0.007811034980165665,-0.03952900089097411
-1.0,-0.0922041048361865,-2.621275586286454,-1.6565304904206217,-0.40752238477520497,0.6464549628658844,-0.48461706551683376,0.12254362890621098,0.25881904510252074,0.9659258262890683,23467,2021-09-03 01:00:00+00:00,DEV_2021_2024,48570.38,48703.44,48527.33,48560.0,49759.03,0.02469172158154853,-0.02469172158154853,0.02469172158154853,0,1,0.22666084479533388,0.3542612748195255,0.3542612748195255,REV,True,True,2021,False,169,-0.2553618569480595,0.03775997777480205,0.0032231230918950225,0.08566828431037465,-0.3284434631325089,0.02384670509546517,0.0034133300854367584,0.053153331448496655,-0.2910349297082928,0.012159797101197377,0.004005892260325211,0.051994468771606184,0.8045955513624721,0.7,0.65,0.008432378058673229,0.0038781015717768317,0.4,-0.02144618928516112,0.5569784889528949,4.0,16.0,True,1.362381622281529,1.5,0.13761837771847096,TP,2021-09-03 01:15:00+00:00,0.0036332356789066456,-0.05343271244888162,-0.18228025076361015,0.023118284178068715,-0.29277039037227554,-0.026170910789914348,-0.6918178465246206,0.07308160618444937,-0.03740853342421607,0.010160981142839275,0.027335165331205162,-0.0007052482694633981,0.021769238214443383,0.0016344221101685687,-0.0004603891649965046,-0.0002777255128726323,-0.00037008148838457407,-0.0001225714344619726,-0.0009311181701179092,-0.00019136879186356856,-0.001781835699408157,-0.02948375922556945,0.1837639218735957,-0.2097924403636282,-0.24116003188210344,-0.12732887762157186,-0.6404531611355448
-1.0,-3.320206539368595,-3.1674481782687884,-1.2042897559424552,-4.415664853082474,1.5569501733084348,2.41234538202833,0.13106677484424967,0.7518398074789774,0.6593458151000688,23956,2021-09-08 03:15:00+00:00,DEV_2021_2024,46845.2,46907.96,46262.45,46339.92,45947.02,-0.008478436837706549,0.008478436837706549,-0.008478436837706549,0,0,0.3468009858865861,0.39420054122393355,0.39420054122393355,REV,True,True,2021,False,173,-0.06745421236163832,0.010491823688284233,0.003272688735577294,0.5526506261709891,-0.33429321630848774,0.024392937360579885,0.0034795855352382984,0.23705397174519927,-0.25581624196688535,0.01094816342997384,0.003957981075882944,0.23240431266846362,0.826858105896129,0.6,0.6,-0.0009383860924915167,-0.00021847646128392295,0.4,-0.022260322213070137,0.19418708216065328,1.0,13.0,False,0.0,0.0,0.0,NO_FILL,,,0.06739947021171958,0.19938479158521125,0.005676657073853897,-0.14593118670324065,-0.037516548627028246,-0.48535335405405144,0.26683900394684945,-0.07847697434160239,-0.009034734570200292,-0.026185608354682692,-0.0003355200799065837,0.01327154833823517,0.0019041763749840929,0.003734110797369544,-1.082473737952722e-05,-0.00040183748968826167,7.061355195766552e-05,-0.0007798917576447018,-8.372669583295734e-05,-0.0018324956400723605,0.014450663691862431,0.19227715418612146,0.2866279791590731,0.4852354565103103,0.0709477558581385,-0.23927937574267255
-1.0,-0.6328510647070532,-2.5266072156778545,-1.9827600306230342,-1.3368755443684344,0.34234955558401764,0.5849010694798242,0.11948062498363309,-0.5000000000000004,0.8660254037844384,24223,2021-09-10 22:00:00+00:00,DEV_2021_2024,44592.91,44715.04,44405.17,44500.0,45110.79,0.01372584578108893,-0.01372584578108893,0.01372584578108893,0,0,0.20987655227345012,0.37879369572866367,0.37879369572866367,REV,True,True,2021,False,177,0.02387161642820183,0.003717125283178207,0.0032655206903105718,0.7608423183602184,-0.31171783247634954,0.022327115640002955,0.0035290762741621443,0.32429447593266225,-0.24484337509358203,0.010598815918470967,0.003913444491748255,0.317933651254406,0.8344364401222831,0.7,0.6,0.018005238492508558,0.006896320025735791,0.5,0.001242038894696218,0.33427165197933667,-1.0,16.0,True,1.4284456949688584,1.5,0.07155430503114149,TP,2021-09-10 22:45:00+00:00,0.006987699758699251,0.2618198239988694,0.3594610653327532,0.08894897233545485,-0.043002840954565746,0.0850931184888816,-0.31161052270009987,0.3355894489045514,-0.06687445738276751,-0.03148022013162452,-0.040794668376785324,-0.006746391988571954,0.006216088177499156,-0.003236458246082886,0.00847320465283338,3.0858272859045615e-05,-0.0005077198523283553,0.00011311691439236816,-0.0006708943015343921,-7.662569506936608e-05,-0.001808105337393188,0.023758365300894924,0.17495768780577536,0.6992866343553307,0.7381014473730649,0.28002871771081495,0.0914273455837119
