method,filled,fill_bar,entry,price_improvement_vs_mkt0,rev_return,mfe,mae,event_row,event_time,split,impulse_dir
LIMIT_R0.25_T60_AUDIT,False,,,,,,,929,2024-04-14 03:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,929,2024-04-14 03:00:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,120611.0,68554.03,,-0.01697595312777389,1.4587034481796783e-07,0.03651178493809917,966,2024-06-11 02:00:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,120612.0,68155.99,,-0.011234962620306876,0.004871325322983273,0.030884886273385582,966,2024-06-11 02:00:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,120613.0,68084.5,,-0.010196740814722993,0.005926459032525758,0.029867297255616182,966,2024-06-11 02:00:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,120615.0,68338.82,,-0.013880251371036434,0.0021829466765740614,0.03347760467622951,966,2024-06-11 02:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,120611.0,68358.38500000001,0.002853880362686038,-0.014162490819524365,0.0028621945939767924,0.03375423512419155,966,2024-06-11 02:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,120611.0,68456.2075,0.001426940181343019,-0.015571232163277604,0.001429125328042596,0.03513498027187679,966,2024-06-11 02:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,120611.0,68162.74,0.005707760725372288,-0.01133287775696823,0.005740672983509588,0.030980855523120184,966,2024-06-11 02:00:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,121933.0,59204.01,,0.047969723672433684,0.054320475927221785,0.0006756299108793475,977,2024-06-24 20:30:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,121934.0,59514.0,,0.0425111738414492,0.04882884699398461,0.0017288369123231412,977,2024-06-24 20:30:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,121935.0,59630.0,,0.040483146067415765,0.04678852926379339,0.0007375482139863022,977,2024-06-24 20:30:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,121937.0,59908.67,,0.03564325497461396,0.0419193081735916,0.0006209451820579073,977,2024-06-24 20:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,False,,,,,,,977,2024-06-24 20:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,977,2024-06-24 20:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,977,2024-06-24 20:30:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,121959.0,61183.69,,-0.014257230971195023,0.009137402467880001,0.021314830798861515,978,2024-06-25 03:00:00+00:00,DEV_2021_2024,1.0
MKT_15,True,121960.0,61350.0,,-0.011507742461287718,0.01182347188264063,0.018546210268948617,978,2024-06-25 03:00:00+00:00,DEV_2021_2024,1.0
MKT_30,True,121961.0,61580.88,,-0.007715381787334108,0.01552835880227759,0.01472746086122836,978,2024-06-25 03:00:00+00:00,DEV_2021_2024,1.0
MKT_60,True,121963.0,61175.0,,-0.014401307723743262,0.008996648957907685,0.021459910093992608,978,2024-06-25 03:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,True,121960.0,61516.2,0.00543461827817176,-0.008774924328875944,0.014493255435153663,0.015794376115559814,978,2024-06-25 03:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,True,121959.0,61349.945,0.00271730913908588,-0.011508649274257765,0.011822585986018444,0.01854712339187913,978,2024-06-25 03:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,978,2024-06-25 03:00:00+00:00,DEV_2021_2024,1.0
MKT_0,True,122725.0,61257.9,,-0.035261247937000806,0.0018539649579890872,0.05644806629022541,987,2024-07-03 02:30:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,122726.0,61362.01,,-0.03689807423192293,0.00014960396505916756,0.058048945919470366,987,2024-07-03 02:30:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,122727.0,60814.86,,-0.028233066720863897,0.006034380412945058,0.049574232350448534,987,2024-07-03 02:30:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,122729.0,61000.0,,-0.031182459016393382,0.00298098360655732,0.05245885245901636,987,2024-07-03 02:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,122726.0,61081.245,0.002883791315079342,-0.032471096487964535,0.004746874429294945,0.05371918990845718,987,2024-07-03 02:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,122726.0,61169.5725,0.001441895657539671,-0.03386818667075042,0.0032960423256186773,0.055085598317692996,987,2024-07-03 02:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,122726.0,60904.590000000004,0.005767582630158684,-0.029664759257060913,0.007661163140577722,0.05097448320397529,987,2024-07-03 02:30:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,122845.0,57678.58,,-0.05902728534579038,0.01967021379513843,0.07268989631852936,989,2024-07-04 08:30:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,122846.0,57688.46,,-0.059188440807745546,0.019495580225230458,0.07284871185675608,989,2024-07-04 08:30:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,122847.0,57514.01,,-0.056334795643704916,0.02258788771640154,0.0700365006717494,989,2024-07-04 08:30:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,122849.0,57827.98,,-0.061458311357235784,0.017035870870813645,0.07508562464052873,989,2024-07-04 08:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,122846.0,57203.22499999999,0.008241447691673589,-0.051207864591550356,0.02814360553972274,0.06498401095392771,989,2024-07-04 08:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,122845.0,57440.907499999994,0.004120637158543221,-0.05513383471526789,0.023889290049952702,0.0688529772967113,989,2024-07-04 08:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,989,2024-07-04 08:30:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,122865.0,56820.0,,-0.019007215769095365,0.03507796550510379,0.058677754311862014,990,2024-07-04 13:30:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,122866.0,57420.02,,-0.02925826218799632,0.0242617470352675,0.06851425687417032,990,2024-07-04 13:30:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,122867.0,57288.01,,-0.02702136101428554,0.026621975523324955,0.06636781413772273,990,2024-07-04 13:30:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,122869.0,57296.29,,-0.027161968078561416,0.0264736163545667,0.0665027351683678,990,2024-07-04 13:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,False,,,,,,,990,2024-07-04 13:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,990,2024-07-04 13:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,990,2024-07-04 13:30:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,122921.0,55352.0,,0.01958375487787256,0.030496097701979998,0.03371278363925422,992,2024-07-05 03:30:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,122922.0,55228.0,,0.021872962989787803,0.03280980661983046,0.0315432389367712,992,2024-07-05 03:30:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,122923.0,55034.88,,0.025458763605916923,0.03643398513815238,0.02814487830263275,992,2024-07-05 03:30:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,122925.0,54408.02,,0.037273549009870344,0.04837522115305795,0.012216948898342508,992,2024-07-05 03:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,122921.0,55237.475000000006,0.002069030929324942,0.02169767897609365,0.032632646586397925,0.031709360357257556,992,2024-07-05 03:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,122921.0,55294.7425,0.0010344251336898342,0.020639530060204248,0.03156317257468007,0.032712196824137486,992,2024-07-05 03:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,122922.0,55122.94,0.0041382425205954195,0.023820572705302023,0.03477826110145784,0.02969743631235928,992,2024-07-05 03:30:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,122947.0,55222.01,,-0.02817698957354131,0.00801691209718732,0.03292183678210907,993,2024-07-05 10:00:00+00:00,DEV_2021_2024,1.0
MKT_15,True,122948.0,55022.01,,-0.0319143193787359,0.003516592723530188,0.03667641367518189,993,2024-07-05 10:00:00+00:00,DEV_2021_2024,1.0
MKT_30,True,122949.0,55134.01,,-0.02981807417962168,0.005540863071632287,0.03457049469102637,993,2024-07-05 10:00:00+00:00,DEV_2021_2024,1.0
MKT_60,True,122951.0,55351.12,,-0.025778701496916412,0.009441543368950905,0.030512481048260525,993,2024-07-05 10:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,False,,,,,,,993,2024-07-05 10:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,993,2024-07-05 10:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,993,2024-07-05 10:00:00+00:00,DEV_2021_2024,1.0
MKT_0,True,123200.0,54794.0,,0.036318027521261564,0.06283041938898426,0.006533562068839654,996,2024-07-08 01:15:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,123201.0,54611.09,,0.039788987914359586,0.06639017825866517,0.0005491558582697757,996,2024-07-08 01:15:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,123202.0,54958.19,,0.03322198201942239,0.05965516695509806,0.006735847741710604,996,2024-07-08 01:15:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,123204.0,55284.0,,0.027132805151580897,0.05341020910209108,0.008754793430287244,996,2024-07-08 01:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,123200.0,54510.31,0.005177391685221052,0.04171137533431768,0.06836174661270511,0.001363228350746816,996,2024-07-08 01:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,123200.0,54652.155,0.002588695842610526,0.03900770244101093,0.06558890495717881,0.003955104789554938,996,2024-07-08 01:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,996,2024-07-08 01:15:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,123992.0,62998.0,,0.03839502841360032,0.04969411727356431,0.009917140226673895,1005,2024-07-16 07:15:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,123993.0,62914.0,,0.03978144769049807,0.05109562259592467,0.00859522522808917,1005,2024-07-16 07:15:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,123994.0,62895.01,,0.04009539071541601,0.051412981729393195,0.00829588865634975,1005,2024-07-16 07:15:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,123996.0,62565.29,,0.045576708746974504,0.05695394363232399,0.003069593379971593,1005,2024-07-16 07:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,123993.0,62810.715000000004,0.002972872154671517,0.041491248746332365,0.05282402851169583,0.006964974049411885,1005,2024-07-16 07:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,123992.0,62904.3625,0.0014863567097367707,0.039940751327063984,0.05125665966331034,0.008443333322072932,1005,2024-07-16 07:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,123995.0,62623.420000000006,0.005945903044541009,0.04460615533294088,0.055972829334456645,0.003994991011350187,1005,2024-07-16 07:15:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,125861.0,58469.98,,0.08491964594480794,0.16196311337886557,0.019035751337694945,1024,2024-08-04 18:30:00+00:00,DEV_2021_2024,1.0
MKT_15,True,125862.0,58770.6,,0.08960041245112349,0.16624979156244787,0.013823238149687113,1024,2024-08-04 18:30:00+00:00,DEV_2021_2024,1.0
MKT_30,True,125863.0,58943.09,,0.09226458945399696,0.16868966319885836,0.010856404033110641,1024,2024-08-04 18:30:00+00:00,DEV_2021_2024,1.0
MKT_60,True,125865.0,59273.34,,0.09732216878616917,0.1733214291619132,0.005224271147871935,1024,2024-08-04 18:30:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,True,125861.0,58577.66,0.001841628815333959,0.08660178641482097,0.1635036291992545,0.01716251553920038,1024,2024-08-04 18:30:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,True,125861.0,58523.82000000001,0.0009208144076670418,0.08576148993691801,0.16273407990114122,0.018098271780618437,1024,2024-08-04 18:30:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,True,125861.0,58685.340000000004,0.003683257630667918,0.08827775386493464,0.1650384917255315,0.015296154030972576,1024,2024-08-04 18:30:00+00:00,DEV_2021_2024,1.0
MKT_0,True,125883.0,57471.99,,-0.043090381940837585,0.013703370981238078,0.14741076479168372,1025,2024-08-05 00:00:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,125884.0,57409.99,,-0.04205696604371467,0.002470824328657757,0.14649000983975086,1025,2024-08-05 00:00:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,125885.0,56722.01,,-0.030438096252230817,0.0067118566496497415,0.1361378061179426,1025,2024-08-05 00:00:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,125887.0,53927.99,,0.019795100837246116,0.031004493214006345,0.09138093223945484,1025,2024-08-05 00:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,125884.0,57051.585,0.007314954641382678,-0.03603905132521734,0.008768468045190986,0.14112815621161093,1025,2024-08-05 00:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,125884.0,57261.7875,0.003657477320691339,-0.03957765901038279,0.005065376277329763,0.14428099192677138,1025,2024-08-05 00:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,125885.0,56631.18,0.014629909282765356,-0.028883028748473927,0.008326508471128464,0.13475226897973872,1025,2024-08-05 00:00:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,125903.0,52907.99,,0.045248175181102246,0.06365787095673077,0.07386389087924146,1026,2024-08-05 05:00:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,125904.0,53437.05,,0.034899568744906295,0.05312699709284096,0.08303321384694706,1026,2024-08-05 05:00:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,125905.0,53144.34,,0.04059961982781246,0.05892744175579194,0.07798271650377062,1026,2024-08-05 05:00:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,125907.0,51606.13,,0.07161649207177523,0.09049060644539714,0.050500395980089915,1026,2024-08-05 05:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,125906.0,52274.0,0.011982878200438118,0.057925163561235005,0.07655813597581972,0.06263151853693998,1026,2024-08-05 05:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,125903.0,52591.0,0.0059913445965344364,0.051548363788481044,0.07006902321690023,0.06828164514840943,1026,2024-08-05 05:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,125906.0,51640.0,0.023965945408245485,0.07091363284275753,0.08977536793183578,0.05112316034082107,1026,2024-08-05 05:00:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,126177.0,57346.54,,-0.07068360183543776,0.01349950668340237,0.09413994288059922,1035,2024-08-08 01:30:00+00:00,DEV_2021_2024,1.0
MKT_15,True,126178.0,56868.0,,-0.07969332489273406,0.0034734824505873044,0.10334704930716747,1035,2024-08-08 01:30:00+00:00,DEV_2021_2024,1.0
MKT_30,True,126179.0,57154.01,,-0.07429032538574276,0.0084602987611893,0.09782568187254048,1035,2024-08-08 01:30:00+00:00,DEV_2021_2024,1.0
MKT_60,True,126181.0,57291.13,,-0.07171912999446861,0.010833439661602001,0.09519815720164714,1035,2024-08-08 01:30:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,False,,,,,,,1035,2024-08-08 01:30:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,1035,2024-08-08 01:30:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1035,2024-08-08 01:30:00+00:00,DEV_2021_2024,1.0
MKT_0,True,126542.0,58504.91,,0.005761054926842757,0.03770931362854832,0.014745770910509978,1038,2024-08-11 20:45:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,126543.0,58586.89,,0.0043537043867662995,0.03625725823644158,0.016124426471519487,1038,2024-08-11 20:45:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,126544.0,58599.99,,0.004129181592010589,0.036025603417338445,0.01634437138982445,1038,2024-08-11 20:45:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,126546.0,59009.79,,-0.0028441043426862267,0.02883080926063278,0.02317547647602206,1038,2024-08-11 20:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,126542.0,58355.96,0.002545940161261753,0.008328198182327995,0.04035800285009444,0.01223097006715338,1038,2024-08-11 20:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,126542.0,58430.44,0.0012728846177184302,0.0070429043491713195,0.03903188132760928,0.013490057579576727,1038,2024-08-11 20:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1038,2024-08-11 20:45:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,129042.0,53766.58,,-0.0029834518022160417,0.002891759155966461,0.02015043545637454,1052,2024-09-06 21:45:00+00:00,DEV_2021_2024,1.0
MKT_15,True,129043.0,53800.0,,-0.0023604089219331215,0.0035111524163569043,0.019516728624535316,1052,2024-09-06 21:45:00+00:00,DEV_2021_2024,1.0
MKT_30,True,129044.0,53826.01,,-0.0018760446854595436,0.003992679375640206,0.019024074048958818,1052,2024-09-06 21:45:00+00:00,DEV_2021_2024,1.0
MKT_60,True,129046.0,53644.0,,-0.005275333681306282,0.0006133025128626027,0.02248154500037283,1052,2024-09-06 21:45:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,False,,,,,,,1052,2024-09-06 21:45:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,True,129043.0,53840.9725,0.0013836197132122174,-0.0015976215882800293,0.004269471544185145,0.01874088548456283,1052,2024-09-06 21:45:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1052,2024-09-06 21:45:00+00:00,DEV_2021_2024,1.0
MKT_0,True,131580.0,60354.81,,0.020034691518372894,0.02109508753320576,0.008726727828320511,1068,2024-10-03 08:15:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,131581.0,60390.0,,0.01944030468620639,0.020500082795164763,0.009304355025666492,1068,2024-10-03 08:15:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,131582.0,60354.0,,0.020048381217483424,0.02110879146369752,0.008713424130960656,1068,2024-10-03 08:15:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,131584.0,60639.99,,0.015237634438924008,0.016293043583945215,0.013388524635310747,1068,2024-10-03 08:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,131581.0,60165.95999999999,0.0031289966781438932,0.023236394798653803,0.024300119203616268,0.0056153014096341405,1068,2024-10-03 08:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,131580.0,60260.384999999995,0.0015644983390719466,0.021633034704308773,0.022695092306496304,0.007173452343525423,1068,2024-10-03 08:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1068,2024-10-03 08:15:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,134338.0,69402.0,,0.0038341834529265206,0.032145327223999265,0.008383908244719181,1091,2024-11-01 01:45:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,134339.0,69042.01,,0.009068246999182294,0.037527007107701564,0.0032135507063017917,1091,2024-11-01 01:45:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,134340.0,69390.0,,0.004007782101167479,0.032323821876351015,0.008212422539270797,1091,2024-11-01 01:45:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,134342.0,69579.89,,0.0012677513574683719,0.02950651402294539,0.010919103206400585,1091,2024-11-01 01:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,134338.0,69027.88,0.0053906227486238915,0.009274803166488654,0.03773938878030141,0.0030095086217337866,1091,2024-11-01 01:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,134338.0,69214.94499999999,0.0026952393302787756,0.006547068700264225,0.03493472399638553,0.005704042674598572,1091,2024-11-01 01:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1091,2024-11-01 01:45:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,134709.0,67766.29,,-0.024010463019297656,0.004274396606336115,0.04148995023927103,1096,2024-11-04 22:30:00+00:00,DEV_2021_2024,1.0
MKT_15,True,134710.0,67920.0,,-0.021693021201413476,0.006527826855123606,0.03913295053003539,1096,2024-11-04 22:30:00+00:00,DEV_2021_2024,1.0
MKT_30,True,134711.0,67833.99,,-0.022988475246701556,0.005268155389355699,0.04045051750604672,1096,2024-11-04 22:30:00+00:00,DEV_2021_2024,1.0
MKT_60,True,134713.0,67736.0,,-0.024468377229242888,0.00382913074288407,0.04195568087870562,1096,2024-11-04 22:30:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,True,134709.0,67859.215,0.0013712570069868502,-0.0226082043536755,0.005637922572490588,0.04006375552679186,1096,2024-11-04 22:30:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,True,134709.0,67812.7525,0.0006856285034935324,-0.02330885330159682,0.00495662670527933,0.04077636429814586,1096,2024-11-04 22:30:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,True,134709.0,67952.14,0.0027425140139737004,-0.02120978088401637,0.006997719277126442,0.03864146147567985,1096,2024-11-04 22:30:00+00:00,DEV_2021_2024,1.0
MKT_0,True,138087.0,96059.99,,0.012899022787739245,0.023006560796019183,0.018774205577160807,1131,2024-12-10 03:00:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,138088.0,95957.5,,0.013980876950733467,0.02409921058802074,0.01772618086131888,1131,2024-12-10 03:00:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,138089.0,96610.0,,0.007132491460511314,0.017182486285063657,0.024360418176172304,1131,2024-12-10 03:00:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,138091.0,96348.46,,0.009866374615639995,0.019943650370747943,0.021712023212410583,1131,2024-12-10 03:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,138087.0,95598.75,0.00480158284422063,0.01778600661619545,0.027942310961178884,0.014040037134376824,1131,2024-12-10 03:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,138087.0,95829.37000000001,0.002400791422110239,0.015336634269848659,0.02546849676670096,0.016412817907495544,1131,2024-12-10 03:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1131,2024-12-10 03:00:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,138948.0,98945.55,,-0.017762799842943933,0.03895637550147528,0.032801374089082354,1140,2024-12-19 02:15:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,138949.0,99336.79,,-0.021631361351620026,0.03486442434872324,0.03661070586234963,1140,2024-12-19 02:15:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,138950.0,100534.56,,-0.03328765749807827,0.022535036707774948,0.048088537911738984,1140,2024-12-19 02:15:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,138952.0,100895.99,,-0.03675061813655833,0.018872107801310985,0.05149847877997931,1140,2024-12-19 02:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,False,,,,,,,1140,2024-12-19 02:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,1140,2024-12-19 02:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1140,2024-12-19 02:15:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,139018.0,97199.72,,-0.0008613193535949026,0.013377404790877987,0.051102822106895034,1142,2024-12-19 19:45:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,139019.0,95979.32,,0.011842967839321927,0.026262740765406474,0.0390373676329444,1142,2024-12-19 19:45:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,139020.0,96590.18,,0.005443824620680937,0.019772403364400056,0.04511473112484105,1142,2024-12-19 19:45:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,139022.0,96409.55,,0.007327593583830616,0.02168301791679348,0.043325687133691726,1142,2024-12-19 19:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,139018.0,96702.79000000001,0.005112463286931207,0.004272989434948027,0.01858488260783367,0.04622669108099171,1142,2024-12-19 19:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,139018.0,96951.255,0.0025562316434656037,0.0016992559817816666,0.015974470882300546,0.048671004826085135,1142,2024-12-19 19:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,139018.0,96205.86000000002,0.010224926573862415,0.009460338486657616,0.023846156564683113,0.04130018691169146,1142,2024-12-19 19:45:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,139065.0,98064.0,,-0.014602606461086687,0.05946585903083707,0.015057615434818084,1143,2024-12-20 07:30:00+00:00,DEV_2021_2024,1.0
MKT_15,True,139066.0,97832.52,,-0.0170032418668149,0.057240475866307136,0.017459327430183712,1143,2024-12-20 07:30:00+00:00,DEV_2021_2024,1.0
MKT_30,True,139067.0,97129.36,,-0.024365753053453787,0.050415445957844335,0.024825140410685297,1143,2024-12-20 07:30:00+00:00,DEV_2021_2024,1.0
MKT_60,True,139069.0,96050.45,,-0.03587219008344067,0.03974900690210201,0.03633673762069833,1143,2024-12-20 07:30:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,False,,,,,,,1143,2024-12-20 07:30:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,1143,2024-12-20 07:30:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,1143,2024-12-20 07:30:00+00:00,DEV_2021_2024,1.0
MKT_0,True,139081.0,93150.0,,0.05562061191626411,0.0686055823939882,0.009849275362318909,1144,2024-12-20 11:30:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,139082.0,92723.99,,0.060470542736566824,0.07351517120865911,0.005300138615691706,1144,2024-12-20 11:30:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,139083.0,92567.99,,0.06225769836851791,0.07532431027183366,0.003623822878729587,1144,2024-12-20 11:30:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,139085.0,93777.1,,0.04856153581204792,0.0614596740568859,0.0020877165107472807,1144,2024-12-20 11:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,139081.0,92660.755,0.005252227589908699,0.061194245611316145,0.07424777620255733,0.004621319996799196,1144,2024-12-20 11:30:00+00:00,DEV_2021_2024,-1.0
