signal_ts,entry_ts,exit_ts,side,R,reason,entry_fill,exit_fill,period,cost_model,mode
1610242500,1610242500,1610248200,1,-1.0025089438532573,INITIAL_STOP,41264.98411583749,40789.647722459646,historical,GETLEVERAGED,MARKET_RAW
1610251200,1610251200,1610261100,-1,-1.0024918921870771,INITIAL_STOP,40388.16036505793,40867.62824889216,historical,GETLEVERAGED,MARKET_RAW
1610265900,1610265900,1610274300,1,-1.0029569677368653,INITIAL_STOP,41022.64208476955,40620.81597241978,historical,GETLEVERAGED,MARKET_RAW
1610332500,1610332500,1610334600,1,-1.001105461451335,INITIAL_STOP,37122.78662926024,36167.553965278596,historical,GETLEVERAGED,MARKET_RAW
1610335200,1610335200,1610336100,1,-1.0009387802617609,INITIAL_STOP,35677.53560612857,34601.5825414145,historical,GETLEVERAGED,MARKET_RAW
1610336700,1610336700,1610347800,1,-1.0007667297481395,INITIAL_STOP,34204.51091206809,32950.207794505426,historical,GETLEVERAGED,MARKET_RAW
1610409600,1610409600,1610431200,-1,-0.5493111125752308,TIME,35403.779339738794,35947.2012486396,historical,GETLEVERAGED,MARKET_RAW
1610431500,1610431500,1610453100,-1,0.615430339927366,TIME,36081.94968024418,35657.88300858623,historical,GETLEVERAGED,MARKET_RAW
1610453400,1610453400,1610455800,1,-1.001428940466406,INITIAL_STOP,35623.19842422142,34909.67923117952,historical,GETLEVERAGED,MARKET_RAW
1610496000,1610496000,1610499900,-1,1.4987953421544034,PROTECTED_STOP,34052.3980030634,32860.12343746919,historical,GETLEVERAGED,MARKET_RAW
1610511600,1610511600,1610525100,1,1.4988279083118583,PROTECTED_STOP,33463.92302636177,34760.288190227504,historical,GETLEVERAGED,MARKET_RAW
1610525700,1610525700,1610539500,1,-1.0015076376223377,INITIAL_STOP,34778.25674576355,34117.28101972296,historical,GETLEVERAGED,MARKET_RAW
1610582400,1610582400,1610583000,-1,-1.0016865238957944,INITIAL_STOP,37416.12329191722,38075.62332463978,historical,GETLEVERAGED,MARKET_RAW
1610583300,1610583300,1610604900,-1,0.3210021682524783,TIME,37990.427364366544,37761.02098659591,historical,GETLEVERAGED,MARKET_RAW
1610609100,1610609100,1610627100,1,-1.0020121063672596,INITIAL_STOP,38491.217498843456,37940.18742269531,historical,GETLEVERAGED,MARKET_RAW
1610690100,1610690100,1610711700,1,0.1405015945425305,TIME,38010.003895408445,38074.44625640304,historical,GETLEVERAGED,MARKET_RAW
1610713800,1610713800,1610721600,1,-1.002189332349637,INITIAL_STOP,37480.5039098185,36986.71914104889,historical,GETLEVERAGED,MARKET_RAW
1610721900,1610721900,1610725200,1,-1.0017879162325654,INITIAL_STOP,37046.93660393652,36451.28102235401,historical,GETLEVERAGED,MARKET_RAW
1610759400,1610759400,1610766300,-1,2.2676206107622447,PROTECTED_STOP,37477.15522301215,36278.09737401436,historical,GETLEVERAGED,MARKET_RAW
1610766600,1610766600,1610774700,1,-1.0017581074549433,INITIAL_STOP,36444.837022641805,35849.10686028071,historical,GETLEVERAGED,MARKET_RAW
1610775000,1610775000,1610787000,1,2.266459744459219,PROTECTED_STOP,35894.7443152505,37337.92469928354,historical,GETLEVERAGED,MARKET_RAW
1610852400,1610852400,1610863800,-1,2.1063102097892763,PROTECTED_STOP,36465.27900106945,35446.865978578,historical,GETLEVERAGED,MARKET_RAW
1610864100,1610864100,1610864700,1,-1.0022971517161325,INITIAL_STOP,35674.99527036482,35226.73218779052,historical,GETLEVERAGED,MARKET_RAW
1610865000,1610865000,1610868900,1,-1.0020438651248365,INITIAL_STOP,35189.081045634695,34693.025314042396,historical,GETLEVERAGED,MARKET_RAW
1610928000,1610928000,1610942400,-1,1.4977351159247854,PROTECTED_STOP,35865.08835103088,35186.51966526141,historical,GETLEVERAGED,MARKET_RAW
1610942700,1610942700,1610955900,1,2.054568686992562,PROTECTED_STOP,35215.85458437304,36141.90519223948,historical,GETLEVERAGED,MARKET_RAW
1610956200,1610956200,1610972700,1,2.829487849783004,PROTECTED_STOP,36052.05510748638,37384.871211687416,historical,GETLEVERAGED,MARKET_RAW
1611014400,1611014400,1611021300,1,1.4967633899998973,PROTECTED_STOP,36691.70965253249,37193.33760784882,historical,GETLEVERAGED,MARKET_RAW
1611021600,1611021600,1611027300,1,-1.0023558525675182,INITIAL_STOP,37029.25426680937,36575.39970823072,historical,GETLEVERAGED,MARKET_RAW
1611028500,1611028500,1611035100,1,-1.0025272883063425,INITIAL_STOP,36706.89165918352,36287.08693765984,historical,GETLEVERAGED,MARKET_RAW
1611101100,1611101100,1611113100,1,-1.0025229992831703,INITIAL_STOP,35963.183361043,35551.19474426794,historical,GETLEVERAGED,MARKET_RAW
1611113400,1611113400,1611114300,1,-1.002407358596364,INITIAL_STOP,35589.99403549848,35162.97924081527,historical,GETLEVERAGED,MARKET_RAW
1611135300,1611135300,1611141900,-1,2.3136755625244447,PROTECTED_STOP,35187.06799069692,34202.13878266837,historical,GETLEVERAGED,MARKET_RAW
1611193500,1611193500,1611215100,-1,-0.2623508249391632,TIME,34803.178743898294,34911.474353531485,historical,GETLEVERAGED,MARKET_RAW
1611216600,1611216600,1611218100,1,-1.0022687325432964,INITIAL_STOP,34384.3246785891,33946.94820592572,historical,GETLEVERAGED,MARKET_RAW
1611219900,1611219900,1611220500,1,-1.0018986865763289,INITIAL_STOP,33464.073046190344,32956.88330536865,historical,GETLEVERAGED,MARKET_RAW
1611274200,1611274200,1611275400,1,-1.001169875054152,INITIAL_STOP,30633.55892871018,29887.602987476796,historical,GETLEVERAGED,MARKET_RAW
1611275700,1611275700,1611291000,1,1.4989577396728473,PROTECTED_STOP,29497.418761680885,30788.816358483284,historical,GETLEVERAGED,MARKET_RAW
1611294000,1611294000,1611315600,-1,0.1697267372789528,TIME,31736.124232816055,31632.36094334688,historical,GETLEVERAGED,MARKET_RAW
1611360000,1611360000,1611360600,1,-1.002110981810642,INITIAL_STOP,32990.70047912845,32540.18967666176,historical,GETLEVERAGED,MARKET_RAW
1611360900,1611360900,1611382500,1,1.4948872174212962,TIME,32520.488329788386,33247.14446396421,historical,GETLEVERAGED,MARKET_RAW
1611384900,1611384900,1611396900,-1,1.4978232572990318,PROTECTED_STOP,33103.26348616996,32452.04898428841,historical,GETLEVERAGED,MARKET_RAW
1611446400,1611446400,1611446700,1,-1.0029943564724328,INITIAL_STOP,32090.721526230114,31780.2611009485,historical,GETLEVERAGED,MARKET_RAW
1611447300,1611447300,1611461400,1,2.0305514798026496,PROTECTED_STOP,31861.441221569454,32549.90477717524,historical,GETLEVERAGED,MARKET_RAW
1611464400,1611464400,1611468300,-1,-1.0032053317954353,INITIAL_STOP,32810.40220475276,33112.63321732373,historical,GETLEVERAGED,MARKET_RAW
1611536400,1611536400,1611540000,-1,-1.0026173527956102,INITIAL_STOP,32585.80189869355,32953.938283283904,historical,GETLEVERAGED,MARKET_RAW
1611546000,1611546000,1611567600,1,0.23807795346711308,TIME,33153.91205128799,33245.394695297495,historical,GETLEVERAGED,MARKET_RAW
1611576900,1611576900,1611578700,-1,-1.0029147276809272,INITIAL_STOP,33415.87215682577,33754.58153323181,historical,GETLEVERAGED,MARKET_RAW
1611619200,1611619200,1611640800,-1,0.31574739418266723,TIME,32249.416371526644,32056.086948474833,historical,GETLEVERAGED,MARKET_RAW
1611642600,1611642600,1611643800,1,-1.0021424974037896,INITIAL_STOP,31814.38500200878,31386.228925601918,historical,GETLEVERAGED,MARKET_RAW
1611645000,1611645000,1611658500,1,1.4979390079018227,PROTECTED_STOP,31457.337810018133,32138.57479185746,historical,GETLEVERAGED,MARKET_RAW
1611705900,1611705900,1611721500,-1,1.4976027006576518,PROTECTED_STOP,32335.724960847,31757.17001581272,historical,GETLEVERAGED,MARKET_RAW
1611722700,1611722700,1611725400,1,-1.002644422169843,INITIAL_STOP,31823.19616660665,31475.149282600712,historical,GETLEVERAGED,MARKET_RAW
1611726600,1611726600,1611737700,1,-1.0025422098199894,INITIAL_STOP,31532.467740164735,31173.928569666812,historical,GETLEVERAGED,MARKET_RAW
1611792000,1611792000,1611799200,-1,-1.0016145149162945,INITIAL_STOP,30377.02391665093,30936.73183109767,historical,GETLEVERAGED,MARKET_RAW
1611804300,1611804300,1611825900,1,-0.10601076486799928,TIME,31210.575194668403,31155.101048686553,historical,GETLEVERAGED,MARKET_RAW
1611841200,1611841200,1611843000,-1,-1.0025461472626371,INITIAL_STOP,31583.524407722536,31950.405812261102,historical,GETLEVERAGED,MARKET_RAW
1611878400,1611878400,1611880800,1,2.086958527713421,PROTECTED_STOP,33404.165127982385,34240.82382037337,historical,GETLEVERAGED,MARKET_RAW
1611892500,1611892500,1611893700,1,-1.0021680269939768,INITIAL_STOP,33762.78252751204,33313.67309539788,historical,GETLEVERAGED,MARKET_RAW
1611896400,1611896400,1611906000,-1,2.129448691939338,PROTECTED_STOP,33088.62542143815,32117.220361805772,historical,GETLEVERAGED,MARKET_RAW
1611964800,1611964800,1611986400,-1,0.8932310325054779,TIME,34264.81991920229,33538.58289437887,historical,GETLEVERAGED,MARKET_RAW
1611989700,1611989700,1612011300,1,0.07014593223124359,TIME,33706.765123524936,33751.06784129931,historical,GETLEVERAGED,MARKET_RAW
1612015500,1612015500,1612023000,1,-1.002032398117345,INITIAL_STOP,34244.46619307657,33759.04698616331,historical,GETLEVERAGED,MARKET_RAW
1612068000,1612068000,1612079700,1,-1.0031076215842818,INITIAL_STOP,33871.046837128255,33555.159290773314,historical,GETLEVERAGED,MARKET_RAW
1612080600,1612080600,1612087200,1,-1.0034143619048568,INITIAL_STOP,33649.67757809406,33363.721686340235,historical,GETLEVERAGED,MARKET_RAW
1612087500,1612087500,1612096800,1,2.18354921494764,PROTECTED_STOP,33439.849844537646,34153.52652882417,historical,GETLEVERAGED,MARKET_RAW
1612138500,1612138500,1612142700,-1,-1.0029513677952662,INITIAL_STOP,32629.936063807087,32956.54395295736,historical,GETLEVERAGED,MARKET_RAW
1612143600,1612143600,1612161900,1,1.4974713299251161,PROTECTED_STOP,33213.0498677093,33796.75723956865,historical,GETLEVERAGED,MARKET_RAW
1612162200,1612162200,1612166700,-1,-1.002568557067905,INITIAL_STOP,33521.80815124759,33907.77735240779,historical,GETLEVERAGED,MARKET_RAW
1612224900,1612224900,1612246500,-1,-0.31679489274089345,TIME,33915.27613166171,34009.995202347476,historical,GETLEVERAGED,MARKET_RAW
1612248000,1612248000,1612257300,1,5.862658153406577,PROTECTED_STOP,34131.91131636333,35463.459174229865,historical,GETLEVERAGED,MARKET_RAW
1612257600,1612257600,1612258200,1,-1.0025474680888473,INITIAL_STOP,35649.70192726835,35245.172949736494,historical,GETLEVERAGED,MARKET_RAW
1612311600,1612311600,1612325400,1,2.3245689264287988,PROTECTED_STOP,35958.292714631694,36697.9937927106,historical,GETLEVERAGED,MARKET_RAW
1612325700,1612325700,1612330200,1,-1.003543721949257,INITIAL_STOP,36795.023307805975,36493.620419989624,historical,GETLEVERAGED,MARKET_RAW
1612330500,1612330500,1612339500,1,-1.0033401948476284,INITIAL_STOP,36514.8262733295,36197.715229711146,historical,GETLEVERAGED,MARKET_RAW
1612398000,1612398000,1612405500,1,-1.0032094831627947,INITIAL_STOP,38019.77518690914,37676.31316365161,historical,GETLEVERAGED,MARKET_RAW
1612405800,1612405800,1612427400,1,2.1394529360976526,TIME,37786.37433762382,38757.92589497713,historical,GETLEVERAGED,MARKET_RAW
1612427700,1612427700,1612429500,-1,3.0286418516902276,PROTECTED_STOP,38579.7794473496,37235.850993738386,historical,GETLEVERAGED,MARKET_RAW
1612488600,1612488600,1612490400,1,-1.0025814299364775,INITIAL_STOP,37219.959472884366,36803.09255948311,historical,GETLEVERAGED,MARKET_RAW
1612490700,1612490700,1612494900,-1,-1.0025959170484622,INITIAL_STOP,36731.463809327855,37149.89220232845,historical,GETLEVERAGED,MARKET_RAW
1612495500,1612495500,1612517100,1,0.8237499682993494,TIME,37252.4737703959,37592.17001714469,historical,GETLEVERAGED,MARKET_RAW
1612569900,1612569900,1612571100,1,-1.0040406502686694,INITIAL_STOP,38658.30958390194,38380.17131872235,historical,GETLEVERAGED,MARKET_RAW
1612572900,1612572900,1612576500,1,-1.003319904410943,INITIAL_STOP,38920.60425216936,38580.55942849494,historical,GETLEVERAGED,MARKET_RAW
1612580100,1612580100,1612588500,1,-1.0017447295439064,INITIAL_STOP,39460.535616505695,38810.65479651201,historical,GETLEVERAGED,MARKET_RAW
1612662900,1612662900,1612684500,-1,-0.6238463344406188,TIME,38682.52586345896,39007.43572894423,historical,GETLEVERAGED,MARKET_RAW
1612684800,1612684800,1612686000,-1,-1.0025250524353888,INITIAL_STOP,39051.21711955243,39508.6693009787,historical,GETLEVERAGED,MARKET_RAW
1612686300,1612686300,1612705800,-1,1.497489164252554,PROTECTED_STOP,39391.12218140895,38717.7061176026,historical,GETLEVERAGED,MARKET_RAW
1612746600,1612746600,1612749900,1,-1.0030256210560553,INITIAL_STOP,38832.70263395071,38460.85058723316,historical,GETLEVERAGED,MARKET_RAW
1612750800,1612750800,1612756500,1,-1.0029168023669313,INITIAL_STOP,38479.63596807805,38097.59558692156,historical,GETLEVERAGED,MARKET_RAW
1612765500,1612765500,1612787100,1,0.2586454165238977,TIME,39168.5070182162,39272.927807642045,historical,GETLEVERAGED,MARKET_RAW
1612828800,1612828800,1612829400,-1,-1.0012823486475488,INITIAL_STOP,46445.17957910611,47527.41846644852,historical,GETLEVERAGED,MARKET_RAW
1612831500,1612831500,1612853100,-1,-0.49814247327450384,TIME,47233.355376018175,47816.300022770694,historical,GETLEVERAGED,MARKET_RAW
1612853700,1612853700,1612863600,-1,2.3078995688454653,PROTECTED_STOP,48091.96186143495,46537.49259183601,historical,GETLEVERAGED,MARKET_RAW
1612917600,1612917600,1612920300,1,-1.0021959291617568,INITIAL_STOP,46806.19651438191,46191.37508259364,historical,GETLEVERAGED,MARKET_RAW
1612920600,1612920600,1612925400,-1,-1.0023039344924385,INITIAL_STOP,46282.731056088516,46877.463846110004,historical,GETLEVERAGED,MARKET_RAW
1612926900,1612926900,1612931100,-1,1.4974245169405611,PROTECTED_STOP,46809.56140494041,46029.10749027228,historical,GETLEVERAGED,MARKET_RAW
1613003100,1613003100,1613015700,-1,-1.003038789227007,INITIAL_STOP,44792.39808991995,45227.76027004929,historical,GETLEVERAGED,MARKET_RAW
1613016300,1613016300,1613037900,-1,-0.44542329652849505,TIME,45431.593583209076,45686.038459756004,historical,GETLEVERAGED,MARKET_RAW
1613040300,1613040300,1613049600,1,2.978969865273713,PROTECTED_STOP,45994.97929338601,47341.65347459945,historical,GETLEVERAGED,MARKET_RAW
1613104800,1613104800,1613112000,-1,-1.002532068574621,INITIAL_STOP,47058.47849612788,47608.18759606305,historical,GETLEVERAGED,MARKET_RAW
1613112300,1613112300,1613133900,-1,-0.6569729827717811,TIME,47518.69765150756,47920.32377189939,historical,GETLEVERAGED,MARKET_RAW
1613135700,1613135700,1613138700,1,-1.0030574958440623,INITIAL_STOP,48186.358934559095,47729.68906726013,historical,GETLEVERAGED,MARKET_RAW
1613175900,1613175900,1613179200,-1,-1.003245165818907,INITIAL_STOP,47448.72690219525,47880.40144063459,historical,GETLEVERAGED,MARKET_RAW
1613184900,1613184900,1613189400,1,-1.0038479227490635,INITIAL_STOP,48066.60310607461,47703.652926676805,historical,GETLEVERAGED,MARKET_RAW
1613199000,1613199000,1613203800,-1,2.7279313934258895,PROTECTED_STOP,47763.11533755206,46804.652745427025,historical,GETLEVERAGED,MARKET_RAW
1613267400,1613267400,1613280000,-1,-1.0039083781277285,INITIAL_STOP,47419.31079123829,47777.19839142152,historical,GETLEVERAGED,MARKET_RAW
1613280600,1613280600,1613282400,1,2.2840290864709547,PROTECTED_STOP,48042.3499004562,48774.18952737182,historical,GETLEVERAGED,MARKET_RAW
1613282700,1613282700,1613283900,1,-1.003487144796653,INITIAL_STOP,49264.87148477466,48854.85308839953,historical,GETLEVERAGED,MARKET_RAW
1613347200,1613347200,1613349600,-1,-1.004017251062303,INITIAL_STOP,48648.77824589526,49005.96025158139,historical,GETLEVERAGED,MARKET_RAW
1613349900,1613349900,1613353500,-1,2.7971625989742055,PROTECTED_STOP,48951.86817500414,47859.428330081624,historical,GETLEVERAGED,MARKET_RAW
1613354100,1613354100,1613355900,-1,3.1766729448223345,PROTECTED_STOP,48198.027838672024,46651.00626696037,historical,GETLEVERAGED,MARKET_RAW
1613434200,1613434200,1613436000,1,-1.0028598686517458,INITIAL_STOP,47686.92292261408,47204.166239042504,historical,GETLEVERAGED,MARKET_RAW
1613446200,1613446200,1613449200,-1,-1.0025476955519101,INITIAL_STOP,49409.44767936661,49983.047108163424,historical,GETLEVERAGED,MARKET_RAW
1613456700,1613456700,1613478300,1,1.1678752412022813,TIME,48916.155393930465,49680.90179098134,historical,GETLEVERAGED,MARKET_RAW
1613520300,1613520300,1613523600,1,-1.0036059890726376,INITIAL_STOP,49532.45685232956,49133.64175380761,historical,GETLEVERAGED,MARKET_RAW
1613525400,1613525400,1613529000,1,2.1786166689886275,PROTECTED_STOP,49216.5050920445,50113.63220362565,historical,GETLEVERAGED,MARKET_RAW
1613529300,1613529300,1613531100,1,-1.0031203795473538,INITIAL_STOP,50046.514796898955,49581.656632269245,historical,GETLEVERAGED,MARKET_RAW
1613611200,1613611200,1613632800,-1,1.471845748289166,TIME,52288.537040931544,51729.637260207266,historical,GETLEVERAGED,MARKET_RAW
1613633100,1613633100,1613634900,-1,-1.0051097448255621,INITIAL_STOP,51628.094356689486,51925.96473202056,historical,GETLEVERAGED,MARKET_RAW
1613635200,1613635200,1613650800,-1,2.306933222627165,PROTECTED_STOP,51986.08702722077,51086.24465440282,historical,GETLEVERAGED,MARKET_RAW
1613692800,1613692800,1613694900,-1,-1.0040726864905212,INITIAL_STOP,51612.87636862813,51986.6463707455,historical,GETLEVERAGED,MARKET_RAW
1613695200,1613695200,1613700900,-1,2.565197061674571,PROTECTED_STOP,51905.94762228533,50934.44244896082,historical,GETLEVERAGED,MARKET_RAW
1613703000,1613703000,1613715000,-1,-1.0032092509497774,INITIAL_STOP,51347.70142685738,51820.10657221632,historical,GETLEVERAGED,MARKET_RAW
1613784300,1613784300,1613805900,-1,0.6148356366513642,TIME,56133.67868272751,55698.31181174143,historical,GETLEVERAGED,MARKET_RAW
1613808300,1613808300,1613812500,1,-1.0038728784954012,INITIAL_STOP,55556.523071101336,55139.689238076026,historical,GETLEVERAGED,MARKET_RAW
1613817600,1613817600,1613822400,-1,-1.0036114960564224,INITIAL_STOP,55965.06097532499,56422.315333745224,historical,GETLEVERAGED,MARKET_RAW
1613866500,1613866500,1613888100,1,1.173735507576412,TIME,55583.53664156539,56582.5293411126,historical,GETLEVERAGED,MARKET_RAW
1613889000,1613889000,1613892300,1,-1.0039773874450244,INITIAL_STOP,56598.500792399755,56184.88290544686,historical,GETLEVERAGED,MARKET_RAW
1613892600,1613892600,1613902800,1,3.085649916670593,PROTECTED_STOP,56059.459545712925,57340.35690683599,historical,GETLEVERAGED,MARKET_RAW
1613952000,1613952000,1613956200,-1,2.2787639044168255,PROTECTED_STOP,57479.83071075896,56306.25916154178,historical,GETLEVERAGED,MARKET_RAW
1613956500,1613956500,1613961000,-1,-1.0025846188337735,INITIAL_STOP,56631.70283998627,57279.67077267699,historical,GETLEVERAGED,MARKET_RAW
1613961300,1613961300,1613965500,-1,1.4974359893658593,PROTECTED_STOP,57315.55242964989,56355.721095999055,historical,GETLEVERAGED,MARKET_RAW
1614043800,1614043800,1614047700,1,-1.00176483446276,INITIAL_STOP,52831.78293408317,51971.42293037531,historical,GETLEVERAGED,MARKET_RAW
1614048000,1614048000,1614049200,1,-1.001550736795523,INITIAL_STOP,51900.30981850755,50940.78915838165,historical,GETLEVERAGED,MARKET_RAW
1614052500,1614052500,1614053400,1,-1.0014095473931643,INITIAL_STOP,52556.946608147504,51490.08171392032,historical,GETLEVERAGED,MARKET_RAW
1614129600,1614129600,1614141900,1,1.4985216920330207,PROTECTED_STOP,49062.2447029895,50556.869168250596,historical,GETLEVERAGED,MARKET_RAW
1614142800,1614142800,1614164400,-1,0.6221053176234634,TIME,50666.451493498585,50127.305475243505,historical,GETLEVERAGED,MARKET_RAW
1614173400,1614173400,1614195000,-1,0.2237720238326431,TIME,49633.36807531533,49451.6461713412,historical,GETLEVERAGED,MARKET_RAW
1614213000,1614213000,1614234600,-1,0.02408582998810652,TIME,50345.413937208265,50325.58168200022,historical,GETLEVERAGED,MARKET_RAW
1614244200,1614244200,1614251100,-1,-1.002833595008265,INITIAL_STOP,49275.59537570215,49789.46987354027,historical,GETLEVERAGED,MARKET_RAW
1614251400,1614251400,1614254700,-1,-1.0023475351944298,INITIAL_STOP,49907.741800933945,50537.022385173,historical,GETLEVERAGED,MARKET_RAW
1614297600,1614297600,1614300000,1,-1.0012289720998728,INITIAL_STOP,47095.59476501052,46002.57669656629,historical,GETLEVERAGED,MARKET_RAW
1614300300,1614300300,1614321900,1,-0.10808677728063941,TIME,46199.03626420352,46068.819336913395,historical,GETLEVERAGED,MARKET_RAW
1614324300,1614324300,1614325500,1,-1.001520128259619,INITIAL_STOP,45252.851204106395,44399.7245248222,historical,GETLEVERAGED,MARKET_RAW
1614384000,1614384000,1614386400,-1,-1.0014446265584576,INITIAL_STOP,46307.00784650439,47262.47615025755,historical,GETLEVERAGED,MARKET_RAW
1614386700,1614386700,1614393300,-1,-1.0014961655671466,INITIAL_STOP,47162.90469015729,48101.89318790496,historical,GETLEVERAGED,MARKET_RAW
1614396000,1614396000,1614409500,1,-1.002040499993678,INITIAL_STOP,47920.07373885178,47243.45483802123,historical,GETLEVERAGED,MARKET_RAW
1614470400,1614470400,1614484200,-1,1.49813969729001,PROTECTED_STOP,46096.53567259412,45038.78377022056,historical,GETLEVERAGED,MARKET_RAW
1614484800,1614484800,1614492600,1,-1.0017685789110533,INITIAL_STOP,44652.231818453554,43926.586795114126,historical,GETLEVERAGED,MARKET_RAW
1614511800,1614511800,1614515100,1,-1.002293751486319,INITIAL_STOP,45411.41216158034,44839.97585689366,historical,GETLEVERAGED,MARKET_RAW
1614558300,1614558300,1614565800,-1,-1.0022298068626858,INITIAL_STOP,46206.591122391284,46820.300459656966,historical,GETLEVERAGED,MARKET_RAW
1614566100,1614566100,1614587700,-1,-0.3848998524642092,TIME,46668.88000413673,46934.61348763569,historical,GETLEVERAGED,MARKET_RAW
1614589800,1614589800,1614597000,-1,-1.0028645682711965,INITIAL_STOP,47307.995508001084,47795.97651294883,historical,GETLEVERAGED,MARKET_RAW
1614643200,1614643200,1614644700,-1,-1.0028880802203608,INITIAL_STOP,49586.14431867028,50093.42982367343,historical,GETLEVERAGED,MARKET_RAW
1614645000,1614645000,1614651300,-1,1.4971057423705862,PROTECTED_STOP,50203.3627175055,49457.30199270063,historical,GETLEVERAGED,MARKET_RAW
1614659100,1614659100,1614666000,1,-1.0032175538838002,INITIAL_STOP,48836.454859673504,48396.37054897543,historical,GETLEVERAGED,MARKET_RAW
1614729600,1614729600,1614744900,-1,-1.0025704138459615,INITIAL_STOP,48444.16529734894,49001.54360280488,historical,GETLEVERAGED,MARKET_RAW
1614748500,1614748500,1614756600,1,1.4959238789945595,PROTECTED_STOP,49166.65850367248,49698.59567857974,historical,GETLEVERAGED,MARKET_RAW
1614756900,1614756900,1614760500,1,2.013365291138167,PROTECTED_STOP,49696.52853817288,50584.76130836915,historical,GETLEVERAGED,MARKET_RAW
1614816000,1614816000,1614819300,-1,-1.002423314060467,INITIAL_STOP,50367.091071319315,50982.10892121981,historical,GETLEVERAGED,MARKET_RAW
1614819600,1614819600,1614820800,-1,-1.002246714817019,INITIAL_STOP,50900.84050541329,51571.754836724205,historical,GETLEVERAGED,MARKET_RAW
1614824100,1614824100,1614829800,-1,2.384414927110935,PROTECTED_STOP,51518.19888574185,49957.36087445503,historical,GETLEVERAGED,MARKET_RAW
1614903000,1614903000,1614908100,-1,1.4970351469237582,PROTECTED_STOP,47367.307666463596,46679.94237478732,historical,GETLEVERAGED,MARKET_RAW
1614908400,1614908400,1614930000,1,0.4033334818264529,TIME,46824.01887001572,47109.26178217493,historical,GETLEVERAGED,MARKET_RAW
1614931200,1614931200,1614932400,1,-1.002799606177745,INITIAL_STOP,47400.67508838539,46910.62303726857,historical,GETLEVERAGED,MARKET_RAW
1614988800,1614988800,1614996600,1,-1.0030177052280254,INITIAL_STOP,48777.01700359506,48308.73096314307,historical,GETLEVERAGED,MARKET_RAW
1614996900,1614996900,1615018500,1,1.1501199077956084,TIME,48380.50459536925,48890.746255806356,historical,GETLEVERAGED,MARKET_RAW
1615018800,1615018800,1615028700,-1,2.3091565720662235,PROTECTED_STOP,48994.69251328717,48073.687888614884,historical,GETLEVERAGED,MARKET_RAW
1615081200,1615081200,1615082400,1,-1.0037553726989814,INITIAL_STOP,49437.88435240061,49055.48581896785,historical,GETLEVERAGED,MARKET_RAW
1615084500,1615084500,1615093500,1,-1.0035145502845777,INITIAL_STOP,49723.04204254171,49312.39958778862,historical,GETLEVERAGED,MARKET_RAW
1615093800,1615093800,1615104300,1,2.0106971682449455,PROTECTED_STOP,49270.60224222594,50089.02995463318,historical,GETLEVERAGED,MARKET_RAW
1615161600,1615161600,1615162500,-1,-1.0031896672409009,INITIAL_STOP,50988.52891231082,51460.5271427735,historical,GETLEVERAGED,MARKET_RAW
1615162800,1615162800,1615172400,-1,1.4970554718192355,PROTECTED_STOP,51596.24856695532,50842.41270007277,historical,GETLEVERAGED,MARKET_RAW
1615172700,1615172700,1615191900,-1,2.0300820237162855,PROTECTED_STOP,50727.90336907352,49516.81878624369,historical,GETLEVERAGED,MARKET_RAW
1615249800,1615249800,1615254000,1,2.6057291256710693,PROTECTED_STOP,52116.048333309525,53293.523349382674,historical,GETLEVERAGED,MARKET_RAW
1615254300,1615254300,1615260300,-1,-1.0028183220384692,INITIAL_STOP,53378.08299432009,53937.780254009005,historical,GETLEVERAGED,MARKET_RAW
1615260600,1615260600,1615267500,-1,-1.0025623033654454,INITIAL_STOP,53855.51987338021,54477.137862219955,historical,GETLEVERAGED,MARKET_RAW
1615335600,1615335600,1615341300,-1,2.163832933757565,PROTECTED_STOP,55654.891982124485,54694.93377617714,historical,GETLEVERAGED,MARKET_RAW
1615341900,1615341900,1615353600,-1,1.4973295357119674,PROTECTED_STOP,54302.8207366605,53429.17066389535,historical,GETLEVERAGED,MARKET_RAW
1615356600,1615356600,1615361100,-1,-1.0028777284734274,INITIAL_STOP,53621.36083106169,54171.91599022101,historical,GETLEVERAGED,MARKET_RAW
1615430100,1615430100,1615451100,-1,1.497987616762268,PROTECTED_STOP,56142.16756043058,54949.31092627797,historical,GETLEVERAGED,MARKET_RAW
1615451400,1615451400,1615458600,-1,-1.0026940794666994,INITIAL_STOP,54740.34289276339,55341.00964590814,historical,GETLEVERAGED,MARKET_RAW
1615459800,1615459800,1615463100,-1,-1.0025388955423904,INITIAL_STOP,55279.02167515845,55923.00611520616,historical,GETLEVERAGED,MARKET_RAW
1615509000,1615509000,1615526700,1,-1.0023819395113043,INITIAL_STOP,57147.233320012056,56454.360073905606,historical,GETLEVERAGED,MARKET_RAW
1615533900,1615533900,1615539000,-1,-1.003423517526066,INITIAL_STOP,56592.51802053,57080.414070918865,historical,GETLEVERAGED,MARKET_RAW
1615543800,1615543800,1615546200,-1,-1.0031816009780037,INITIAL_STOP,56268.16090311198,56790.36099475565,historical,GETLEVERAGED,MARKET_RAW
1615593600,1615593600,1615593900,1,-1.003470741726408,INITIAL_STOP,57298.60332703666,56819.495146252164,historical,GETLEVERAGED,MARKET_RAW
1615594200,1615594200,1615598400,1,-1.0034365509113177,INITIAL_STOP,56738.84934268561,56259.75748634241,historical,GETLEVERAGED,MARKET_RAW
