cohort,signal_time_utc,window_min,stop_atr,rr,outcome
AMP_ALL,2026-08-31T09:12:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-31T09:12:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-31T11:25:00+00:00,15,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-31T11:25:00+00:00,15,1.0,2.0,TP_FIRST
AMP_ALL,2026-08-31T11:25:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-31T11:25:00+00:00,15,1.5,1.5,TP_FIRST
AMP_ALL,2026-08-31T11:25:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-31T11:25:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-31T11:25:00+00:00,30,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-31T11:25:00+00:00,30,1.0,2.0,TP_FIRST
AMP_ALL,2026-08-31T11:25:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-31T11:25:00+00:00,30,1.5,1.5,TP_FIRST
AMP_ALL,2026-08-31T11:25:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-31T11:25:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-31T11:28:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-31T11:28:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-31T11:28:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-31T11:28:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-31T11:28:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-31T11:28:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-31T11:28:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-31T11:28:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-31T11:28:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-31T11:28:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-31T11:28:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-31T11:28:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-31T16:29:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-31T16:29:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-31T16:29:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-31T16:29:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-31T16:29:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-31T16:29:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-31T16:29:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-31T16:29:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-31T16:29:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-31T16:29:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-31T16:29:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-31T16:29:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-31T17:42:00+00:00,15,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-31T17:42:00+00:00,15,1.0,2.0,TP_FIRST
AMP_ALL,2026-08-31T17:42:00+00:00,15,1.0,3.0,NEITHER
AMP_ALL,2026-08-31T17:42:00+00:00,15,1.5,1.5,NEITHER
AMP_ALL,2026-08-31T17:42:00+00:00,15,1.5,2.0,NEITHER
AMP_ALL,2026-08-31T17:42:00+00:00,15,1.5,3.0,NEITHER
AMP_ALL,2026-08-31T17:42:00+00:00,30,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-31T17:42:00+00:00,30,1.0,2.0,TP_FIRST
AMP_ALL,2026-08-31T17:42:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-31T17:42:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-31T17:42:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-31T17:42:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-31T19:23:00+00:00,15,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-31T19:23:00+00:00,15,1.0,2.0,TP_FIRST
AMP_ALL,2026-08-31T19:23:00+00:00,15,1.0,3.0,TP_FIRST
AMP_ALL,2026-08-31T19:23:00+00:00,15,1.5,1.5,TP_FIRST
AMP_ALL,2026-08-31T19:23:00+00:00,15,1.5,2.0,TP_FIRST
AMP_ALL,2026-08-31T19:23:00+00:00,15,1.5,3.0,TP_FIRST
AMP_ALL,2026-08-31T19:23:00+00:00,30,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-31T19:23:00+00:00,30,1.0,2.0,TP_FIRST
AMP_ALL,2026-08-31T19:23:00+00:00,30,1.0,3.0,TP_FIRST
AMP_ALL,2026-08-31T19:23:00+00:00,30,1.5,1.5,TP_FIRST
AMP_ALL,2026-08-31T19:23:00+00:00,30,1.5,2.0,TP_FIRST
AMP_ALL,2026-08-31T19:23:00+00:00,30,1.5,3.0,TP_FIRST
AMP_ALL,2026-08-31T23:32:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-31T23:32:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-31T23:32:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-31T23:32:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-31T23:32:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-31T23:32:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-31T23:32:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-31T23:32:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-31T23:32:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-31T23:32:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-31T23:32:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-31T23:32:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-01T00:20:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-01T00:20:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-01T00:20:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-01T00:20:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-01T00:20:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-01T00:20:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-01T00:20:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-01T00:20:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-01T00:20:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-01T00:20:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-01T00:20:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-01T00:20:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-01T02:04:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-01T02:04:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-01T02:04:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-01T02:04:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-01T02:04:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-01T02:04:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-01T02:04:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-01T02:04:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-01T02:04:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-01T02:04:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-01T02:04:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-01T02:04:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-01T03:45:00+00:00,15,1.0,1.5,TP_FIRST
AMP_ALL,2026-09-01T03:45:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-01T03:45:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-01T03:45:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-01T03:45:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-01T03:45:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-01T03:45:00+00:00,30,1.0,1.5,TP_FIRST
AMP_ALL,2026-09-01T03:45:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-01T03:45:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-01T03:45:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-01T03:45:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-01T03:45:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-01T05:44:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-01T05:44:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-01T05:44:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-01T05:44:00+00:00,15,1.5,1.5,NEITHER
AMP_ALL,2026-09-01T05:44:00+00:00,15,1.5,2.0,NEITHER
AMP_ALL,2026-09-01T05:44:00+00:00,15,1.5,3.0,NEITHER
AMP_ALL,2026-09-01T05:44:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-01T05:44:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-01T05:44:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-01T05:44:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-01T05:44:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-01T05:44:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-01T11:46:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-01T11:46:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-01T11:46:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-01T11:46:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-01T11:46:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-01T11:46:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-01T11:46:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-01T11:46:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-01T11:46:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-01T11:46:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-01T11:46:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-01T11:46:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-01T19:12:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-01T19:12:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-01T19:12:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-01T19:12:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-01T19:12:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-01T19:12:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-01T19:12:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-01T19:12:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-01T19:12:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-01T19:12:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-01T19:12:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-01T19:12:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-01T20:05:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-01T20:05:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-01T20:05:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-01T20:05:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-01T20:05:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-01T20:05:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-01T20:05:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-01T20:05:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-01T20:05:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-01T20:05:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-01T20:05:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-01T20:05:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-02T01:15:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-02T01:15:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-02T01:15:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-02T01:15:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-02T01:15:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-02T01:15:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-02T01:15:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-02T01:15:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-02T01:15:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-02T01:15:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-02T01:15:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-02T01:15:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-02T02:20:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-02T02:20:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-02T02:20:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-02T02:20:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-02T02:20:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-02T02:20:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-02T02:20:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-02T02:20:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-02T02:20:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-02T02:20:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-02T02:20:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-02T02:20:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-02T02:37:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-02T02:37:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-02T02:37:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-02T02:37:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-02T02:37:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-02T02:37:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-02T02:37:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-02T02:37:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-02T02:37:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-02T02:37:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-02T02:37:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-02T02:37:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-02T05:12:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-02T05:12:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-02T05:12:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-02T05:12:00+00:00,15,1.5,1.5,TP_FIRST
AMP_ALL,2026-09-02T05:12:00+00:00,15,1.5,2.0,TP_FIRST
AMP_ALL,2026-09-02T05:12:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-02T05:12:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-02T05:12:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-02T05:12:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-02T05:12:00+00:00,30,1.5,1.5,TP_FIRST
AMP_ALL,2026-09-02T05:12:00+00:00,30,1.5,2.0,TP_FIRST
AMP_ALL,2026-09-02T05:12:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-02T07:10:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-02T07:10:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-02T07:10:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-02T07:10:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-02T07:10:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-02T07:10:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-02T07:10:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-02T07:10:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-02T07:10:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-02T07:10:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-02T07:10:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-02T07:10:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-03T02:50:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-03T02:50:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-03T02:50:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-03T02:50:00+00:00,15,1.5,1.5,TP_FIRST
AMP_ALL,2026-09-03T02:50:00+00:00,15,1.5,2.0,NEITHER
AMP_ALL,2026-09-03T02:50:00+00:00,15,1.5,3.0,NEITHER
AMP_ALL,2026-09-03T02:50:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-03T02:50:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-03T02:50:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-03T02:50:00+00:00,30,1.5,1.5,TP_FIRST
AMP_ALL,2026-09-03T02:50:00+00:00,30,1.5,2.0,TP_FIRST
AMP_ALL,2026-09-03T02:50:00+00:00,30,1.5,3.0,TP_FIRST
AMP_ALL,2026-09-03T03:07:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-03T03:07:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-03T03:07:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-03T03:07:00+00:00,15,1.5,1.5,TP_FIRST
AMP_ALL,2026-09-03T03:07:00+00:00,15,1.5,2.0,NEITHER
AMP_ALL,2026-09-03T03:07:00+00:00,15,1.5,3.0,NEITHER
AMP_ALL,2026-09-03T03:07:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-03T03:07:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-03T03:07:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-03T03:07:00+00:00,30,1.5,1.5,TP_FIRST
AMP_ALL,2026-09-03T03:07:00+00:00,30,1.5,2.0,TP_FIRST
AMP_ALL,2026-09-03T03:07:00+00:00,30,1.5,3.0,NEITHER
AMP_ALL,2026-09-03T05:00:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-03T05:00:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-03T05:00:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-03T05:00:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-03T05:00:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-03T05:00:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-03T05:00:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-03T05:00:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-03T05:00:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-03T05:00:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-03T05:00:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-03T05:00:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-03T11:40:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-03T11:40:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-03T11:40:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-03T11:40:00+00:00,15,1.5,1.5,NEITHER
AMP_ALL,2026-09-03T11:40:00+00:00,15,1.5,2.0,NEITHER
AMP_ALL,2026-09-03T11:40:00+00:00,15,1.5,3.0,NEITHER
AMP_ALL,2026-09-03T11:40:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-03T11:40:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-03T11:40:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-03T11:40:00+00:00,30,1.5,1.5,TP_FIRST
AMP_ALL,2026-09-03T11:40:00+00:00,30,1.5,2.0,TP_FIRST
AMP_ALL,2026-09-03T11:40:00+00:00,30,1.5,3.0,TP_FIRST
AMP_ALL,2026-09-03T11:45:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-03T11:45:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-03T11:45:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-03T11:45:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-03T11:45:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-03T11:45:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-03T11:45:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-03T11:45:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-03T11:45:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-03T11:45:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-03T11:45:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-03T11:45:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-03T19:41:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-03T19:41:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-03T19:41:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-03T19:41:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-03T19:41:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-03T19:41:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-03T19:41:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-09-03T19:41:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-09-03T19:41:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-09-03T19:41:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-09-03T19:41:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-09-03T19:41:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-09-04T07:29:00+00:00,15,1.0,1.5,TP_FIRST
AMP_ALL,2026-09-04T07:29:00+00:00,15,1.0,2.0,TP_FIRST
AMP_ALL,2026-09-04T07:29:00+00:00,15,1.0,3.0,TP_FIRST
AMP_ALL,2026-09-04T07:29:00+00:00,15,1.5,1.5,TP_FIRST
AMP_ALL,2026-09-04T07:29:00+00:00,15,1.5,2.0,TP_FIRST
AMP_ALL,2026-09-04T07:29:00+00:00,15,1.5,3.0,TP_FIRST
AMP_ALL,2026-09-04T07:29:00+00:00,30,1.0,1.5,TP_FIRST
AMP_ALL,2026-09-04T07:29:00+00:00,30,1.0,2.0,TP_FIRST
AMP_ALL,2026-09-04T07:29:00+00:00,30,1.0,3.0,TP_FIRST
AMP_ALL,2026-09-04T07:29:00+00:00,30,1.5,1.5,TP_FIRST
AMP_ALL,2026-09-04T07:29:00+00:00,30,1.5,2.0,TP_FIRST
AMP_ALL,2026-09-04T07:29:00+00:00,30,1.5,3.0,TP_FIRST
AMP_ALL,2026-09-04T07:34:00+00:00,15,1.0,1.5,TP_FIRST
AMP_ALL,2026-09-04T07:34:00+00:00,15,1.0,2.0,TP_FIRST
AMP_ALL,2026-09-04T07:34:00+00:00,15,1.0,3.0,TP_FIRST
AMP_ALL,2026-09-04T07:34:00+00:00,15,1.5,1.5,TP_FIRST
AMP_ALL,2026-09-04T07:34:00+00:00,15,1.5,2.0,TP_FIRST
AMP_ALL,2026-09-04T07:34:00+00:00,15,1.5,3.0,TP_FIRST
AMP_ALL,2026-09-04T07:34:00+00:00,30,1.0,1.5,TP_FIRST
AMP_ALL,2026-09-04T07:34:00+00:00,30,1.0,2.0,TP_FIRST
AMP_ALL,2026-09-04T07:34:00+00:00,30,1.0,3.0,TP_FIRST
AMP_ALL,2026-09-04T07:34:00+00:00,30,1.5,1.5,TP_FIRST
AMP_ALL,2026-09-04T07:34:00+00:00,30,1.5,2.0,TP_FIRST
AMP_ALL,2026-09-04T07:34:00+00:00,30,1.5,3.0,TP_FIRST
AMP_ALL,2026-09-04T07:35:00+00:00,15,1.0,1.5,TP_FIRST
AMP_ALL,2026-09-04T07:35:00+00:00,15,1.0,2.0,TP_FIRST
AMP_ALL,2026-09-04T07:35:00+00:00,15,1.0,3.0,TP_FIRST
AMP_ALL,2026-09-04T07:35:00+00:00,15,1.5,1.5,TP_FIRST
AMP_ALL,2026-09-04T07:35:00+00:00,15,1.5,2.0,TP_FIRST
AMP_ALL,2026-09-04T07:35:00+00:00,15,1.5,3.0,TP_FIRST
AMP_ALL,2026-09-04T07:35:00+00:00,30,1.0,1.5,TP_FIRST
AMP_ALL,2026-09-04T07:35:00+00:00,30,1.0,2.0,TP_FIRST
AMP_ALL,2026-09-04T07:35:00+00:00,30,1.0,3.0,TP_FIRST
AMP_ALL,2026-09-04T07:35:00+00:00,30,1.5,1.5,TP_FIRST
AMP_ALL,2026-09-04T07:35:00+00:00,30,1.5,2.0,TP_FIRST
