gc_end_ms,gc_end_utc,period,direction,side,xau_atr,r5,r10,r30,mfe_15m_atr,mae_15m_atr,first025_hit,first025_ms,gc_delta_frac,gc_volume,gc_impact,bias_60s_atr,bias_180s_atr,bias_300s_atr,bias_600s_atr,bias_900s_atr,state
1788362880000,2026-09-02T15:28:00+00:00,VALID,1,LONG,2.231428571428491,0.6430857874517796,0.329385403329338,0.34282970550551334,2.57682458386693,-1.0822663252240945,PRED,1362,-0.5431472081218274,197.0,-0.3913043478259531,0.4078104993597446,1.0464148527529349,1.7858514724711085,-0.26216389244560834,-0.8761203585147237,DIVERGE_EARLY
1788375000000,2026-09-02T18:50:00+00:00,VALID,-1,SHORT,1.0132142857141844,0.08882622488559487,-0.3405005287278145,-0.8339795558692104,2.186112090236527,-1.8011984490659154,OPP,7209,0.6666666666666666,48.0,-0.3733333333329938,-1.1892844554097945,-1.213958406767403,-0.7550229115266588,-0.33556573845539517,-1.0066972153679807,ALL
1788379620000,2026-09-02T20:07:00+00:00,VALID,-1,SHORT,1.621071428571278,-0.06785635602592166,-0.15730337078659878,0.31769112139204764,3.2601894690462587,-0.17580964970250423,PRED,15606,0.5555555555555556,45.0,-0.059322033898517694,0.34236615994733627,0.8975545274289877,0.7248292575458944,2.785194976867051,2.643313505177508,ALL
1788379620000,2026-09-02T20:07:00+00:00,VALID,-1,SHORT,1.621071428571278,-0.06785635602592166,-0.15730337078659878,0.31769112139204764,3.2601894690462587,-0.17580964970250423,PRED,15606,0.5555555555555556,45.0,-0.059322033898517694,0.34236615994733627,0.8975545274289877,0.7248292575458944,2.785194976867051,2.643313505177508,CROWD_PERSISTS
1788379620000,2026-09-02T20:07:00+00:00,VALID,-1,SHORT,1.621071428571278,-0.06785635602592166,-0.15730337078659878,0.31769112139204764,3.2601894690462587,-0.17580964970250423,PRED,15606,0.5555555555555556,45.0,-0.059322033898517694,0.34236615994733627,0.8975545274289877,0.7248292575458944,2.785194976867051,2.643313505177508,REVERSAL_CONFIRM
1788426540000,2026-09-03T09:09:00+00:00,VALID,1,LONG,1.9746428571426284,-0.24308193163347439,-0.20763248327044168,-0.258274552359962,0.005064206908675681,-4.352685838307741,OPP,5406,-0.5919395465994962,397.0,0.049295774647620534,-0.44818231144888737,-0.9925845541690609,-0.595044311810615,-1.7648761077953,-4.010851871948413,ALL
1788426540000,2026-09-03T09:09:00+00:00,VALID,1,LONG,1.9746428571426284,-0.24308193163347439,-0.20763248327044168,-0.258274552359962,0.005064206908675681,-4.352685838307741,OPP,5406,-0.5919395465994962,397.0,0.049295774647620534,-0.44818231144888737,-0.9925845541690609,-0.595044311810615,-1.7648761077953,-4.010851871948413,CROWD_PERSISTS
1788523110000,2026-09-04T11:58:30+00:00,VALID,-1,SHORT,1.3767857142854933,-0.07989623865153807,-0.07263294422855086,1.336446173799919,2.709208819714774,-1.314656290532939,PRED,12316,0.7,40.0,-0.21761658031100048,1.4817120622563602,1.2274967574570927,0.8788586251616339,-0.7699092088207895,1.6705577172500639,ALL
1788523110000,2026-09-04T11:58:30+00:00,VALID,-1,SHORT,1.3767857142854933,-0.07989623865153807,-0.07263294422855086,1.336446173799919,2.709208819714774,-1.314656290532939,PRED,12316,0.7,40.0,-0.21761658031100048,1.4817120622563602,1.2274967574570927,0.8788586251616339,-0.7699092088207895,1.6705577172500639,CROWD_PERSISTS
1788523110000,2026-09-04T11:58:30+00:00,VALID,-1,SHORT,1.3767857142854933,-0.07989623865153807,-0.07263294422855086,1.336446173799919,2.709208819714774,-1.314656290532939,PRED,12316,0.7,40.0,-0.21761658031100048,1.4817120622563602,1.2274967574570927,0.8788586251616339,-0.7699092088207895,1.6705577172500639,REVERSAL_CONFIRM
1788528570000,2026-09-04T13:29:30+00:00,VALID,1,LONG,4.240000000000107,0.6662735849056007,0.6049528301887841,0.3030660377358071,2.6591981132073945,-1.4091981132075975,PRED,1202,-0.2898172323759791,383.0,-0.13680781758945496,1.0058962264149318,1.6827830188679336,1.7323113207545189,-1.069575471698052,2.142688679245023,ALL
1788528570000,2026-09-04T13:29:30+00:00,VALID,1,LONG,4.240000000000107,0.6662735849056007,0.6049528301887841,0.3030660377358071,2.6591981132073945,-1.4091981132075975,PRED,1202,-0.2898172323759791,383.0,-0.13680781758945496,1.0058962264149318,1.6827830188679336,1.7323113207545189,-1.069575471698052,2.142688679245023,DIVERGE_EARLY
1788534420000,2026-09-04T15:07:00+00:00,VALID,-1,SHORT,3.513214285714509,-0.2077869269084729,-0.45542340144360416,-1.3463454305172244,0.0028463962590840096,-4.181356104503026,OPP,6755,0.4889867841409692,227.0,-0.02718446601926865,-1.3008030903729157,-0.7656805936767714,-0.6205143844668524,-3.176578225068375,-3.7202399105415127,ALL
1788534420000,2026-09-04T15:07:00+00:00,VALID,-1,SHORT,3.513214285714509,-0.2077869269084729,-0.45542340144360416,-1.3463454305172244,0.0028463962590840096,-4.181356104503026,OPP,6755,0.4889867841409692,227.0,-0.02718446601926865,-1.3008030903729157,-0.7656805936767714,-0.6205143844668524,-3.176578225068375,-3.7202399105415127,CROWD_PERSISTS
1788787500000,2026-09-07T13:25:00+00:00,POST_CHECK,1,LONG,1.6035714285716753,0.44899777282803033,0.5986636971040404,0.45523385300633923,2.3821826280618126,-0.6797327394209216,PRED,3909,-0.7551020408163265,49.0,-0.17500000000011273,0.6423162583516354,0.2057906458796557,0.1278396436524962,1.6026726057902179,-0.2993318485520202,ALL
1788787500000,2026-09-07T13:25:00+00:00,POST_CHECK,1,LONG,1.6035714285716753,0.44899777282803033,0.5986636971040404,0.45523385300633923,2.3821826280618126,-0.6797327394209216,PRED,3909,-0.7551020408163265,49.0,-0.17500000000011273,0.6423162583516354,0.2057906458796557,0.1278396436524962,1.6026726057902179,-0.2993318485520202,DIVERGE_EARLY
1788847590000,2026-09-08T06:06:30+00:00,POST_CHECK,-1,SHORT,2.4171428571428026,-0.09929078014175591,-0.11790780141838217,-0.17789598108759486,5.150709219858573,-0.7405437352245879,OPP,22213,0.7090909090909091,55.0,0.03899721448482292,-0.33924349881785415,0.07239952718683812,0.9929078014183116,2.432624113474901,3.3634751773047094,ALL
1788847590000,2026-09-08T06:06:30+00:00,POST_CHECK,-1,SHORT,2.4171428571428026,-0.09929078014175591,-0.11790780141838217,-0.17789598108759486,5.150709219858573,-0.7405437352245879,OPP,22213,0.7090909090909091,55.0,0.03899721448482292,-0.33924349881785415,0.07239952718683812,0.9929078014183116,2.432624113474901,3.3634751773047094,CROWD_PERSISTS
1788861480000,2026-09-08T09:58:00+00:00,POST_CHECK,1,LONG,1.153928571429008,0.15165583410797603,0.14732281027546384,0.04333023831645198,1.577220674712862,-8.10275456514657,PRED,6758,-0.7619047619047619,42.0,-0.07954545454501061,1.048591767255143,-0.6456205509119031,-2.8337975858852404,-4.8356545960983865,-7.2751470133054115,ALL
1788861480000,2026-09-08T09:58:00+00:00,POST_CHECK,1,LONG,1.153928571429008,0.15165583410797603,0.14732281027546384,0.04333023831645198,1.577220674712862,-8.10275456514657,PRED,6758,-0.7619047619047619,42.0,-0.07954545454501061,1.048591767255143,-0.6456205509119031,-2.8337975858852404,-4.8356545960983865,-7.2751470133054115,DIVERGE_EARLY
1788964080000,2026-09-09T14:28:00+00:00,POST_CHECK,1,LONG,3.6314285714287116,0.22718332022024013,0.11152635719898144,0.43646734854444635,1.671518489378548,-0.12116443745071125,PRED,2857,-0.4603174603174603,189.0,-0.10467289719616826,0.711841070023586,0.8701809598742917,0.4020456333595539,0.6195908733280642,0.32218725413061344,ALL
1788964080000,2026-09-09T14:28:00+00:00,POST_CHECK,1,LONG,3.6314285714287116,0.22718332022024013,0.11152635719898144,0.43646734854444635,1.671518489378548,-0.12116443745071125,PRED,2857,-0.4603174603174603,189.0,-0.10467289719616826,0.711841070023586,0.8701809598742917,0.4020456333595539,0.6195908733280642,0.32218725413061344,DIVERGE_EARLY
1788979890000,2026-09-09T18:51:30+00:00,POST_CHECK,-1,SHORT,1.6042857142857818,0.6731967943009058,0.5485307212828915,0.5672306322349701,7.31166518254617,-0.0,PRED,4509,0.6078431372549019,51.0,0.0,0.44256455921695564,1.0534283170082874,2.0382902938559297,4.487978628673462,6.202137132680513,ALL
1788979890000,2026-09-09T18:51:30+00:00,POST_CHECK,-1,SHORT,1.6042857142857818,0.6731967943009058,0.5485307212828915,0.5672306322349701,7.31166518254617,-0.0,PRED,4509,0.6078431372549019,51.0,0.0,0.44256455921695564,1.0534283170082874,2.0382902938559297,4.487978628673462,6.202137132680513,DIVERGE_EARLY
1789042710000,2026-09-10T12:18:30+00:00,POST_CHECK,1,LONG,3.3496428571428885,-0.07463482247574299,0.28062693250840265,0.23286064612397056,0.45079432775355277,-6.976863205032693,PRED,9760,-0.5966386554621849,119.0,-0.77932405566608,0.20897750293175454,-0.7642605821519991,-0.9836869602303142,-3.0003198635251938,-6.642499200341126,ALL
1789042710000,2026-09-10T12:18:30+00:00,POST_CHECK,1,LONG,3.3496428571428885,-0.07463482247574299,0.28062693250840265,0.23286064612397056,0.45079432775355277,-6.976863205032693,PRED,9760,-0.5966386554621849,119.0,-0.77932405566608,0.20897750293175454,-0.7642605821519991,-0.9836869602303142,-3.0003198635251938,-6.642499200341126,REVERSAL_CONFIRM
1789047960000,2026-09-10T13:46:00+00:00,POST_CHECK,1,LONG,5.224642857142824,0.03445211566055585,0.36174721443696795,-0.0918723084287292,1.808736072185188,-0.7522045252581097,PRED,9909,-0.40932642487046633,386.0,-0.20183486238521567,0.2813589445620475,1.538861166176601,0.16651855902639712,0.0038280128509214266,0.3292091052018728,ALL
1789047960000,2026-09-10T13:46:00+00:00,POST_CHECK,1,LONG,5.224642857142824,0.03445211566055585,0.36174721443696795,-0.0918723084287292,1.808736072185188,-0.7522045252581097,PRED,9909,-0.40932642487046633,386.0,-0.20183486238521567,0.2813589445620475,1.538861166176601,0.16651855902639712,0.0038280128509214266,0.3292091052018728,DIVERGE_EARLY
1789048260000,2026-09-10T13:51:00+00:00,POST_CHECK,-1,SHORT,4.899999999999831,0.47142857142848377,0.6571428571427462,0.1530612244898012,0.9795918367345793,-1.6061224489798107,PRED,1361,0.388646288209607,458.0,-0.019553072625768615,0.6448979591836661,-0.9571428571429942,0.17346938775518228,-0.17346938775518228,-0.02857142857168199,ALL
1789048260000,2026-09-10T13:51:00+00:00,POST_CHECK,-1,SHORT,4.899999999999831,0.47142857142848377,0.6571428571427462,0.1530612244898012,0.9795918367345793,-1.6061224489798107,PRED,1361,0.388646288209607,458.0,-0.019553072625768615,0.6448979591836661,-0.9571428571429942,0.17346938775518228,-0.17346938775518228,-0.02857142857168199,DIVERGE_EARLY
1789060890000,2026-09-10T17:21:30+00:00,POST_CHECK,-1,SHORT,2.072857142857304,-0.12060647829082452,-0.2219159200546959,0.2291523087527421,1.136113025499795,-1.2639558924873495,OPP,9008,0.58,100.0,-0.09688581314869592,-0.31840110268770655,0.21467953135752724,-0.0771881461060575,-0.5523776705717481,0.5017229496902512,ALL
1789060890000,2026-09-10T17:21:30+00:00,POST_CHECK,-1,SHORT,2.072857142857304,-0.12060647829082452,-0.2219159200546959,0.2291523087527421,1.136113025499795,-1.2639558924873495,OPP,9008,0.58,100.0,-0.09688581314869592,-0.31840110268770655,0.21467953135752724,-0.0771881461060575,-0.5523776705717481,0.5017229496902512,CROWD_PERSISTS
1789060890000,2026-09-10T17:21:30+00:00,POST_CHECK,-1,SHORT,2.072857142857304,-0.12060647829082452,-0.2219159200546959,0.2291523087527421,1.136113025499795,-1.2639558924873495,OPP,9008,0.58,100.0,-0.09688581314869592,-0.31840110268770655,0.21467953135752724,-0.0771881461060575,-0.5523776705717481,0.5017229496902512,REVERSAL_CONFIRM
1789117440000,2026-09-11T09:04:00+00:00,POST_CHECK,1,LONG,2.200000000000403,0.21590909090921673,0.33636363636347555,-0.2159090909088033,0.4340909090907965,-3.513636363635935,PRED,7357,-0.8260869565217391,46.0,-0.0,-0.3840909090909545,-0.4068181818178923,-1.1499999999996735,-2.072727272727075,-2.586363636362981,ALL
1789117440000,2026-09-11T09:04:00+00:00,POST_CHECK,1,LONG,2.200000000000403,0.21590909090921673,0.33636363636347555,-0.2159090909088033,0.4340909090907965,-3.513636363635935,PRED,7357,-0.8260869565217391,46.0,-0.0,-0.3840909090909545,-0.4068181818178923,-1.1499999999996735,-2.072727272727075,-2.586363636362981,DIVERGE_EARLY
1789148580000,2026-09-11T17:43:00+00:00,POST_CHECK,1,LONG,1.7646428571428519,0.008500303582456365,0.11617081562432666,0.19267354786488775,1.3742157458005524,-1.4988868650073355,PRED,31204,-0.6,70.0,-0.16800000000010185,0.17567294070049042,-0.40801457194862834,-0.7253592390202991,1.1532078526613256,-1.4733859542604817,ALL
1789148580000,2026-09-11T17:43:00+00:00,POST_CHECK,1,LONG,1.7646428571428519,0.008500303582456365,0.11617081562432666,0.19267354786488775,1.3742157458005524,-1.4988868650073355,PRED,31204,-0.6,70.0,-0.16800000000010185,0.17567294070049042,-0.40801457194862834,-0.7253592390202991,1.1532078526613256,-1.4733859542604817,DIVERGE_EARLY
1789349190000,2026-09-14T01:26:30+00:00,POST_CHECK,-1,SHORT,3.2007142857143793,0.060923900914881625,0.21401472885500086,-0.840437402365678,1.2606561035482329,-4.425574648515815,PRED,6754,0.8333333333333334,48.0,-0.15118790496760498,-0.6154876143718536,-0.657665699620749,-0.5530015621514257,-1.5355947333183995,-3.0758759205534374,ALL
1789349190000,2026-09-14T01:26:30+00:00,POST_CHECK,-1,SHORT,3.2007142857143793,0.060923900914881625,0.21401472885500086,-0.840437402365678,1.2606561035482329,-4.425574648515815,PRED,6754,0.8333333333333334,48.0,-0.15118790496760498,-0.6154876143718536,-0.657665699620749,-0.5530015621514257,-1.5355947333183995,-3.0758759205534374,DIVERGE_EARLY
1789394700000,2026-09-14T14:05:00+00:00,POST_CHECK,-1,SHORT,3.7310714285712754,0.11658849430469709,0.11256820139755451,0.4408921221402187,0.7008710634634092,-4.112759643917151,PRED,7060,0.4306569343065693,137.0,-0.07692307692312689,0.5883028620658547,-0.34172489709980614,-0.952809418971827,-3.7696946491816306,-2.2553843208577455,ALL
1789394700000,2026-09-14T14:05:00+00:00,POST_CHECK,-1,SHORT,3.7310714285712754,0.11658849430469709,0.11256820139755451,0.4408921221402187,0.7008710634634092,-4.112759643917151,PRED,7060,0.4306569343065693,137.0,-0.07692307692312689,0.5883028620658547,-0.34172489709980614,-0.952809418971827,-3.7696946491816306,-2.2553843208577455,DIVERGE_EARLY
1789395060000,2026-09-14T14:11:00+00:00,POST_CHECK,-1,SHORT,3.258214285714335,0.21177244327539152,0.16420037268437684,-0.4342869670061703,3.018524608133534,-2.6855201139975478,PRED,6609,0.552,125.0,-0.1440329218107039,0.1135591362492848,-1.289049654718488,-1.882933245642919,0.5386386057218274,2.6855201139975478,ALL
1789395060000,2026-09-14T14:11:00+00:00,POST_CHECK,-1,SHORT,3.258214285714335,0.21177244327539152,0.16420037268437684,-0.4342869670061703,3.018524608133534,-2.6855201139975478,PRED,6609,0.552,125.0,-0.1440329218107039,0.1135591362492848,-1.289049654718488,-1.882933245642919,0.5386386057218274,2.6855201139975478,DIVERGE_EARLY
1789405140000,2026-09-14T16:59:00+00:00,POST_CHECK,1,LONG,2.7596428571428078,0.04710754497188631,0.04710754497188631,0.28083344118015013,0.5272421379577933,-1.0508606186102851,PRED,22053,-0.5666666666666667,120.0,0.033254156769415885,0.277209783874519,-0.5254303093053073,-0.6214572279022251,-0.5254303093053073,-0.6413873430828667,ALL
1789405140000,2026-09-14T16:59:00+00:00,POST_CHECK,1,LONG,2.7596428571428078,0.04710754497188631,0.04710754497188631,0.28083344118015013,0.5272421379577933,-1.0508606186102851,PRED,22053,-0.5666666666666667,120.0,0.033254156769415885,0.277209783874519,-0.5254303093053073,-0.6214572279022251,-0.5254303093053073,-0.6413873430828667,DIVERGE_EARLY
1789470780000,2026-09-15T11:13:00+00:00,POST_CHECK,-1,SHORT,1.3482142857141557,-0.059337748344322615,-0.08900662251580933,-0.11125827814543626,0.051920529802462825,-2.1435761589401725,OPP,12755,0.6,50.0,-0.22950819672074116,-0.5525827814562514,-0.8752317880784213,-2.0694039735094316,-1.6317880794695465,-0.6898013245022445,ALL
1789470780000,2026-09-15T11:13:00+00:00,POST_CHECK,-1,SHORT,1.3482142857141557,-0.059337748344322615,-0.08900662251580933,-0.11125827814543626,0.051920529802462825,-2.1435761589401725,OPP,12755,0.6,50.0,-0.22950819672074116,-0.5525827814562514,-0.8752317880784213,-2.0694039735094316,-1.6317880794695465,-0.6898013245022445,CROWD_PERSISTS
1789476660000,2026-09-15T12:51:00+00:00,POST_CHECK,-1,SHORT,2.631071428571626,0.3154608388760176,-0.038007329985203966,0.4332835618295277,1.695126917333598,-2.2690376001088643,PRED,1506,0.43089430894308944,123.0,-0.03743315508034954,-0.09881905796125377,-0.737342201710468,-0.9767883806167691,-0.8589656576625677,0.4655897923168474,ALL
