trade_index,entry_ts,year,quality,raw_R,risk_mult,weighted_R,equity_R,drawdown_R,exit_reason
1030,1711864980,2024,-1,0.28048885609530727,0.75,0.21036664207148045,35.18689831010296,3.8131346878474446,-4
1031,1711913640,2024,-1,0.1436562647374078,0.75,0.10774219855305586,35.294640508656016,3.7053924892943897,-2
1032,1711987260,2024,0,-1.0027073427298527,1.0,-1.0027073427298527,34.29193316592616,4.708099832024246,-1
1033,1712030640,2024,0,0.42251123695500514,1.0,0.42251123695500514,34.71444440288116,4.2855885950692425,-4
1034,1712070360,2024,-1,0.14837799937168492,0.75,0.11128349952876368,34.82572790240993,4.1743050955404755,-2
1035,1712238720,2024,0,1.496928785360534,1.0,1.496928785360534,36.32265668777046,2.6773763101799446,-4
1036,1712382540,2024,0,-0.2666227970820449,1.0,-0.2666227970820449,36.05603389068842,2.9439991072619875,-3
1037,1712405160,2024,0,-0.7171638882578116,1.0,-0.7171638882578116,35.3388700024306,3.6611629955198026,-3
1038,1712509260,2024,1,-1.0035613367896754,1.5,-1.505342005184513,33.833527997246094,5.166505000704312,-1
1039,1712567100,2024,-1,0.1469978047405602,0.75,0.11024835355542015,33.943776350801514,5.056256647148892,-2
1040,1712645160,2024,-1,0.14637632961260155,0.75,0.10978224720945116,34.053558598010966,4.94647439993944,-2
1041,1712675940,2024,0,0.14767061548126645,1.0,0.14767061548126645,34.20122921349223,4.798803784458173,-2
1042,1712755020,2024,0,-0.47516167704579526,1.0,-0.47516167704579526,33.726067536446436,5.27396546150397,-3
1043,1712788260,2024,1,-0.16541861944993203,1.5,-0.24812792917489804,33.47793960727154,5.522093390678869,-4
1044,1712928720,2024,0,3.29151719637842,1.0,3.29151719637842,36.76945680364996,2.230576194300447,-2
1045,1713030360,2024,-1,-0.7768851653660303,0.75,-0.5826638740245227,36.18679292962543,2.8132400683249728,-3
1046,1713084240,2024,-1,-0.460724537235306,0.75,-0.3455434029264795,35.84124952669895,3.1587834712514535,-4
1047,1713260700,2024,0,-1.002099493160754,1.0,-1.002099493160754,34.839150033538196,4.16088296441221,-1
1048,1713575760,2024,0,-0.27167721791165395,1.0,-0.27167721791165395,34.567472815626545,4.432560182323861,-4
1049,1713702060,2024,1,-1.004283544649517,1.5,-1.5064253169742756,33.06104749865227,5.938985499298134,-1
1050,1713909840,2024,0,-0.3791397661002582,1.0,-0.3791397661002582,32.68190773255201,6.318125265398393,-3
1051,1713972660,2024,0,0.4987523018852957,1.0,0.4987523018852957,33.18066003443731,5.819372963513096,-4
1052,1714033500,2024,0,-1.004064698288192,1.0,-1.004064698288192,32.17659533614912,6.823437661801286,-1
1053,1714148640,2024,1,-0.14522039163306852,1.5,-0.21783058744960276,31.95876474869952,7.041268249250887,-4
1054,1714181460,2024,1,-0.5115715637094107,1.5,-0.7673573455641161,31.191407403135404,7.808625594815002,-4
1055,1714274160,2024,0,-1.0055991847616237,1.0,-1.0055991847616237,30.18580821837378,8.814224779576627,-1
1056,1714348140,2024,1,0.8643272933743804,1.5,1.2964909400615707,31.48229915843535,7.517733839515056,-4
1057,1714546200,2024,0,-1.0036213165513779,1.0,-1.0036213165513779,30.47867784188397,8.521355156066434,-1
1058,1714652520,2024,0,0.26887171155894485,1.0,0.26887171155894485,30.747549553442916,8.25248344450749,-4
1059,1714745940,2024,0,0.4562350719269341,1.0,0.4562350719269341,31.20378462536985,7.796248372580557,-3
1060,1714986420,2024,0,2.5529510398005684,1.0,2.5529510398005684,33.75673566517042,5.2432973327799886,-4
1061,1715079900,2024,1,-0.6968425653069455,1.5,-1.0452638479604184,32.71147181721,6.288561180740409,-3
1062,1715107860,2024,0,0.4162224251687669,1.0,0.4162224251687669,33.127694242378766,5.87233875557164,-4
1063,1715177820,2024,1,0.44562913946587673,1.5,0.6684437091988151,33.79613795157758,5.203895046372828,-4
1064,1715326380,2024,1,-0.2998370795984251,1.5,-0.44975561939763764,33.34638233217994,5.6536506657704635,-4
1065,1715414940,2024,-1,-1.006550675206593,0.75,-0.7549130064049447,32.591469325774995,6.408563672175411,-1
1066,1715566440,2024,0,-0.5273012075093568,1.0,-0.5273012075093568,32.06416811826564,6.935864879684765,-3
1067,1715585700,2024,0,1.4303594722713346,1.0,1.4303594722713346,33.494527590536975,5.50550540741343,-4
1068,1715618700,2024,1,-0.3287871084018563,1.5,-0.4931806626027845,33.00134692793419,5.998686070016213,-4
1069,1715657760,2024,-1,0.9724788520273897,0.75,0.7293591390205423,33.73070606695474,5.269326930995668,-4
1070,1715692020,2024,0,0.145726068315104,1.0,0.145726068315104,33.876432135269845,5.123600862680561,-2
1071,1715769660,2024,0,2.14589880959737,1.0,2.14589880959737,36.022330944867214,2.977702053083192,-2
1072,1715848920,2024,0,0.11742392382276548,1.0,0.11742392382276548,36.13975486868998,2.860278129260429,-3
1073,1715884920,2024,0,-0.12856426686251507,1.0,-0.12856426686251507,36.011190601827465,2.9888423961229407,-4
1074,1716039360,2024,-1,-0.1802777840923973,0.75,-0.135208338069298,35.87598226375817,3.124050734192238,-3
1075,1716105660,2024,1,0.04764402973122521,1.5,0.07146604459683781,35.94744830835501,3.052584689595399,-3
1076,1716148020,2024,0,-0.29825094999356067,1.0,-0.29825094999356067,35.64919735836145,3.350835639588958,-4
1077,1716222660,2024,1,1.5362707045046307,1.5,2.304406056756946,37.953603415118394,1.0464295828320118,-3
1078,1716466680,2024,0,-1.0045131782259498,1.0,-1.0045131782259498,36.949090236892445,2.0509427610579607,-1
1079,1716531660,2024,0,-0.04543797350497539,1.0,-0.04543797350497539,36.90365226338747,2.096380734562935,-3
1080,1716534540,2024,0,-0.4491411881350373,1.0,-0.4491411881350373,36.454511075252434,2.545521922697972,-4
1081,1716566880,2024,0,0.5104196817796663,1.0,0.5104196817796663,36.9649307570321,2.035102240918306,-4
1082,1716823680,2024,1,0.14591145773461228,1.5,0.21886718660191842,37.18379794363402,1.8162350543163868,-2
1083,1716907800,2024,0,0.14716811812508168,1.0,0.14716811812508168,37.3309660617591,1.6690669361913066,-2
1084,1716999540,2024,1,-0.19994134834008354,1.5,-0.2999120225101253,37.03105403924897,1.9689789587014346,-4
1085,1717079940,2024,0,0.146825734980401,1.0,0.146825734980401,37.177879774229375,1.8221532237210312,-2
1086,1717149840,2024,0,-1.0051387695061877,1.0,-1.0051387695061877,36.172741004723186,2.8272919932272202,-1
1087,1717323240,2024,0,2.175413921730715,1.0,2.175413921730715,38.3481549264539,0.6518780714965047,-2
1088,1717424280,2024,1,-1.0033885874908743,1.5,-1.5050828812363115,36.84307204521759,2.156960952732817,-1
1089,1717483680,2024,0,0.14425246571268313,1.0,0.14425246571268313,36.98732451093027,2.0127084870201344,-2
1090,1717511160,2024,1,0.6894718826824477,1.5,1.0342078240236716,38.021532334953946,0.9785006629964599,-4
1091,1717566120,2024,1,-0.08207465010638965,1.5,-0.12311197515958447,37.898420359794365,1.1016126381560412,-3
1092,1717688280,2024,1,-0.5211502072186978,1.5,-0.7817253108280466,37.11669504896632,1.8833379489840851,-3
1093,1717731120,2024,-1,0.6068792914653869,0.75,0.45515946859904016,37.57185451756536,1.4281784803850428,-4
1094,1717763460,2024,-1,-1.0064848334943715,0.75,-0.7548636251207785,36.816990892444586,2.1830421055058196,-1
1095,1717896540,2024,-1,0.13332827801827224,0.75,0.09999620851370418,36.91698710095829,2.083045896992118,-2
1096,1717943580,2024,0,-0.44879689309649856,1.0,-0.44879689309649856,36.46819020786179,2.531842790088618,-3
1097,1717990680,2024,0,-1.0092196040314718,1.0,-1.0092196040314718,35.458970603830316,3.5410623941200896,-1
1098,1718038920,2024,0,-0.33294913685204536,1.0,-0.33294913685204536,35.12602146697827,3.8740115309721332,-3
1099,1718073960,2024,0,0.1461216077447253,1.0,0.1461216077447253,35.272143074723,3.7278899232274085,-2
1100,1718199960,2024,-1,0.14543379926951414,0.75,0.1090753494521356,35.38121842417513,3.618814573775275,-2
1101,1718255160,2024,-1,-0.2479363146594777,0.75,-0.18595223599460828,35.195266188180526,3.8047668097698804,-4
1102,1718321100,2024,1,0.008489673501623576,1.5,0.012734510252435364,35.20800069843296,3.7920322995174445,-4
1103,1718456460,2024,0,-0.5770769653524708,1.0,-0.5770769653524708,34.63092373308049,4.369109264869913,-3
1104,1718541420,2024,0,0.23292682663581618,1.0,0.23292682663581618,34.86385055971631,4.136182438234094,-3
1105,1718578200,2024,0,1.0711580056377952,1.0,1.0711580056377952,35.93500856535411,3.065024432596296,-3
1106,1718620500,2024,1,0.14606297934838156,1.5,0.21909446902257235,36.15410303437668,2.845929963573724,-2
1107,1718651040,2024,0,-0.6482655581634118,1.0,-0.6482655581634118,35.50583747621327,3.494195521737133,-4
1108,1718677020,2024,1,-0.4572414218673428,1.5,-0.6858621328010142,34.81997534341226,4.180057654538146,-3
1109,1719004560,2024,0,0.24766427842791627,1.0,0.24766427842791627,35.06763962184018,3.9323933761102268,-4
1110,1719112440,2024,0,-0.12926478795366075,1.0,-0.12926478795366075,34.93837483388652,4.061658164063886,-4
1111,1719153960,2024,0,-1.012357316017316,1.0,-1.012357316017316,33.926017517869205,5.074015480081201,-1
1112,1719181320,2024,-1,2.115614558641999,0.75,1.5867109189814994,35.51272843685071,3.487304561099698,-4
1113,1719250380,2024,-1,0.14795917113815968,0.75,0.11096937835361975,35.62369781520433,3.3763351827460752,-2
1114,1719412380,2024,0,1.177954080607809,1.0,1.177954080607809,36.80165189581214,2.1983811021382635,-4
1115,1719485280,2024,0,0.14491078081450545,1.0,0.14491078081450545,36.94656267662665,2.0534703213237577,-2
1116,1719588480,2024,1,0.5155667584250917,1.5,0.7733501376376375,37.71991281426428,1.2801201836861225,-4
1117,1719783960,2024,0,2.20955332303382,1.0,2.20955332303382,39.92946613729811,0.0,-2
1118,1719825300,2024,1,-0.2621002116402068,1.5,-0.3931503174603102,39.536315819837796,0.3931503174603108,-3
1119,1719860520,2024,1,-0.6286279191386528,1.5,-0.9429418787079792,38.59337394112982,1.3360921961682877,-4
1120,1719889260,2024,0,0.6791696315084883,1.0,0.6791696315084883,39.272543572638305,0.6569225646598014,-4
1121,1720005600,2024,1,0.14736396135807298,1.5,0.22104594203710948,39.49358951467541,0.43587662262269333,-2
1122,1720176300,2024,1,-0.2051648492898221,1.5,-0.3077472739347331,39.18584224074068,0.7436238965574233,-3
1123,1720275600,2024,0,-1.0048277837286457,1.0,-1.0048277837286457,38.18101445701204,1.7484516802860668,-1
1124,1720403760,2024,1,-0.5809455755407095,1.5,-0.8714183633110641,37.309596093700975,2.619870043597132,-4
1125,1720431420,2024,0,-1.001713428004373,1.0,-1.001713428004373,36.3078826656966,3.621583471601504,-1
1126,1720865160,2024,0,0.14426145470828708,1.0,0.14426145470828708,36.45214412040489,3.4773220168932184,-2
1127,1720917120,2024,1,0.7175091295845033,1.5,1.076263694376755,37.528407814781644,2.4010583225164623,-4
1128,1720995960,2024,0,-1.0038008508476426,1.0,-1.0038008508476426,36.524606963934005,3.404859173364102,-1
1129,1721315880,2024,0,-0.07994534390266052,1.0,-0.07994534390266052,36.44466162003135,3.4848045172667597,-4
1130,1721401860,2024,1,1.064049078812904,1.5,1.596073618219356,38.040735238250704,1.8887308990474025,-4
1131,1721487960,2024,0,-1.0064634107431099,1.0,-1.0064634107431099,37.034271827507595,2.8951943097905115,-1
1132,1721639220,2024,-1,0.5039876196431757,0.75,0.37799071473238177,37.41226254223998,2.5172035950581275,-4
1133,1721682300,2024,1,-0.2732574987916035,1.5,-0.40988624818740527,37.002376294052574,2.9270898432455326,-3
1134,1721714460,2024,0,-0.13789804094093971,1.0,-0.13789804094093971,36.864478253111635,3.064987884186472,-4
1135,1721919900,2024,0,0.5271442307418103,1.0,0.5271442307418103,37.391622483853446,2.5378436534446607,-4
1136,1722078660,2024,1,0.5620815123379002,1.5,0.8431222685068502,38.2347447523603,1.6947213849378073,-3
1137,1722113160,2024,0,-0.33358101897211373,1.0,-0.33358101897211373,37.90116373338819,2.028302403909919,-4
1138,1722267600,2024,0,0.52694795126274,1.0,0.52694795126274,38.42811168465093,1.5013544526471776,-4
1139,1722354780,2024,1,0.14767932543253853,1.5,0.2215189881488078,38.64963067279974,1.279835464498369,-2
1140,1722461460,2024,1,0.42471445943492847,1.5,0.6370716891523927,39.28670236195213,0.6427637753459763,-4
1141,1722523620,2024,0,-1.0036050868908766,1.0,-1.0036050868908766,38.28309727506125,1.646368862236855,-1
1142,1722606780,2024,0,-1.0025521568956182,1.0,-1.0025521568956182,37.280545118165634,2.648921019132473,-1
1143,1722821460,2024,-1,0.21150747753450402,0.75,0.158630608150878,37.43917572631651,2.4902904109815935,-3
1144,1722998220,2024,0,-0.043438028817401025,1.0,-0.043438028817401025,37.395737697499115,2.533728439798992,-3
1145,1723060920,2024,1,-1.0016190487470926,1.5,-1.502428573120639,35.893309124378476,4.036157012919631,-1
1146,1723082640,2024,1,-0.24649660382753594,1.5,-0.3697449057413039,35.52356421863717,4.405901918660938,-3
1147,1723155600,2024,0,-1.0021346654040417,1.0,-1.0021346654040417,34.521429553233126,5.4080365840649804,-1
1148,1723211340,2024,0,-0.38466159786710163,1.0,-0.38466159786710163,34.136767955366025,5.7926981819320815,-4
1149,1723414800,2024,0,0.26472316679704117,1.0,0.26472316679704117,34.401491122163065,5.527975015135041,-4
1150,1723561740,2024,0,0.9611377703890907,1.0,0.9611377703890907,35.36262889255216,4.5668372447459475,-4
1151,1723684800,2024,1,1.1135493334929716,1.5,1.6703240002394573,37.03295289279161,2.896513244506494,-4
1152,1723724220,2024,-1,-0.5293462363775869,0.75,-0.3970096772831902,36.63594321550842,3.2935229217896875,-3
1153,1723902480,2024,0,0.0752465205674046,1.0,0.0752465205674046,36.71118973607582,3.2182764012222833,-3
1154,1723980360,2024,1,0.0030194176148422595,1.5,0.004529126422263389,36.715718862498086,3.2137472748000206,-3
1155,1724029980,2024,0,-0.26982207961572696,1.0,-0.26982207961572696,36.44589678288236,3.4835693544157493,-4
1156,1724118660,2024,0,0.31018637329637366,1.0,0.31018637329637366,36.75608315617873,3.1733829811193743,-4
1157,1724165280,2024,0,0.14731700053850055,1.0,0.14731700053850055,36.90340015671723,3.0260659805808743,-2
1158,1724251680,2024,-1,-0.36174822888366864,0.75,-0.2713111716627515,36.63208898505448,3.2973771522436266,-3
1159,1724267820,2024,1,0.14730951327826797,1.5,0.22096426991740195,36.85305325497188,3.076412882326224,-2
1160,1724328720,2024,1,-0.6547071463278145,1.5,-0.9820607194917217,35.87099253548016,4.058473601817944,-3
1161,1724342160,2024,0,-0.16079850671033846,1.0,-0.16079850671033846,35.71019402876983,4.21927210852828,-4
1162,1724394120,2024,1,0.14416735190205662,1.5,0.21625102785308492,35.92644505662291,4.003021080675197,-2
1163,1724482920,2024,0,-0.12539392417812742,1.0,-0.12539392417812742,35.80105113244478,4.1284150048533235,-3
1164,1724518200,2024,-1,0.14515104210469543,0.75,0.10886328157852157,35.909914414023305,4.019551723274802,-2
1165,1724571420,2024,-1,-0.04544201674030721,0.75,-0.03408151255523041,35.87583290146807,4.053633235830034,-3
1166,1724712960,2024,0,0.006955222823548511,1.0,0.006955222823548511,35.88278812429162,4.046678013006485,-4
1167,1724771580,2024,0,0.1468429230646017,1.0,0.1468429230646017,36.029631047356226,3.899835089941881,-2
1168,1724801160,2024,0,0.07292927900780607,1.0,0.07292927900780607,36.102560326364035,3.826905810934072,-4
1169,1725032700,2024,1,-0.45892881253750256,1.5,-0.6883932188062538,35.41416710755778,4.515299029740326,-4
1170,1725090660,2024,0,-1.0112642674292058,1.0,-1.0112642674292058,34.402902840128576,5.526563297169531,-1
1171,1725216480,2024,1,1.3372367515840038,1.5,2.0058551273760057,36.408757967504584,3.5207081697935223,-4
1172,1725375660,2024,0,-0.4135115361546412,1.0,-0.4135115361546412,35.99524643134994,3.9342197059481663,-4
1173,1725802800,2024,0,0.34942825991079407,1.0,0.34942825991079407,36.344674691260735,3.5847914460373715,-3
1174,1725905220,2024,0,0.40143628068919035,1.0,0.40143628068919035,36.746110971949925,3.183355165348182,-4
1175,1726058880,2024,0,0.1463082643842105,1.0,0.1463082643842105,36.892419236334135,3.037046900963972,-2
1176,1726153320,2024,-1,-1.0037720552211837,0.75,-0.7528290414158878,36.13959019491825,3.789875942379858,-1
1177,1726318020,2024,0,0.1442946313444105,1.0,0.1442946313444105,36.28388482626266,3.64558131103545,-2
1178,1726401600,2024,-1,0.729135268832534,0.75,0.5468514516244005,36.830736277887056,3.0987298594110513,-3
1179,1726499160,2024,0,-0.014036684295413354,1.0,-0.014036684295413354,36.81669959359164,3.1127665437064636,-4
1180,1726556520,2024,0,1.3131890418335317,1.0,1.3131890418335317,38.129888635425175,1.7995775018729319,-4
1181,1726633020,2024,-1,1.3387850620016475,0.75,1.0040887965012355,39.13397743192641,0.7954887053716959,-4
1182,1726658460,2024,0,0.1465543099845225,1.0,0.1465543099845225,39.280531741910934,0.6489343953871725,-2
1183,1726929240,2024,0,-0.06492598701424297,1.0,-0.06492598701424297,39.21560575489669,0.713860382401414,-3
1184,1726957080,2024,1,0.9420182452606205,1.5,1.4130273678909306,40.628633122787626,0.0,-3
1185,1727046300,2024,0,-1.0035099010711108,1.0,-1.0035099010711108,39.625123221716514,1.0035099010711122,-1
1186,1727102880,2024,0,-0.06993768074976775,1.0,-0.06993768074976775,39.55518554096675,1.0734475818208793,-4
1187,1727343120,2024,1,2.2164411833505326,1.5,3.324661775025799,42.87984731599255,0.0,-2
1188,1727483520,2024,0,-0.3598368981632186,1.0,-0.3598368981632186,42.52001041782933,0.3598368981632163,-3
1189,1727519640,2024,0,0.1437103976313144,1.0,0.1437103976313144,42.66372081546065,0.21612650053189952,-2
1190,1727721420,2024,1,-0.06982372573731639,1.5,-0.1047355886059746,42.558985226854674,0.32086208913787573,-4
1191,1727749560,2024,1,-0.5755927670628007,1.5,-0.8633891505942011,41.69559607626047,1.1842512397320775,-3
1192,1727774340,2024,-1,-1.0055385551288478,0.75,-0.7541539163466359,40.941442159913834,1.9384051560787157,-1
1193,1727792160,2024,-1,0.14459528431282243,0.75,0.10844646323461682,41.04988862314845,1.8299586928441016,-2
1194,1728005940,2024,-1,0.07689008581884545,0.75,0.05766756436413409,41.10755618751258,1.7722911284799707,-3
1195,1728065040,2024,0,0.15673912552782668,1.0,0.15673912552782668,41.26429531304041,1.6155520029521426,-4
1196,1728236880,2024,0,0.3428092104729096,1.0,0.3428092104729096,41.607104523513314,1.2727427924792352,-4
1197,1728301200,2024,0,-1.0043099041630528,1.0,-1.0043099041630528,40.60279461935026,2.2770526966422864,-1
1198,1728351300,2024,0,0.003281078012321175,1.0,0.003281078012321175,40.606075697362584,2.273771618629965,-3
1199,1728433080,2024,1,0.04496870085567647,1.5,0.0674530512835147,40.6735287486461,2.2063185673464503,-3
1200,1728585240,2024,1,-0.7716483453503407,1.5,-1.157472518025511,39.516056230620585,3.3637910853719646,-3
1201,1728612240,2024,0,0.3581980576720148,1.0,0.3581980576720148,39.8742542882926,3.005593027699952,-4
1202,1728645180,2024,0,0.14495710863279399,1.0,0.14495710863279399,40.01921139692539,2.860635919067157,-2
1203,1728824700,2024,0,0.14175346676063325,1.0,0.14175346676063325,40.160964863686026,2.7188824523065236,-2
1204,1728881820,2024,1,0.6034116793527953,1.5,0.9051175190291929,41.066082382715216,1.8137649332773336,-4
1205,1728979740,2024,0,0.14582087704720664,1.0,0.14582087704720664,41.21190325976242,1.6679440562301266,-2
1206,1729076520,2024,1,0.14616152209890282,1.5,0.21924228314835423,41.43114554291078,1.4487017730817726,-2
1207,1729082520,2024,1,-0.021619023826884153,1.5,-0.032428535740326225,41.39871700717045,1.4811303088221024,-4
1208,1729172580,2024,0,0.1460590292932002,1.0,0.1460590292932002,41.544776036463645,1.3350712795289041,-2
1209,1729297320,2024,0,0.0699961587538376,1.0,0.0699961587538376,41.61477219521748,1.265075120775066,-4
1210,1729465200,2024,-1,0.14422449412439628,0.75,0.1081683705932972,41.72294056581078,1.1569067501817685,-2
1211,1729587780,2024,0,0.14507046011255242,1.0,0.14507046011255242,41.86801102592333,1.011836290069219,-2
1212,1729650900,2024,0,0.6217454502271698,1.0,0.6217454502271698,42.4897564761505,0.3900908398420526,-4
1213,1729781460,2024,-1,0.5220073891267406,0.75,0.3915055418450555,42.88126201799555,0.0,-4
1214,1729844400,2024,0,-1.0044672625867344,1.0,-1.0044672625867344,41.87679475540882,1.0044672625867364,-1
1215,1729884780,2024,0,0.1479926673083072,1.0,0.1479926673083072,42.024787422717125,0.8564745952784278,-2
1216,1730040720,2024,0,0.14308349836719014,1.0,0.14308349836719014,42.167870921084315,0.7133910969112378,-2
1217,1730071560,2024,1,-0.5053411420964821,1.5,-0.758011713144723,41.40985920793959,1.471402810055963,-4
1218,1730103840,2024,1,0.14507213877828273,1.5,0.2176082081674241,41.62746741610702,1.2537946018885364,-2
1219,1730123520,2024,-1,0.7599341893142998,0.75,0.5699506419857249,42.197418058092744,0.6838439599028092,-4
1220,1730216040,2024,1,0.14698108376161176,1.5,0.22047162564241762,42.41788968373516,0.4633723342603915,-2
1221,1730287980,2024,0,0.3182762678049383,1.0,0.3182762678049383,42.7361659515401,0.14509606645545148,-3
1222,1730384220,2024,0,1.24441195705929,1.0,1.24441195705929,43.98057790859939,0.0,-4
1223,1730458080,2024,0,-1.0042699265363075,1.0,-1.0042699265363075,42.976307982063084,1.0042699265363098,-1
1224,1730562960,2024,1,-0.10336471817066409,1.5,-0.15504707725599615,42.82126090480709,1.159317003792303,-4
1225,1730605500,2024,1,0.06189799464515775,1.5,0.09284699196773663,42.91410789677483,1.0664700118245634,-3
1226,1730648400,2024,1,-1.0034710802204758,1.5,-1.5052066203307137,41.40890127644412,2.571676632155274,-1
1227,1730793000,2024,0,0.009556404602859614,1.0,0.009556404602859614,41.41845768104698,2.5621202275524126,-4
1228,1730855760,2024,1,2.13978993209068,1.5,3.20968489813602,44.628142579183,0.0,-2
1229,1730966760,2024,0,0.14978674060511069,1.0,0.14978674060511069,44.77792931978811,0.0,-4
1230,1731082260,2024,-1,0.1469451774212512,0.75,0.1102088830659384,44.888138202854044,0.0,-2
1231,1731198900,2024,1,1.8712650519469278,1.5,2.8068975779203917,47.69503578077443,0.0,-3
1232,1731215880,2024,0,-0.4514368721145029,1.0,-0.4514368721145029,47.243598908659926,0.4514368721145061,-4
1233,1731265500,2024,-1,0.14717885460687746,0.75,0.1103841409551581,47.35398304961508,0.3410527311593512,-2
1234,1731355620,2024,0,-1.001459002737274,1.0,-1.001459002737274,46.352524046877804,1.3425117338966288,-1
1235,1731403920,2024,0,0.4284250818545616,1.0,0.4284250818545616,46.78094912873237,0.9140866520420659,-3
1236,1731757800,2024,0,0.6303666741972398,1.0,0.6303666741972398,47.41131580292961,0.28371997784482517,-3
1237,1731814020,2024,0,-1.003192825981751,1.0,-1.003192825981751,46.40812297694786,1.2869128038265742,-1
1238,1731918600,2024,-1,-1.0035835872037502,0.75,-0.7526876904028126,45.65543528654504,2.03960049422939,-1
1239,1732094820,2024,1,1.1282166154591864,1.5,1.6923249231887796,47.34776020973382,0.3472755710406119,-4
1240,1732164000,2024,0,-0.5262408014199563,1.0,-0.5262408014199563,46.82151940831386,0.8735163724605712,-4
1241,1732191720,2024,0,0.14675271396348033,1.0,0.14675271396348033,46.96827212227734,0.7267636584970916,-2
1242,1732382520,2024,0,0.09786228302709436,1.0,0.09786228302709436,47.06613440530444,0.6289013754699937,-4
1243,1732547760,2024,0,0.14715904426943968,1.0,0.14715904426943968,47.213293449573875,0.4817423312005573,-2
1244,1732583940,2024,0,-0.027155149941785913,1.0,-0.027155149941785913,47.18613829963209,0.5088974811423412,-3
1245,1732682160,2024,0,0.5433053171059431,1.0,0.5433053171059431,47.72944361673803,0.0,-4
1246,1732723380,2024,0,0.14735268872711965,1.0,0.14735268872711965,47.87679630546515,0.0,-2
1247,1732883040,2024,1,0.14565881616601495,1.5,0.21848822424902242,48.09528452971417,0.0,-2
1248,1732938420,2024,0,-0.13475318227901933,1.0,-0.13475318227901933,47.96053134743515,0.13475318227902022,-4
1249,1733095020,2024,1,0.14545371428951628,1.5,0.21818057143427444,48.178711918869425,0.0,-2
1250,1733113020,2024,0,0.8254640596147073,1.0,0.8254640596147073,49.004175978484135,0.0,-4
1251,1733156520,2024,0,-1.0021393265573248,1.0,-1.0021393265573248,48.00203665192681,1.0021393265573266,-1
1252,1733216280,2024,1,0.1456803314638848,1.5,0.21852049719582717,48.220557149122634,0.783618829361501,-2
1253,1733294400,2024,0,-0.7041301441695621,1.0,-0.7041301441695621,47.51642700495307,1.4877489735310618,-3
1254,1733478660,2024,0,0.7835953159004017,1.0,0.7835953159004017,48.30002232085347,0.7041536576306626,-4
1255,1733652120,2024,0,-1.0053524267228584,1.0,-1.0053524267228584,47.294669894130614,1.7095060843535208,-1
1256,1733666640,2024,0,-0.1669001094169567,1.0,-0.1669001094169567,47.12776978471366,1.8764061937704781,-4
1257,1733702520,2024,1,-1.0056181670855164,1.5,-1.5084272506282748,45.61934253408538,3.384833444398751,-1
1258,1733740620,2024,0,-0.2283905591549847,1.0,-0.2283905591549847,45.390951974930395,3.6132240035537393,-3
1259,1733837280,2024,-1,0.1462445584257313,0.75,0.10968341881929848,45.5006353937497,3.503540584734438,-2
1260,1734020880,2024,1,-0.9342982852112852,1.5,-1.4014474278169278,44.09918796593277,4.904988012551364,-3
1261,1734035580,2024,0,0.28242925073271424,1.0,0.28242925073271424,44.38161721666548,4.622558761818652,-4
1262,1734144720,2024,-1,-0.2172647365151698,0.75,-0.16294855238637734,44.21866866427911,4.785507314205027,-3
1263,1734184920,2024,0,0.14399375789700808,1.0,0.14399375789700808,44.362662422176115,4.64151355630802,-2
1264,1734232920,2024,1,0.14442948790435003,1.5,0.21664423185652504,44.57930665403264,4.4248693244514925,-2
1265,1734357900,2024,0,-1.003549091684266,1.0,-1.003549091684266,43.57575756234838,5.428418416135756,-1
1266,1734424380,2024,-1,0.3505497649837489,0.75,0.2629123237378117,43.838669886086194,5.165506092397941,-4
1267,1734477360,2024,0,1.3722296288833498,1.0,1.3722296288833498,45.21089951496954,3.7932764635145944,-4
1268,1734554760,2024,0,0.42299208325007553,1.0,0.42299208325007553,45.63389159821961,3.370284380264522,-4
1269,1734608340,2024,0,-1.004180707017603,1.0,-1.004180707017603,44.62971089120201,4.374465087282125,-1
1270,1734763200,2024,0,-1.0051897828361458,1.0,-1.0051897828361458,43.62452110836586,5.379654870118273,-1
1271,1734879720,2024,-1,0.1465402057459862,0.75,0.10990515430948965,43.73442626267535,5.269749715808786,-2
1272,1735051560,2024,0,0.4833771222473269,1.0,0.4833771222473269,44.217803384922675,4.78637259356146,-4
1273,1735124820,2024,-1,0.1447393623553227,0.75,0.10855452176649202,44.32635790668917,4.677818071794967,-2
1274,1735203120,2024,0,0.14659559723233884,1.0,0.14659559723233884,44.47295350392151,4.531222474562625,-2
1275,1735314720,2024,1,0.14718411566798417,1.5,0.22077617350197626,44.693729677423484,4.310446301060651,-2
1276,1735463820,2024,0,-1.0084057721157444,1.0,-1.0084057721157444,43.68532390530774,5.318852073176394,-1
1277,1735634820,2024,0,1.9099636044810706,1.0,1.9099636044810706,45.59528750978881,3.4088884686953236,-4
1278,1735772280,2025,0,0.14548036138014048,1.0,0.14548036138014048,45.74076787116895,3.263408107315186,-2
1279,1735895340,2025,0,-1.0056081006807838,1.0,-1.0056081006807838,44.73515977048817,4.269016207995968,-1
1280,1736071680,2025,-1,0.1411218410547061,0.75,0.10584138079102957,44.841001151279194,4.163174827204941,-2
1281,1736181540,2025,1,-0.03721106328777017,1.5,-0.05581659493165526,44.78518455634754,4.218991422136597,-4
1282,1736253180,2025,0,0.1445879831555736,1.0,0.1445879831555736,44.92977253950311,4.074403438981022,-2
