signal_ts,entry_ts,exit_ts,side,entry_price,atr,rejection_ts,rejection_minute,rejection_close,action_minute,action_close,anchor_high,anchor_low,early_R,original_R,delta_R,saved_R,given_up_R,original_exit_ts,original_exit_reason,mfe_15m,mae_15m,ret_15m,mfe_30m,mae_30m,ret_30m,mfe_60m,mae_60m,ret_60m,mfe_120m,mae_120m,ret_120m,period
1626021000,1626021300,1626021720,1,33973.04,116.97999999999956,1626021540,4,33849.0,7,33893.5,34047.73,33914.49,-0.46297744343763136,-1.0096805835755505,0.5467031401379191,0.5467031401379191,0.0,1626037500,INITIAL_STOP,1.1280560779620414,1.214224653786984,0.01666951615658315,1.1280560779620414,1.214224653786984,-0.19430671909730968,1.1280560779620414,1.214224653786984,-0.538810053000505,1.1280560779620414,1.2227731236108856,-0.5218840827492147,historical
1626048000,1626048300,1626048840,1,34318.12,161.11714285714228,1626048660,6,34110.32,9,34105.58,34340.98,34150.0,-0.8865429719872625,-1.0071000348755559,0.12055706288829338,0.12055706288829338,0.0,1626048900,INITIAL_STOP,0.13580181234592595,1.5758099696760142,-1.0434643826142669,0.13580181234592595,1.5758099696760142,-0.6214732847440505,0.13580181234592595,1.823890337110542,-1.4997162667801942,0.13580181234592595,1.823890337110542,-1.2438155024738125,historical
1626206100,1626206400,1626206940,-1,32306.71,155.66928571428565,1626206760,6,32381.63,9,32386.06,32369.99,32250.02,-0.34674078502809863,-1.006917808663367,0.6601770236352684,0.6601770236352684,0.0,1626210000,INITIAL_STOP,0.7690662897993301,0.8883576446404295,-0.5992190403648923,0.7690662897993301,1.223876624896189,-1.0779261896786643,0.7690662897993301,1.5628644975382857,-1.2012003468892494,0.7690662897993301,2.13439663756041,-1.694746646966783,historical
1626271500,1626272400,1626273480,-1,32744.02,163.31785714285667,1626273300,15,32853.21,18,32835.1,32827.0,32717.16,-0.37847341628579306,-1.0066830862982576,0.6282096700124646,0.6282096700124646,0.0,1626288000,INITIAL_STOP,0.13384941721883664,0.7851560279035181,-0.6685735528876582,0.13384941721883664,1.1603752542150432,-0.34276717181656985,0.13384941721883664,1.1603752542150432,-0.6794725447746375,0.26953574318266654,1.1603752542150432,0.12233812241684476,historical
1626482400,1626483000,1626483240,-1,31336.98,146.64499999999992,1626483060,1,31410.24,4,31494.58,31376.39,31315.46,-0.7235925716299102,-1.0071230931842157,0.28353052155430547,0.28353052155430547,0.0,1626483600,INITIAL_STOP,0.0,2.0214122540829926,-1.2637321422482855,0.0,2.0214122540829926,-0.8855399093047881,0.591155511609661,2.0214122540829926,-0.20498482730404258,0.6796003955129729,2.0214122540829926,-0.308159159875882,historical
1627431300,1627431900,1627432260,1,39300.0,341.64999999999833,1627432080,3,39203.3,6,39013.26,39318.13,39211.42,-0.5633543099663386,1.4961656666178798,-2.0595199765842183,0.0,2.0595199765842183,1627443600,PROFIT_STOP,0.14634860237084807,1.1783989462900644,-0.6277769647299992,0.14634860237084807,1.1783989462900644,-0.5013610420020539,0.14634860237084807,1.28315527586712,-0.32161568857016803,2.740962973803605,1.28315527586712,1.9301039075076876,historical
1627620600,1627623000,1627623600,-1,39689.5,141.19928571428423,1627623420,7,39747.25,10,39760.87,39730.93,39610.0,-0.3463401609006006,3.848205879228463,-4.1945460401290635,0.0,4.1945460401290635,1627635000,PROFIT_STOP,0.27974645764092587,0.7471709185093083,-0.21274895158313056,0.27974645764092587,0.7471709185093083,-0.1696892436728187,0.9171434497341746,0.7471709185093083,-0.6393091830695059,0.9171434497341746,1.3225279367054663,-1.0303876486627275,historical
1627829100,1627830300,1627830720,-1,41296.2,151.83142857142906,1627830540,4,41367.48,7,41408.21,41348.8,41256.38,-0.5008836052514454,-1.0090662388739424,0.508182633622497,0.508182633622497,0.0,1627831500,INITIAL_STOP,0.051043450443160485,0.9695621083532879,-0.9470371276415601,0.051043450443160485,1.5194482602886898,-1.193823977719661,0.9581020304472573,1.5194482602886898,0.30981727856076674,3.728345345401807,1.5194482602886898,-0.22906983308560433,historical
1628074800,1628075100,1628075940,1,38171.47,173.07500000000022,1628075760,11,38060.75,14,38060.13,38180.0,38079.58,-0.4362215744619526,2.4462763792190265,-2.882497953680979,0.0,2.882497953680979,1628082300,PROFIT_STOP,0.4471471905243352,0.7974577495305729,-0.7574173046367391,0.4471471905243352,0.7974577495305729,-0.06921854687276144,1.2048533872598501,0.7974577495305729,0.7367904087823004,4.486552072800815,0.7974577495305729,3.677943088256518,historical
1628079000,1628080200,1628080560,1,38447.13,154.40714285714265,1628080380,3,38363.01,6,38369.05,38460.0,38378.06,-0.34541733851441736,1.4917000536614577,-1.837117392175875,0.0,1.837117392175875,1628082600,PROFIT_STOP,0.3132627099042594,0.6258777813757661,0.09701623722072679,2.9005782486006595,0.6258777813757661,2.366017486237698,4.584438173659643,0.6258777813757661,4.111273534718084,5.005403154924389,0.6258777813757661,4.086145163528712,historical
1628121600,1628122200,1628122860,1,39791.07,176.93285714285852,1628122680,8,39727.55,11,39732.78,39814.88,39732.8,-0.22712779101031214,-1.0074964538606241,0.780368662850312,0.780368662850312,0.0,1628125500,INITIAL_STOP,0.3705360386910128,0.6946702946234381,-0.6691238807295661,0.3705360386910128,0.7407894843080028,-0.14909610586742367,0.3705360386910128,2.6555836354387687,-2.4072973605806713,0.3705360386910128,3.34064576554461,-2.2796783283408297,historical
1628211300,1628211900,1628212620,1,40175.02,251.97857142857225,1628212440,9,39997.14,12,40015.56,40250.61,40016.0,-0.42720233466564245,2.4254495348244,-2.8526518694900425,0.0,2.8526518694900425,1628231100,PROFIT_STOP,0.2607761430960928,1.0616378943787494,-0.31720951328060787,0.7871304249227666,1.0616378943787494,0.7782804660260224,2.347659948408323,1.0616378943787494,1.6865323014995597,2.347659948408323,1.0616378943787494,1.091442016044461,historical
1628592300,1628593200,1628594220,-1,45375.91,270.18785714285644,1628594040,14,45532.51,17,45566.09,45466.67,45300.0,-0.4748518247885571,-1.0055980692445974,0.5307462444560402,0.5307462444560402,0.0,1628598600,INITIAL_STOP,0.466009099488994,0.5917364373464942,-0.4968395005591285,0.466009099488994,0.9034084750557047,-0.8522588780821713,0.6473643999016703,0.9034084750557047,0.056627267271723986,0.6473643999016703,2.2235640282026012,-2.045946867655555,historical
1628945700,1628946600,1628947140,-1,46172.14,420.5442857142859,1628946960,6,46349.99,9,46383.31,46349.1,46120.0,-0.33841637175406186,-1.0036597128664348,0.665243341112373,0.665243341112373,0.0,1628951100,INITIAL_STOP,0.0,0.6187219963244839,-0.5688818232154877,0.0,0.7796087383356953,-0.6033847293133726,0.0,1.1663456541013173,-1.1374783019284542,0.0,1.8441101837414744,-1.5649243667220427,historical
1629021000,1629021600,1629022380,-1,46033.61,254.75785714285666,1629022200,10,46106.22,13,46054.97,46050.74,46002.0,-0.06191940002785255,-1.006023184854334,0.9441037848264814,0.9441037848264814,0.0,1629036600,INITIAL_STOP,0.46071199262045465,0.4454425911439563,-0.1869225959664886,0.47692346513916667,0.456747443650977,0.17946453354866876,0.9169884007502963,0.456747443650977,0.37353116825222027,1.4390527699972853,0.456747443650977,0.34471949554338666,historical
1629072000,1629072600,1629072840,1,47136.52,219.09000000000066,1629072660,1,46991.9,4,46910.31,47189.75,47064.99,-0.6955036012597514,-1.0071715611544754,0.31166795989472396,0.31166795989472396,0.0,1629072900,INITIAL_STOP,3.2445113880140655,1.6733305947327226,2.3966862933041315,3.2445113880140655,1.6733305947327226,2.579077091606195,3.2445113880140655,1.6733305947327226,1.6774384955954216,3.2445113880140655,1.6733305947327226,2.712994659728901,historical
1629174900,1629175800,1629176760,1,46420.01,207.3607142857145,1629176580,13,46324.55,16,46252.68,46467.42,46364.03,-0.5454295785467059,-1.007462038660501,0.4620324601137952,0.4620324601137952,0.0,1629177600,INITIAL_STOP,0.33111382855959975,0.8150531337731097,-0.7923390916450073,0.33111382855959975,1.8495306660236825,-1.0354902602435416,0.3453884707462613,1.8495306660236825,-1.0497166772877058,0.3453884707462613,2.9369594047639622,-2.5678441638965945,historical
1629271500,1629272400,1629272880,1,45188.26,199.75928571428656,1629272700,5,45114.54,8,45049.97,45200.0,45116.53,-0.4690625936692862,-1.007540452139428,0.5384778584701417,0.5384778584701417,0.0,1629275700,INITIAL_STOP,0.39717803213151054,1.387970521663578,-1.3068729149011682,0.39717803213151054,1.426166493243645,-0.7904513646782059,0.39717803213151054,1.5882115260152432,-0.4639083468317482,1.2101565097992788,1.5882115260152432,0.9348251288157391,historical
1629333000,1629333300,1629333960,-1,44606.66,237.8335714285708,1629333780,8,44799.99,11,44847.07,44760.0,44583.55,-0.6801404067069622,-1.0062518031316336,0.32611139642467146,0.32611139642467146,0.0,1629334500,INITIAL_STOP,0.2382338189670601,1.4977700492841417,-1.3749110272189173,0.2382338189670601,2.065898422366171,-1.3601107617271246,0.2382338189670601,2.3786381232974847,-2.3785960770887233,0.2382338189670601,2.6789741926376913,-0.5758648754981703,historical
1629576000,1629576300,1629576780,1,49109.98,269.9792857142867,1629576600,5,48959.29,8,48898.12,49190.0,48970.35,-0.5292146727306235,-1.0060634256772703,0.47684875294664675,0.47684875294664675,0.0,1629590700,INITIAL_STOP,0.21312746215977085,0.9072918292673376,-0.43532969460622106,0.21312746215977085,0.9072918292673376,-0.09096994213843602,0.21312746215977085,0.9072918292673376,-0.6699402864240981,0.6371599937561206,0.9072918292673376,0.42492148868561574,historical
1629637500,1629638400,1629639120,-1,48757.99,171.51785714285663,1629638940,9,48962.18,12,48964.08,48898.38,48736.0,-0.8105196857192606,-1.0094757849730953,0.19895609925383473,0.19895609925383473,0.0,1629639300,INITIAL_STOP,0.31967516918268607,1.7857615825091202,-1.454775637688732,0.31967516918268607,1.7857615825091202,-0.705699115044255,0.31967516918268607,1.7857615825091202,-0.9879437792816526,3.977311816762117,1.7857615825091202,2.0597855283706514,historical
1629896400,1629897900,1629898200,-1,47705.01,174.4171428571426,1629898020,2,47828.07,5,47833.39,47800.0,47705.0,-0.4998180353066993,-1.0091170338760935,0.5092989985693942,0.5092989985693942,0.0,1629901500,INITIAL_STOP,0.028666906922648536,0.9552386724764979,-0.7166153392523564,0.4472610818071741,0.9552386724764979,0.4472610818071741,2.1328752088589082,2.327580840677532,-2.0065688169576834,2.1328752088589082,4.68761261999148,-4.070471447760706,historical
1629936000,1629936300,1629936660,1,49109.23,191.7271428571434,1629936480,3,48942.34,6,48844.78,49121.0,48973.93,-0.92807398932512,-1.0085380416613978,0.08046405233627785,0.08046405233627785,0.0,1629942900,INITIAL_STOP,0.43692300814399626,1.3942209538853798,-1.0391329940615148,0.43692300814399626,1.3942209538853798,-0.3090329262568075,1.4122674336296166,1.3942209538853798,0.5099434464156469,1.4122674336296166,1.9258097445029878,-1.796824356041691,historical
1630026900,1630028100,1630028580,1,47638.98,304.4771428571434,1630028400,5,47513.77,8,47492.83,47666.0,47554.45,-0.3252175135517275,-1.0052153865643267,0.6799978730125993,0.6799978730125993,0.0,1630029600,INITIAL_STOP,0.16388750738969785,1.2327033697110772,-1.138312047819692,0.16388750738969785,1.50743663610687,-0.8843356761474053,0.16388750738969785,1.50743663610687,-0.8759278200568784,0.16388750738969785,2.817879831467533,-2.5912289920894827,historical
1630108800,1630109100,1630109940,1,49179.99,181.03428571428543,1630109760,11,48955.35,14,48932.91,49180.0,49019.95,-0.9189382682048989,-1.0090553730942933,0.0901171048893944,0.0901171048893944,0.0,1630110000,INITIAL_STOP,0.360428963732206,1.778613364477123,-1.0615668697326506,0.662913102490464,1.778613364477123,-0.06805340740506778,0.8451990151826141,1.778613364477123,0.0,0.8451990151826141,1.778613364477123,-0.47593194659257476,historical
1630328400,1630329000,1630329660,-1,47576.74,169.53357142857152,1630329480,8,47659.38,11,47715.92,47640.78,47565.16,-0.5566600007583842,-1.0093544382977906,0.4526944375394064,0.4526944375394064,0.0,1630331700,INITIAL_STOP,1.0425073837040157,0.9629951084277565,-0.31415606685571257,1.0425073837040157,1.1053268000016814,-0.9911901140524257,1.0425073837040157,2.19578928741464,-1.6624435952424301,1.0425073837040157,2.19578928741464,-1.4914450151044578,historical
1630652100,1630652700,1630653120,1,49468.55,164.4149999999993,1630652940,4,49430.0,7,49357.51,49513.09,49447.43,-0.4602719845107456,1.489970795446474,-1.9502427799572195,0.0,1.9502427799572195,1630659300,PROFIT_STOP,0.07949396344615615,0.8945047592981196,-0.3713164857221249,0.07949396344615615,0.8945047592981196,0.05400967065047239,0.9210838427150545,1.256272237934518,-0.4496548368457902,3.9074293707994876,1.256272237934518,3.0363409664568075,historical
1630713600,1630714200,1630714980,-1,49877.99,217.08357142857182,1630714800,10,49996.88,13,50160.66,49984.31,49850.0,-0.8757423009133128,-1.0076588000451965,0.13191649913188364,0.13191649913188364,0.0,1630726800,INITIAL_STOP,0.7047516262663713,1.483345781907567,-1.3985397328875884,0.7047516262663713,1.483345781907567,-0.5941951256428795,0.7047516262663713,1.483345781907567,-0.03238384164096893,1.2114689207908622,1.483345781907567,0.6895961726392257,historical
1630832100,1630832400,1630833480,1,50176.8,157.8914285714283,1630833300,15,50084.95,18,50062.49,50216.5,50100.0,-0.49324543688854067,-1.0105931019507008,0.5173476650621602,0.5173476650621602,0.0,1630841100,INITIAL_STOP,0.3423871738264851,0.596105823169646,-0.5817288552712911,0.3423871738264851,0.8030834931779721,-0.154726575223483,0.5289077485432706,0.8030834931779721,-0.09810538887484788,0.7042814230393227,1.3291411820057242,-0.8711682530491315,historical
1630886400,1630887000,1630887960,1,51892.82,227.93214285714254,1630887780,13,51770.0,16,51650.64,51910.0,51807.45,-0.7159283984895273,-1.0075889282002244,0.2916605297106971,0.2916605297106971,0.0,1630888200,INITIAL_STOP,0.07445198288964969,0.7669826546121181,-0.6945488162203571,0.07445198288964969,1.7234076557872813,-0.5963178264207638,0.07445198288964969,1.7234076557872813,-0.7682549630999237,0.30114225725074606,1.7234076557872813,-0.43201454066843775,historical
1631413500,1631414100,1631414820,-1,45148.34,193.83000000000018,1631414640,9,45240.51,12,45201.11,45200.0,45131.25,-0.18926350238182607,-1.007764250460033,0.8185007480782069,0.8185007480782069,0.0,1631421300,INITIAL_STOP,0.22050250219263232,0.6238972295310332,-0.2119382964453475,0.22050250219263232,0.9322086364339996,-0.5366042408296029,0.22050250219263232,1.0210493731620662,-0.5394417788784236,0.22050250219263232,1.8039519166279894,-1.7018005468709707,historical
1632747300,1632748800,1632749280,-1,43504.24,258.0242857142865,1632749100,5,43578.24,8,43590.65,43569.92,43444.45,-0.22888081188371803,-1.0056201738116237,0.7767393619279057,0.7767393619279057,0.0,1632753300,INITIAL_STOP,0.19083474977437598,0.5401817104702379,0.07820969233239485,0.7841897495805883,0.5401817104702379,0.15591555612150051,0.7841897495805883,0.5401817104702379,0.2346678330389543,1.8805981718221292,2.156696213534723,1.3992481327892714,historical
1633133700,1633134300,1633135260,1,47871.17,255.04071428571373,1633135080,13,47690.0,16,47660.72,47874.37,47704.35,-0.5563649163392148,-1.0062566703168818,0.449891753977667,0.449891753977667,0.0,1633145400,INITIAL_STOP,0.28901267864794417,0.984744732633733,-0.9670612815320802,0.28901267864794417,1.0512439190381413,-0.6411917424948926,0.7796010160842752,1.0512439190381413,0.2030264075483705,0.7796010160842752,1.0512439190381413,-0.10033692099579392,historical
1633598700,1633599000,1633599480,-1,54080.0,252.6935714285724,1633599300,5,54285.31,8,54262.78,54221.42,54051.01,-0.4893515861955848,-1.0071338050132317,0.5177822188176469,0.5177822188176469,0.0,1633601100,INITIAL_STOP,0.866543611545323,1.424650409445653,-1.1428070701103166,0.866543611545323,1.424650409445653,-1.2124170720607457,0.866543611545323,1.6581347821048016,-0.33423881550494056,0.866543611545323,1.6581347821048016,0.04748834698152176,historical
1633685400,1633686600,1633687080,1,55498.54,371.71142857142956,1633686900,5,55410.01,8,55325.68,55585.55,55456.09,-0.31500229030712534,-1.004976848143849,0.6899745578367237,0.6899745578367237,0.0,1633695600,INITIAL_STOP,0.2277573232691919,0.7089908454330938,-0.3168317973235868,0.2277573232691919,0.7433723548989588,-0.39901920844894856,0.3482809245267033,0.7433723548989588,-0.14774902189870281,0.4028662787569456,0.7433723548989588,-0.5848353945841213,historical
1633695900,1633696800,1633697520,1,55092.42,286.30785714285645,1633697340,9,54788.23,12,54828.13,55132.85,54847.87,-0.6218123006121484,-1.006414123658107,0.3846018230459586,0.3846018230459586,0.0,1633699500,INITIAL_STOP,0.014879088693246946,1.3656628354593365,-1.2602867542680174,0.014879088693246946,1.3831614820210862,-1.2149160119850917,0.014879088693246946,2.8800467029745835,-2.1065436555555723,0.014879088693246946,3.8155432089833403,-1.7555927560493099,historical
1633786800,1633787400,1633788480,1,55360.56,269.95214285714246,1633788300,15,55211.67,18,55225.74,55589.0,55248.6,-0.33978375214654427,-1.0068358486821694,0.667052096535625,0.667052096535625,0.0,1633794600,INITIAL_STOP,0.11565012846192763,0.6718598270063578,-0.5515422045706501,0.11565012846192763,0.7561340237555172,-0.7052361132793292,0.11565012846192763,1.014550198050969,-0.6245181024149663,0.11565012846192763,1.6807423538034587,-1.4125096247218356,historical
1633824000,1633824300,1633825320,-1,54898.38,152.08642857142902,1633825140,14,55012.19,17,55095.43,54982.18,54847.31,-0.8757955191518708,-1.0120322767599272,0.13623675760805642,0.13623675760805642,0.0,1633825500,INITIAL_STOP,0.474269799597015,1.2112849366666552,-1.1611160947018122,0.474269799597015,2.232743599738862,-1.8152836028386177,1.2773657835534997,2.232743599738862,1.203000173773362,5.2429398697169045,2.232743599738862,3.9011370414378774,historical
1634184300,1634185500,1634186040,1,58206.92,292.1299999999989,1634185860,6,58071.35,9,57936.9,58219.0,58097.26,-0.6228513470030417,-1.0066416686634978,0.3837903216604561,0.3837903216604561,0.0,1634187000,INITIAL_STOP,0.03601136480335506,1.221784821825898,-1.221784821825898,0.03601136480335506,1.6778831342210592,-0.9276349570396706,0.03601136480335506,1.6778831342210592,-1.0197514805052632,0.03601136480335506,1.6778831342210592,-0.402286653202332,historical
1634260200,1634260800,1634261580,-1,56922.41,205.01214285714377,1634261400,10,57142.79,13,57230.61,57123.36,56905.0,-1.0114721862003389,-1.009255128209595,-0.002217057990743898,0.0,0.002217057990743898,1634261700,INITIAL_STOP,0.09633575711543176,1.718386018946574,-1.4624011818115124,0.09633575711543176,1.8782302093604015,-1.4023071804109002,0.09633575711543176,3.4834034220969308,-3.1705439050648425,0.09633575711543176,12.572865021932426,-10.415041617743846,historical
